Category,Clue,Correct Response,Answered Correctly,Triple Stumper,All Wrong Answers,Clue Value,Daily Double,Selection Order,Episode,Date First Aired,Round
5-Letter Words,"Title of the following hit which spun up to No. 1 in 1969: ""First time that I saw you, girl / I knew that I just had to make you mine""","""Dizzy""",Brenda Berstler,False,False,$500,True,23,Show #687,"Tuesday, September 8, 1987",Jeopardy! Round
Famous Morgans,This doctor began his comic strip practice in 1948,Rex Morgan M.D.,Ken Higgins,False,False,$300,False,8,Show #687,"Tuesday, September 8, 1987",Jeopardy! Round
Sports Figures,"On Feb. 24, 1987, for the 1st time in his career, Kareem Abdul-Jabbar scored this many points on 1 shot",3,Tom Facelle,False,False,$300,False,4,Show #687,"Tuesday, September 8, 1987",Jeopardy! Round
Mississippi,Over 55% of the land in Mississippi is covered by these,forests,Brenda Berstler,False,False,$300,False,20,Show #687,"Tuesday, September 8, 1987",Jeopardy! Round
Heads,"It's said this man's wife would pull his head out of a bag & ask, ""Have you met Sir Walter?""",Sir Walter Raleigh,,True,False,$300,False,11,Show #687,"Tuesday, September 8, 1987",Jeopardy! Round
Feathered Friends,"In falconry, this is removed from a falcon only after the game has been sighted",the hood,Ken Higgins,False,False,$400,False,29,Show #687,"Tuesday, September 8, 1987",Jeopardy! Round
5-Letter Words,The fruit of the Mangifera indica tree,the mango,Brenda Berstler,False,False,$400,False,24,Show #687,"Tuesday, September 8, 1987",Jeopardy! Round
Famous Morgans,"1 of the 2 women who have starred on ""Dallas"" who fit the category",(1 of) Morgan Fairchild (Morgan Brittany),Tom Facelle,False,False,$400,False,9,Show #687,"Tuesday, September 8, 1987",Jeopardy! Round
Sports Figures,The Spanish embassy says that it is customary for these sports figures to retire at age 40,matadors (bullfighters),Tom Facelle,False,False,$400,False,5,Show #687,"Tuesday, September 8, 1987",Jeopardy! Round
Mississippi,"Of Lincoln, Jefferson Davis, or Jeb Stuart, the one that is not a county in Mississippi",Jeb Stuart,Brenda Berstler,False,False,$400,False,21,Show #687,"Tuesday, September 8, 1987",Jeopardy! Round
Heads,"Some said her prince came to claim her from Copenhagen Harbor, but only got away with her head",the Little Mermaid,Ken Higgins,False,False,$400,False,27,Show #687,"Tuesday, September 8, 1987",Jeopardy! Round
Feathered Friends,"Most birds are diurnal, which literally means this",they are active during the day,,True,False,$500,False,30,Show #687,"Tuesday, September 8, 1987",Jeopardy! Round
5-Letter Words,"Tangle removed by the teeth of a comb, or to growl while baring the teeth",snarl,Tom Facelle,False,False,$500,False,25,Show #687,"Tuesday, September 8, 1987",Jeopardy! Round
Famous Morgans,"He's back as Bill Gannon in the new ""Dragnet"" feature",Harry Morgan,Tom Facelle,False,False,$500,False,10,Show #687,"Tuesday, September 8, 1987",Jeopardy! Round
Sports Figures,The top class for international race cars,Formula 1,,True,False,$500,False,6,Show #687,"Tuesday, September 8, 1987",Jeopardy! Round
Mississippi,"Though nicknamed for a neighboring state, this author was actually a native of Mississippi",Tennessee Williams,Brenda Berstler,False,False,$500,False,22,Show #687,"Tuesday, September 8, 1987",Jeopardy! Round
Heads,"To ""Teach"" this pirate named Edward a lesson, his head was stuck on the bowsprit of a ship",Blackbeard,Tom Facelle,False,False,$500,False,28,Show #687,"Tuesday, September 8, 1987",Jeopardy! Round
Ancient History,This term for nonphysical love comes from the Greek philosopher who taught such a concept,platonic,Tom Facelle,False,False,$200,False,1,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
First Ladies,Lucy Webb Hayes was the 1st first lady with this academic distinction,a college graduate,Brenda Berstler,False,False,$200,False,2,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
Musicals,"1962's racy Roman romp in which Zero Mostel played a ""social zero"" -- a slave",A Funny Thing Happened on the Way to the Forum,Brenda Berstler,False,False,$200,False,3,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
State Objects,"The state animal of South Dakota, known for chasing New Mexico's state bird, the roadrunner",coyote,Tom Facelle,False,False,$200,False,18,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
"""Tail""S",Your coccyx's nickname,the tailbone,Tom Facelle,False,False,$200,False,9,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
Ancient History,"Ancient Egyptians thought all specimens of this beetle, which they considered sacred, were male",a scarab,Ken Higgins,False,False,$400,False,22,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
First Ladies,"When he died suddenly in office in 1923, rumors said his wife Florence had poisoned him",Harding,Brenda Berstler,False,False,$400,False,6,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
Musicals,"Based on a Fellini film, the Gwen Verdon hit attracted ""big spenders"" to the box office",Sweet Charity,Brenda Berstler,False,False,$400,False,4,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
State Objects,"This animal is the state fossil of Nebraska, tusk, tusk",a mammoth,Ken Higgins,False,False,$400,False,20,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
"""Tail""S","At ""The Camptown Races"", ""I'll bet my money on"" this",a bobtail nag,Brenda Berstler,False,False,$400,False,13,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
Ancient History,"2 of the 5 earliest Roman emperors, all of whom called themselves ""Caesar"" after Julius","(2 of) Augustus or Octavian, Tiberius, Caligula, Claudius & Nero",,False,False,$500,True,23,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
First Ladies,"When Cleveland was single, Rose Elizabeth Cleveland, this relative, served as his first lady",his sister,,True,False,$600,False,10,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
American Poetry,"""April is the cruelest month,"" begins ""The Waste Land"", his poem dedicated to Ezra Pound",Thomas Eliot,Tom Facelle,False,False,$600,False,16,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
Musicals,"According to its title, where Bernadette Peters & the other ""Dames"" were in the 1968 musical",at Sea,Tom Facelle,False,False,$600,False,5,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
State Objects,"The commonwealth beverage of Massachusetts, you can sip it in the ocean spray at Cape Cod",cranberry juice,Ken Higgins,False,False,$600,False,21,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
"""Tail""S","Mike Collins, Ron Collins or Tom Collins",a cocktail,Brenda Berstler,False,False,$600,False,14,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
Ancient History,"War between Athens & Sparta, its name derives from peninsula on which Sparta was located",the Peloponnesian War,Ken Higgins,False,False,$800,False,24,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
First Ladies,She was instrumental in drafting the United Nations' Declaration of Human Rights,Eleanor Roosevelt,Brenda Berstler,False,False,$800,False,11,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
American Poetry,"Because she ""could not stop for death"", death ""kindly stopped for"" her, in 1886",Emily Dickinson,Brenda Berstler,False,False,$800,False,17,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
Musicals,"Replacing Cleo Laine in ""The Mystery of Edwin Drood"", this ""Hot Lips"" showed off her hot pipes",Loretta Swit,Brenda Berstler,False,False,$800,False,7,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
State Objects,This Revolutionary War spy was made state hero of Connecticut in 1985,Nathan Hale,Tom Facelle,False,False,$800,False,26,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
"""Tail""S","Part of a canal lock, or what you should never do to the car in front of you",tailgate,Tom Facelle,False,False,$800,False,15,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
Ancient History,"Legend says Archimedes saved his city, Syracuse, but setting attacking Roman ships afire after using these",mirrors,,True,False,$1000,False,25,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
First Ladies,"Of our 1st 4 presidents, the only 1 who was his wife's 1st husband",John Adams,Brenda Berstler,False,False,$500,True,12,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
American Poetry,"anyone lived in a pretty how town, but this poet lived in Cambridge, Paris, NYC & New Hampshire",E.E. Cummings,Brenda Berstler,False,False,$1000,False,19,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
Musicals,"""Coco"" was the 1st Broadway musical for both composer Andre Previn & this star, who played Chanel",Katharine Hepburn,Brenda Berstler,False,False,$1000,False,8,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
State Objects,"The beignet, featured at New Orleans' Cafe Du Monde, is this state object of Louisiana",a doughnut,Brenda Berstler,False,False,$1000,False,27,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
"""Tail""S",The conclusion,the tail end,Brenda Berstler,False,False,$1000,False,28,Show #687,"Tuesday, September 8, 1987",Double Jeopardy! Round
Religion,"Before turning Protestant, Martin Luther was a monk & the vocation of his future wife was this",a nun,Steve Burnside,False,False,$100,False,9,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
Beauty Secrets,It's said 18th c. ladies wore special heavy nightcaps to keep these rodents from gnawing on their hairdos,rats (mice),Brenda Berstler,False,False,$100,False,16,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
'60S British Rock,"Now 44, Michael Philip Jagger sang lead for this band for 24 years",The Rolling Stones,Steve Burnside,False,False,$100,False,14,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
Countries,North American mainland country which straddles the Tropic of Cancer,Mexico,Brenda Berstler,False,False,$100,False,20,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
Sports Quotes,"""I went to the fight the other night, & a hockey game broke out,"" said this ""Lite"" comedian",Rodney Dangerfield,Brenda Berstler,False,False,$100,False,6,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
Oops!,"On Good Friday 1986, the London Times published the right clues for this, but the wrong grid",a crossword puzzle,Brenda Berstler,False,False,$100,False,1,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
Religion,"With over 52 million members, it's the largest single religious body in the U.S.",Roman Catholic,Gail Waterman,False,False,$200,False,10,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
Beauty Secrets,Pillows worn under gowns were all the rage when Marie Antoinette was in this condition,pregnant,Gail Waterman,False,False,$200,False,25,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
'60S British Rock,"In 1969, this group released their revolutionary rock opera ""Tommy"" as a 2-record set",The Who,Gail Waterman,False,False,$200,False,15,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
Countries,"This nation's ""Shrine of the Book"" houses the Dead Sea Scrolls",Israel,Steve Burnside,False,False,$200,False,21,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
Sports Quotes,"Green Bay Packer coach who said, ""If you aren't fired with enthusiasm, you'll be fired with enthusiasm""",Vince Lombardi,Brenda Berstler,False,False,$200,False,7,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
Oops!,"On March 2, 1987, the National Weather Service mistakenly said Rockford, Ill. was demolished by one of these",a tornado,Brenda Berstler,False,False,$200,False,2,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
Religion,"When banks in Pakistan began operating by Islamic principles, they could no longer do this",charge interest,Gail Waterman,False,False,$300,False,11,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
'60S British Rock,"Group whose song titles included ""Do The Freddie"" & album titles, ""Frantic Freddie""",Freddie and the Dreamers,,True,False,$300,False,19,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
Countries,Its chief port is Casablanca,Morocco,Steve Burnside,False,False,$300,False,22,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
Sports Quotes,"UCLA basketball coach who said, ""It's not so important who starts the game, but who finishes it""",John Wooden,Gail Waterman,False,False,$300,False,8,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
Oops!,"After a misprint, Continental gave free airfare to 1st 100 in Worcester, Mass. who could spell this right","Worcester, Mass.",Brenda Berstler,False,False,$300,False,3,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
Religion,"She turned down Louis Armstrong's offer to sing jazz: ""God put me here to sing the gospels"" [Piano opening plays] ""Gonna lay down my sword and shield / Down by the riverside...""",Mahalia Jackson,,False,False,$500,True,12,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
Countries,"In the famous play, ""Charlie's Aunt"" was from this country ""where the nuts come from""",Brazil,Gail Waterman,False,False,$400,False,23,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
Sports Quotes,"Sportswit quotes Reggie Jackson as saying ""I'd rather hit than have"" this",sex,,True,False,$400,False,17,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
Oops!,"When ""Jeopardy!"" said this city's ""Globe-Democrat"" was folding, it thrived; when we said it was okay, it folded",St. Louis,Brenda Berstler,False,False,$400,False,4,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
Religion,South African Nobel Peace Prize winner Desmond Tutu is an archbishop in this church,Anglican,Steve Burnside,False,False,$500,False,13,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
Countries,"This food crop, Burma's most important, is pictured on its flag",rice,Gail Waterman,False,False,$500,False,24,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
Sports Quotes,"Of this, Erma Bombeck said she avoids ""any sport with ambulances at the bottom of the hill""",skiing,,True,True,$500,False,18,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
Oops!,Phil Collins his schedule to sing this song on the '85 Oscar telecast but was never asked to appear,"""Against All Odds (Look At Me Now)""",,True,False,$500,False,5,Show #688,"Wednesday, September 9, 1987",Jeopardy! Round
Early America,Jefferson was known for extending the U.S. national domain west to this natural boundary,the Rocky Mountains,Brenda Berstler,False,False,$200,False,18,Show #688,"Wednesday, September 9, 1987",Double Jeopardy! Round
Tv History,The first telecast from this building was made in 1947 when Truman spoke to U.S. about food conservation,the White House,Steve Burnside,False,False,$200,False,7,Show #688,"Wednesday, September 9, 1987",Double Jeopardy! Round
Freud,"In real life, Freud studied this drug; in fiction, he cured Sherlock Holmes' addiction to it",cocaine,Gail Waterman,False,False,$200,False,4,Show #688,"Wednesday, September 9, 1987",Double Jeopardy! Round
Smoking,"When French troops came across these in Spain, they called them this, French for ""little cigars""",cigarettes,Brenda Berstler,False,False,$200,False,13,Show #688,"Wednesday, September 9, 1987",Double Jeopardy! Round
"""Ling""O",It's said this word for a standard of purity comes from German coiners called Easterlings,sterling,Brenda Berstler,False,False,$200,False,5,Show #688,"Wednesday, September 9, 1987",Double Jeopardy! Round
Early America,"Lord who, in 1632, became proprietor of the English colony of Maryland",Lord Calvert (Baltimore),Brenda Berstler,False,False,$400,False,19,Show #688,"Wednesday, September 9, 1987",Double Jeopardy! Round
Tv History,"In 1949, this gov't agency tried to ban TV quiz show giveaways as violation of lottery laws",the FCC,Steve Burnside,False,False,$400,False,8,Show #688,"Wednesday, September 9, 1987",Double Jeopardy! Round
Freud,"Freud said people kept painful memories out of conscious awareness by this type of ""mechanism""",repression (defense),Steve Burnside,False,False,$400,False,9,Show #688,"Wednesday, September 9, 1987",Double Jeopardy! Round
Smoking,"In the '60s, this cigarette's reminded us, ""It's what's up front that counts""",Winstons,,True,False,$400,False,14,Show #688,"Wednesday, September 9, 1987",Double Jeopardy! Round
"""Ling""O",The mountain cranberry,a lingonberry,,True,False,$400,False,6,Show #688,"Wednesday, September 9, 1987",Double Jeopardy! Round
Early America,The Compromise of 1820 said Maine would be admitted as a free state & this as a slave state,Missouri,Brenda Berstler,False,False,$600,False,20,Show #688,"Wednesday, September 9, 1987",Double Jeopardy! Round
Tv History,The use of this to record programs began in 1956,videotape,Gail Waterman,False,False,$600,False,10,Show #688,"Wednesday, September 9, 1987",Double Jeopardy! Round
