Category,Clue,Correct Response,Answered Correctly,Triple Stumper,All Wrong Answers,Clue Value,Daily Double,Selection Order,Episode,Date First Aired,Round
Years,Gerald Ford moved out of the White House in this year,1977,Kurt Davies,False,False,$400,False,17,Show #5516,"Monday, September 8, 2008",Jeopardy! Round
A Look Back With Jeopardy!,"1989 saw our first college tournament, & in this country, student protests that began the Velvet Revolution",Czechoslovakia,Emily Thorsley,False,False,$400,False,27,Show #5516,"Monday, September 8, 2008",Jeopardy! Round
Zoology,"Many fish use camouflage as protection, like the sargassum fish, which has evolved to resemble this",seaweed,,True,False,$600,False,8,Show #5516,"Monday, September 8, 2008",Jeopardy! Round
Major League Baseball,This current Arizona Diamondbacks pitcher has led the major leagues in strikeouts 9 times,Randy Johnson,Greg Lindsay,False,False,$600,False,13,Show #5516,"Monday, September 8, 2008",Jeopardy! Round
Rhyme Trap,"Proverbial place ""of luxury""",a lap,Kurt Davies,False,False,$600,False,3,Show #5516,"Monday, September 8, 2008",Jeopardy! Round
25,"Chapter 25 of this biblical book begins, ""Then again Abraham took a wife. and her name was Keturah""",Genesis,Emily Thorsley,False,False,$600,False,23,Show #5516,"Monday, September 8, 2008",Jeopardy! Round
Years,"There was no ice-scape for more than 1,500 in April of this year when the Titanic sank",1912,Emily Thorsley,False,False,$600,False,18,Show #5516,"Monday, September 8, 2008",Jeopardy! Round
A Look Back With Jeopardy!,"For our tenth anniversary, there was no joy in Mudville as he declared the World Series canceled due to a labor dispute",(Bud) Selig,Emily Thorsley,False,False,$600,False,28,Show #5516,"Monday, September 8, 2008",Jeopardy! Round
Zoology,The hair of this Arctic ruminant may reach a length of 4 feet,a musk ox,Emily Thorsley,False,False,$800,False,9,Show #5516,"Monday, September 8, 2008",Jeopardy! Round
Major League Baseball,This Seattle Mariner's 2004 batting average of .372 is the highest of the 21st century,Ichiro Suzuki,Greg Lindsay,False,False,$800,False,14,Show #5516,"Monday, September 8, 2008",Jeopardy! Round
Rhyme Trap,Ann Miller's dance specialty,tap,Emily Thorsley,False,False,$800,False,4,Show #5516,"Monday, September 8, 2008",Jeopardy! Round
25,In 1919 this beverage company was sold to Atlanta banker Ernest Woodruff for $25 million,Coca-Cola,Greg Lindsay,False,False,$800,False,24,Show #5516,"Monday, September 8, 2008",Jeopardy! Round
Years,"Barbara Tuchman's ""The Guns of August"" has also been published as ""August"" this fateful year",1914,Greg Lindsay,False,False,$800,False,19,Show #5516,"Monday, September 8, 2008",Jeopardy! Round
A Look Back With Jeopardy!,Things unveiled in 1999 included my star on the Hollywood Walk of Fame & this London structure,the Millennium Dome,Kurt Davies,False,False,$800,False,29,Show #5516,"Monday, September 8, 2008",Jeopardy! Round
Zoology,"The collared species of this rodent known for its migrations has dark fur except in the winter, when it's totally white",a lemming,Emily Thorsley,False,False,"$1,000",True,10,Show #5516,"Monday, September 8, 2008",Jeopardy! Round
Major League Baseball,This reliever with an intimidating fastball & mustache entered Cooperstown in 2008,"(Rich ""Goose"") Gossage",Greg Lindsay,False,False,$1000,False,15,Show #5516,"Monday, September 8, 2008",Jeopardy! Round
Rhyme Trap,A globe is a round one,a map,Kurt Davies,False,False,$1000,False,5,Show #5516,"Monday, September 8, 2008",Jeopardy! Round
25,"It averages a height of 25 feet for its length of more than 1,500 miles",the Great Wall of China,Emily Thorsley,False,False,$1000,False,25,Show #5516,"Monday, September 8, 2008",Jeopardy! Round
Years,Mary Lou Retton won Olympic gymnastic gold in Los Angeles in this year,1984,Greg Lindsay,False,False,$1000,False,20,Show #5516,"Monday, September 8, 2008",Jeopardy! Round
A Look Back With Jeopardy!,"In 2004, we put out a 20th anniversary book, & after handing sovereignty back to Iraq's government, he started his memoirs",(Paul) Bremer,Greg Lindsay,False,False,$1000,False,30,Show #5516,"Monday, September 8, 2008",Jeopardy! Round
Colonial Williamsburg,"(Jon of the Clue Crew reports from Duke of Gloucester St. in Colonial Williamsburg.)  I'm on Duke of Gloucester Street in Williamsburg, which this U.S. president called ""the most historic avenue in all America"" when he visited in 1934",FDR,Kurt Davies,False,False,$400,False,26,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
Reel Life,2004:Jamie Foxx as this musical marvel,Ray Charles,Kurt Davies,False,False,$400,False,7,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
Ongoing Military Conflicts,This country vs.Chechen rebels,Russia,Kurt Davies,False,False,$400,False,1,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
Express Yourself,"Thoreau said, ""If a man does not keep pace with his companions, perhaps it is because he hears a different"" this",drummer,Greg Lindsay,False,False,$400,False,6,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
At The Drugstore,"Containing ""1/4 moisturizing lotion"", this brand of cleansing bars ""won't dry your face like soap can""",Dove,Emily Thorsley,False,False,$400,False,16,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
"Peekaboo, ""Icu""!","Our judges estimate the degree of this 10-letter word meaning ""trouble"" to be 2.5",difficulty,Emily Thorsley,False,False,$400,False,21,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
Colonial Williamsburg,"(Kelly of the Clue Crew indicates piece of women's apparel.) 18th century women didn't mind looking hippy; they extended their skirts with panniers, known in English as these",hoops,,True,False,$800,False,27,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
Reel Life,1988:Sigourney Weaver as this battlesome zoologist,Dian Fossey,Emily Thorsley,False,False,$800,False,8,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
Ongoing Military Conflicts,This country vs.rebel groups in Darfur,Sudan,Emily Thorsley,False,False,$800,False,2,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
Express Yourself,"A ""sop to"" this mythic canine is a conciliatory bribe; so you'd better bring 3",Cerberus,Emily Thorsley,False,False,$800,False,12,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
At The Drugstore,"Metamucil, a product designed to add this to the diet, also helps lower cholesterol",fiber,Kurt Davies,False,False,$800,False,17,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
"Peekaboo, ""Icu""!",Sink your teeth into this word or its synonym premolar,bicuspid,Emily Thorsley,False,False,$800,False,22,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
Colonial Williamsburg,"(Kelly of the Clue Crew tends bar in Raleigh Tavern, Williamsburg, VA.)  Williamsburg's Raleigh Tavern is the place where, in 1776, students from William & Mary met to form this Greek letter society, an emblem of high achievement",Phi Beta Kappa,Emily Thorsley,False,False,$1200,False,28,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
Reel Life,2002:Salma Hayek as this Mexican artist,Frida Kahlo,Kurt Davies,False,False,$1200,False,9,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
Ongoing Military Conflicts,This Asian country vs.Tamil separatists,Sri Lanka,Kurt Davies,False,False,$1200,False,3,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
Express Yourself,"Philip Roth titled his 1973 work this, synonymous with the U.S. concept of a mythical magnum opus",Great American Novel,Emily Thorsley,False,False,$1200,False,13,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
At The Drugstore,"Originally making honey & candles, this brand now focuses on ""Earth friendly, natural personal care"" products",Burt\'s Bees,Kurt Davies,False,False,$1200,False,18,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
"Peekaboo, ""Icu""!","Here we go 'round the mulberry family for this tree, vine & shrub genus",Ficus,Emily Thorsley,False,False,$1200,False,23,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
Colonial Williamsburg,"(Kelly and Jon of the Clue Crew are both a bit stuck in Williamsburg, VA.)  In Colonial times, pig stealers were exposed to public derision at the pillory & those, a term that reminds us of Wall Street",stocks,Greg Lindsay,False,False,$1600,False,29,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
Reel Life,1952:Marlon Brando as this south-of-the-border soldier,Zapata,Emily Thorsley,False,False,$1600,False,10,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
Ongoing Military Conflicts,"This South American country vs.the ELN, AUC & FARC",Colombia,Kurt Davies,False,False,"$1,700",True,4,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
Express Yourself,"In ""The Second Coming"", Yeats wrote that this ""cannot hold; mere anarchy is loosed upon the world""",the center,Greg Lindsay,False,False,$1600,False,14,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
At The Drugstore,"Good news for allergy sufferers: like Claritin, this rival brand from McNeil is now available over-the-counter",Zyrtec,Emily Thorsley,False,False,$1600,False,19,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
"Peekaboo, ""Icu""!","On Jan. 28, 2008 Ed Schafer was sworn in as the 29th head of this cabinet department",Agriculture,,True,False,$1600,False,24,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
Colonial Williamsburg,"(Kelly of the Clue Crew reads from inside the Capitol Building in Williamsburg, VA.)  Founded in Jamestown in 1619, this group that met here in Williamsburg's capitol in the 1700s was the first representative legislative body in America",the House of Burgesses,Greg Lindsay,False,False,"$6,000",True,30,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
Reel Life,1994:Jennifer Jason Leigh as this Round Table wit,(Dorothy) Parker,Emily Thorsley,False,False,$2000,False,11,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
Ongoing Military Conflicts,This country vs.Lashkar-e-Taiba & other Kashmiri separatists,India,Kurt Davies,False,False,$2000,False,5,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
Express Yourself,Adam Smith wrote of one of these hard-to-see body parts when describing laissez-faire,an invisible hand,Emily Thorsley,False,False,$2000,False,15,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
At The Drugstore,This compound used in combination with chondroitin may ease arthritis pain & stimulate new cartilage growth,glucosamine,,True,False,$2000,False,20,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
"Peekaboo, ""Icu""!","From the Latin for ""visible"", it means obvious & easily seen",conspicuous,Greg Lindsay,False,False,$2000,False,25,Show #5516,"Monday, September 8, 2008",Double Jeopardy! Round
1908,A ball signifying the new year drops at this NYC location for the first time,Times Square,Joe Nardella,False,False,$200,False,1,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
From Letterman'S Top 10 Lists,"""Signs You're Watching A Bad"" this guy ""Movie"":""The Aston Martin won't start, so (he) drives a '95 Ford Focus""",(James) Bond,Greg Lindsay,False,False,$200,False,16,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
U.S. Coins,"In 2009 some collectors' editions of this coin will contain 95% copper, as it did in 1909",the penny,Greg Lindsay,False,False,$200,False,11,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
Hold It,A barrette,hair,Carlo Uchello,False,False,$200,False,26,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
Food & Drink Phrases,"The proverb ""Don't cry over"" this has been around since at least 1659",spilled milk,Greg Lindsay,False,False,$200,False,6,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
Bring The Pain,"(Jimmy of the Clue Crew receives an electric shock at the Stanford University Pain Mgmt Ctr in Menlo Park, CA.)  Pain tolerance is how much you can stand; this architectural term refers to your first sense of discomfort",threshold,Greg Lindsay,False,False,$200,False,21,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
1908,"The first of these is placed in a hotel room in Montana (no, not a pillow mint, you heathen)",a Gideon Bible,Greg Lindsay,False,False,$400,False,2,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
From Letterman'S Top 10 Lists,"""Things Overheard During"" his ""Hunting Trip"":""Has everyone updated their will?"" & ""Duck!""",Dick Cheney,Greg Lindsay,False,False,$400,False,17,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
U.S. Coins,"As with a sculpture, this term refers to a portrait on a coin that shows the head, neck & upper shoulders",a bust,Carlo Uchello,False,False,$400,False,12,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
Hold It,"A fob, as on the White Rabbit",a watch,Greg Lindsay,False,False,$400,False,27,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
Food & Drink Phrases,"""You can catch more flies with"" this ""than with vinegar""",honey,Greg Lindsay,False,False,$400,False,7,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
Bring The Pain,This drug known for wrinkle removal has also been found to relieve effects of cerebral palsy & migraines,Botox,Greg Lindsay,False,False,$400,False,22,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
1908,He pummels Tommy Burns to become the first black heavyweight champ,(Jack) Johnson,Carlo Uchello,False,False,$600,False,3,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
From Letterman'S Top 10 Lists,"Least popular candies for this annual event:""Malted Meat Balls"", ""Good N' Clammy"" & ""Bit-O-Monkey""",Halloween,Joe Nardella,False,False,$600,False,18,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
U.S. Coins,The Columbian quarter was issued in 1893 & featured this 15th century queen on the obverse,Isabella,Carlo Uchello,False,False,$600,False,13,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
Hold It,"A silo--but for this, only since the mid-20th century",nuclear missiles,Greg Lindsay,False,False,$600,False,28,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
Food & Drink Phrases,"The theater area nicknamed this often held the cheapest seats, usually those in the rear of the balcony",the peanut gallery,,True,False,$600,False,8,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
Bring The Pain,"(Sarah of the Clue Crew reports from the Stanford University Pain Mgmt Ctr in Menlo Park, CA.) Dr. Martin Angst's lab at Stanford discovered a biological indicator of this condition--an agonizing pain from the longest nerve in the body",the sciatic,Joe Nardella,False,False,$600,False,23,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
1908,This orator runs for president for a third & last time & loses again,William Jennings Bryan,,False,False,"$1,000",True,4,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
From Letterman'S Top 10 Lists,"""Programs On"" her ""New Television Network"" include ""Two and a Half Stedmans""",Oprah Winfrey,Joe Nardella,False,False,$800,False,19,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
U.S. Coins,"It should be easy to ""home"" in on this longest of the 10 words on the back of a current nickel",Monticello,,True,False,$800,False,14,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
Hold It,A metal scuttle,coal,,True,False,$800,False,29,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
Food & Drink Phrases,"""A book of verses underneath the bough,"" these 2 things--""and thou""",a loaf of bread & a jug of wine,Carlo Uchello,False,False,$800,False,9,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
Bring The Pain,This type of injection associated with women giving birth can also deliver steroids for back & neck pain,an epidural,Carlo Uchello,False,False,$800,False,24,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
1908,A powerful earthquake destroys 90% of this Sicilian city opposite the Italian mainland,Messina,Carlo Uchello,False,False,$1000,False,5,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
From Letterman'S Top 10 Lists,"Among ""Reasons"" this world leader ""Is Retiring"":""He has accepted the role of Dr. Ramon Vazquez on 'General Hospital""'",(Fidel) Castro,Greg Lindsay,False,False,$1000,False,20,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
U.S. Coins,"The Mint's 2 types of coin products are circulating & this type that includes proof sets, from the Latin for ""coin""",numismatic,,True,False,$1000,False,15,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
Hold It,A jerrycan in WWII Britain (danger: flammable),gasoline (or petrol),Greg Lindsay,False,False,$1000,False,30,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
Food & Drink Phrases,"A pig product gave us this term meaning ""clumsy"" or ""inept""",ham-handed,,True,False,$1000,False,10,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
Bring The Pain,"(Sarah undergoes a test at the Stanford University Pain Mgmt Ctr in Menlo Park, CA.) Tests with electrodes help evaluate this type of drug from the Greek for ""painlessness""; the Human Pain Laboratory needs volunteers if you're interested",analgesic,,True,False,$1000,False,25,Show #5517,"Tuesday, September 9, 2008",Jeopardy! Round
Shakespeare On Love,"Ophelia says, ""'Tis brief, my lord""; he responds, ""As women's love""",Hamlet,Carlo Uchello,False,False,$400,False,12,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
Movie Actors By Role,"Det. Mike Lowrey,Captain James West,Hancock",Will Smith,Greg Lindsay,False,False,$400,False,1,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
Languages,Nahuatl & Zapotec are Indian languages spoken mainly in this country,Mexico,Greg Lindsay,False,False,$400,False,11,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
Interesting Anagrams,Copernicus changed the views in this scientific profession:MOON STARER,astronomer,Joe Nardella,False,False,$400,False,26,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
That J. Robert Oppenheimer,"Oppie helped draft 1946's Acheson-Lilienthal Plan, which offered to have this body oversee world atomic research",United Nations,Greg Lindsay,False,False,$400,False,6,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
What A Card!,"Ken Jennings used these briefly displayed items to get ready to play ""Jeopardy!""",flashcards,Carlo Uchello,False,False,$400,False,17,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
Shakespeare On Love,"""Love is too young to know what conscience is"" begins No. 151 of these",his sonnets,Greg Lindsay,False,False,$800,False,22,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
Movie Actors By Role,"Teddy Roosevelt,Jack Moniker,Euphegenia Doubtfire",Robin Williams,Greg Lindsay,False,False,$800,False,2,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
Languages,In 1939 a language based on Tagalog became this country's official language,the Philippines,Carlo Uchello,False,False,$800,False,13,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
Interesting Anagrams,"For 1,000 years it was an Asian capital:TOKYO",Kyoto,Joe Nardella,False,False,$800,False,28,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
That J. Robert Oppenheimer,"The fourth Indiana Jones movie quotes J.R.O. quoting this religion's scriptures' ""I am become death""",Hinduism,Greg Lindsay,False,False,$800,False,7,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
What A Card!,"Hollerith cards, also called punch cards, helped operate these, such as the ENIAC, in the mid-20th century",a computer,Joe Nardella,False,False,$800,False,18,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
Shakespeare On Love,"Told that his name is a problem, he says, ""Call me but love, and I'll be new baptized""",Romeo,Greg Lindsay,False,False,"$4,000",True,23,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
Movie Actors By Role,"Kitty Pryde,Hayley Stark,Juno MacGuff",Ellen Page,Joe Nardella,False,False,$1200,False,3,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
Languages,More than 90% of Turks speak Turkish; about 6% speak this language of southern Turkey & northern Iraq,Kurdish,Joe Nardella,False,False,$1200,False,14,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
Interesting Anagrams,"Henny Youngman quipped, ""I just got back from a pleasure trip--I drove"" her ""to the airport"":WOMAN HITLER",mother-in-law,Greg Lindsay,False,False,$1200,False,27,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
That J. Robert Oppenheimer,The 6-foot Oppenheimer weighed 115 lbs. as director of this New Mexico lab in the early 1940s,Los Alamos,Greg Lindsay,False,False,$1200,False,8,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
What A Card!,"Al Capone's reportedly said ""used furniture dealer""",his business card,Joe Nardella,False,False,$1200,False,19,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
Shakespeare On Love,"""To be in love--where scorn is bought with groans"" protests Valentine, one of this title pair",the gentlemen of Verona,Greg Lindsay,False,False,$1600,False,24,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
Movie Actors By Role,"Royal Tenenbaum,Coach Norman Dale,Lex Luthor",Gene Hackman,Joe Nardella,False,False,$1600,False,4,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
Languages,"Formally known as Euskara, this language spoken in the Pyrenees is not clearly related to any known language",Basque,,False,False,"$3,000",True,15,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
Interesting Anagrams,"Anthony Hopkins won an Oscar for this film:""THE CON BITES MALE FLESH""",The Silence of the Lambs,Carlo Uchello,False,False,$1600,False,29,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
That J. Robert Oppenheimer,"In 1947 J.R. got another job supervising brainiacs, heading the Institute for Advanced Study in this city","Princeton, New Jersey",Greg Lindsay,False,False,$1600,False,9,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
What A Card!,"In a common deck of playing cards, he's known as the suicide king, for the way his sword is positioned",the king of hearts,,True,False,$1600,False,20,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
Shakespeare On Love,"These 4 words complete the line ""The course of true love...""",never did run smooth,,True,False,$2000,False,25,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
Movie Actors By Role,"Doomed poet Reynaldo Arenas,implacable killer Anton Chigurh",Javier Bardem,Greg Lindsay,False,False,$2000,False,5,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
Languages,"The official languages of this large island nation are French, English & Malagasy",Madagascar,Joe Nardella,False,False,$2000,False,16,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
Interesting Anagrams,"Iran said it would no longer enforce the fatwa against him:SLUR, A MAN HIDES",Salman Rushdie,Joe Nardella,False,False,$2000,False,30,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
That J. Robert Oppenheimer,"By 1929, the year he turned 25, J-Op had published 15 papers in this new field of subatomic physics",quantum mechanics,Carlo Uchello,False,False,$2000,False,10,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
What A Card!,"Founded in 1938, this company developed Bazooka Bubble Gum & paired it with baseball trading cards",Topps,Greg Lindsay,False,False,$2000,False,21,Show #5517,"Tuesday, September 9, 2008",Double Jeopardy! Round
Best Picture Pictorial,1975:You'd be crazy to miss this one,One Flew Over the Cuckoo\'s Nest,Greg Lindsay,False,False,$200,False,6,Show #5518,"Wednesday, September 10, 2008",Jeopardy! Round
We Don'T Need No Stinkin' Badgers!,"Badgers belong to this family, Mustelidae, but you probably have never sung ""Pop Goes The Badger""",weasel,Greg Lindsay,False,False,$200,False,11,Show #5518,"Wednesday, September 10, 2008",Jeopardy! Round
Let'S Speak Portuguese,"Ate amanha, part of a farewell, means this; it doesn't sound so different from the same in Spanish",see you tomorrow,Karen Thomas,False,False,$200,False,26,Show #5518,"Wednesday, September 10, 2008",Jeopardy! Round
England,"The Church of England has 2 provinces, each headed by an archbishop; York & this one",Canterbury,Greg Lindsay,False,False,$200,False,1,Show #5518,"Wednesday, September 10, 2008",Jeopardy! Round
Scott Land,In 2008 this former Bush spokesman published a controversial account of his White House years,Scott McClellan,Greg Lindsay,False,False,$200,False,16,Show #5518,"Wednesday, September 10, 2008",Jeopardy! Round
Whales,"Whales breathe through these, taking in up to 2,100 quarts of air; baleen whales have 2, toothed whales, 1",blowholes,Laura Novak,False,False,$200,False,21,Show #5518,"Wednesday, September 10, 2008",Jeopardy! Round
Best Picture Pictorial,1966:A perennial favorite,A Man for All Seasons,Greg Lindsay,False,False,$400,False,7,Show #5518,"Wednesday, September 10, 2008",Jeopardy! Round
We Don'T Need No Stinkin' Badgers!,This 3-letter word means to pester or badger; it can also refer to a worthless horse,nag,Laura Novak,False,False,$400,False,12,Show #5518,"Wednesday, September 10, 2008",Jeopardy! Round
Let'S Speak Portuguese,"(Sarah of the Clue Crew reads the clue in Rio de Janeiro.)  Around 1900, Confeitaria Colombo was Rio's most elegant cafe, with the cream of society stopping by for cha da tarde, a spot of this",tea,Greg Lindsay,False,False,$400,False,27,Show #5518,"Wednesday, September 10, 2008",Jeopardy! Round
England,"Rather than jumping on the euro bandwagon, England still uses this as its unit of currency",the pound,Laura Novak,False,False,$400,False,2,Show #5518,"Wednesday, September 10, 2008",Jeopardy! Round
Scott Land,"He was the fourth American in space, if you don't count the chimps",Scott Carpenter,Karen Thomas,False,False,$400,False,17,Show #5518,"Wednesday, September 10, 2008",Jeopardy! Round
Whales,"An adult male whale is called a bull, a female is called a cow & a baby whale is called this",a calf,Karen Thomas,False,False,$400,False,22,Show #5518,"Wednesday, September 10, 2008",Jeopardy! Round
Best Picture Pictorial,2005:Things must be really bad in L.A.,Crash,Laura Novak,False,False,$600,False,8,Show #5518,"Wednesday, September 10, 2008",Jeopardy! Round
We Don'T Need No Stinkin' Badgers!,"In Europe, this infectious lung disease known by 2 letters is a predominant cause of badgers' natural mortality",TB,Laura Novak,False,False,$600,False,13,Show #5518,"Wednesday, September 10, 2008",Jeopardy! Round
Let'S Speak Portuguese,"Of ""I'm sorry"", ""Good morning"" or ""Taste this!"", what desculpe means",I\'m sorry,Laura Novak,False,False,$600,False,28,Show #5518,"Wednesday, September 10, 2008",Jeopardy! Round
England,"Imposing 400-foot limestone cliffs line the gorge that bears the name of this ""cheesy"" city",Cheddar,Karen Thomas,False,False,$600,False,3,Show #5518,"Wednesday, September 10, 2008",Jeopardy! Round
Scott Land,She met Martin Luther King while he was studying theology at Boston University,Coretta Scott,Laura Novak,False,False,$600,False,18,Show #5518,"Wednesday, September 10, 2008",Jeopardy! Round
Whales,"In the U.S., whaling is legal only for the native population in 9 coastal villages in this state",Alaska,Laura Novak,False,False,$600,False,23,Show #5518,"Wednesday, September 10, 2008",Jeopardy! Round
Best Picture Pictorial,1951:A musical culture clash,An American in Paris,Greg Lindsay,False,False,$800,False,9,Show #5518,"Wednesday, September 10, 2008",Jeopardy! Round
