Category,Clue,Correct Response,Answered Correctly,Triple Stumper,All Wrong Answers,Clue Value,Daily Double,Selection Order,Episode,Date First Aired,Round
Proverbs,"The 2 things that ""make Jack a dull boy""",all work and no play,Steve Chernicoff,False,False,$200,False,18,Show #2296,"Monday, September 5, 1994",Jeopardy! Round
"July 4, 1994",The French declared a safe zone in this country after rebels took its capital of Kigali,Rwanda,Michael Rebain,False,False,$300,False,8,Show #2296,"Monday, September 5, 1994",Jeopardy! Round
Dolls,"Many ancient dolls were made from this substance, but most of them probably have melted by now",wax,Michael Rebain,False,False,$300,False,23,Show #2296,"Monday, September 5, 1994",Jeopardy! Round
Museums,The Tate Gallery is housed in a neoclassical building that overlooks this river,the Thames,Steve Chernicoff,False,False,$300,False,3,Show #2296,"Monday, September 5, 1994",Jeopardy! Round
Fruits & Nuts,"The winesap is not a grape, but a type of this",an apple,Steve Chernicoff,False,False,$300,False,13,Show #2296,"Monday, September 5, 1994",Jeopardy! Round
Business & Industry,"In the 1989 film ""Roger & Me"", Roger was Roger Smith, the CEO of this auto corporation",General Motors,Michael Rebain,False,False,$300,False,26,Show #2296,"Monday, September 5, 1994",Jeopardy! Round
Proverbs,"""Home is where the heart is"" & ""a man's home is"" this",his castle,Michael Rebain,False,False,$300,False,19,Show #2296,"Monday, September 5, 1994",Jeopardy! Round
"July 4, 1994",The U.S. opened its new embassy in this Bosnian capital during a cease-fire,Sarajevo,Steve Chernicoff,False,False,$400,False,9,Show #2296,"Monday, September 5, 1994",Jeopardy! Round
Dolls,"In the 19th century, china heads & limbs for dolls were made in Meissen in what is now this country",Germany,Sandy Mannix,False,False,$400,False,28,Show #2296,"Monday, September 5, 1994",Jeopardy! Round
Museums,Every year this Fifth Avenue art museum decorates a Christmas tree with beautiful Baroque angels,the Metropolitan Museum of Art,Steve Chernicoff,False,False,$400,False,4,Show #2296,"Monday, September 5, 1994",Jeopardy! Round
Fruits & Nuts,"Used in pralines & widely grown in the South, the paper shell varieties of this nut are the best",a pecan,Steve Chernicoff,False,False,$400,False,14,Show #2296,"Monday, September 5, 1994",Jeopardy! Round
Business & Industry,"Akio Morita, who founded this electronics giant, was born into a sake-making family in 1921",Sony,Sandy Mannix,False,False,$400,False,27,Show #2296,"Monday, September 5, 1994",Jeopardy! Round
Proverbs,"According to a proverb, it's what you should do with ""well enough""",leave it alone.),Michael Rebain,False,False,$400,False,20,Show #2296,"Monday, September 5, 1994",Jeopardy! Round
"July 4, 1994",The 1994 Philadelphia Liberty Medal was awarded to this Czech president,Vaclav Havel,Steve Chernicoff,False,False,$500,False,10,Show #2296,"Monday, September 5, 1994",Jeopardy! Round
Dolls,These Hopi dolls that personify spirits are often carved from cottonwood,kachinas,,False,False,$600,True,29,Show #2296,"Monday, September 5, 1994",Jeopardy! Round
Museums,This natural history museum's original name was the Columbian Museum of Chicago,the Field Museum,Steve Chernicoff,False,False,$500,False,5,Show #2296,"Monday, September 5, 1994",Jeopardy! Round
Fruits & Nuts,Nuts from the black and English varieties of this tree are sometimes picked green for pickling,the walnut,Sandy Mannix,False,False,$500,False,15,Show #2296,"Monday, September 5, 1994",Jeopardy! Round
Business & Industry,"Advanced Night Repair, a skin care product, is one of this cosmetics giant's best sellers",Estée Lauder,Sandy Mannix,False,False,$500,False,30,Show #2296,"Monday, September 5, 1994",Jeopardy! Round
Proverbs,"A choice for some anglers might be to ""fish or"" do this",cut bait,Sandy Mannix,False,False,$500,False,21,Show #2296,"Monday, September 5, 1994",Jeopardy! Round
Middle East History,In 1990 Syria's troops joined the Allied forces in preparing to attack this invader of Kuwait,Iraq,Steve Chernicoff,False,False,$200,False,8,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Americana,"New Britain, the ""Hardware City"" of this state, is about 10 miles southwest of Hartford",Connecticut,Steve Chernicoff,False,False,$200,False,7,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Government & Politics,Since 1869 its membership has been set at a Chief Justice & 8 Associate Justices,the United States Supreme Court,Steve Chernicoff,False,False,$200,False,2,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Novels & Novelists,"His novel ""Oliver Twist"" is subtitled ""The Parish Boy's Progress""",Charles Dickens,Steve Chernicoff,False,False,$200,False,18,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Railroads,Almost all U.S. locomotives use this type of engine to create power,a diesel,Steve Chernicoff,False,False,$200,False,26,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
"""P""Eople",In 1615 Thomas Rolfe was born to John Rolfe & this Indian princess in Colonial Virginia,Pocahontas,Steve Chernicoff,False,False,$200,False,1,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Middle East History,The ancient Phoenicians' homeland is now part of this country known for its cedars,Lebanon,Steve Chernicoff,False,False,$400,False,9,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Americana,"Mobile is nicknamed the ""City of"" this many ""Flags"", which makes it sound like a theme park",six,Steve Chernicoff,False,False,$400,False,14,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Government & Politics,This party to which John Adams belonged disappeared from national politics after the 1816 election,Federalist Party,Steve Chernicoff,False,False,$400,False,3,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Novels & Novelists,"R. K. Narayan writes novels & stories set in Malgudi, a fictional village in this large Asian country",India,Steve Chernicoff,False,False,$400,False,22,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Railroads,About 20% of the funds for this semipublic railroad corporation are provided by Congress,Amtrak,Michael Rebain,False,False,$400,False,27,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
"""P""Eople","On March 4, 1681 this Quaker was granted a charter for a colony west of the Delaware River",William Penn,Steve Chernicoff,False,False,$400,False,11,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Middle East History,It was built with the help of the French between 1859 & 1869,Suez Canal,Sandy Mannix,False,False,$600,False,10,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Americana,Carter's Grove is among the loveliest of this state's James River Plantations,Virginia,Steve Chernicoff,False,False,$600,False,15,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Government & Politics,"This Constitutional Amendment was proposed by Congress in 1917, ratified in 1919 & repealed in 1933",18th Amendment,Steve Chernicoff,False,False,$600,False,4,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Novels & Novelists,"Clive is an art student in love with his cousin Ethel in ""The Newcomes"" by this ""Vanity Fair"" novelist",William Makepeace Thackeray,Steve Chernicoff,False,False,$600,False,23,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Railroads,"Most commonly, it's 4' 8 1/2""",standard gauge of track,Steve Chernicoff,False,False,$600,False,30,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
"""P""Eople","This English author was the Clerk of the Acts of the Navy when he kept his ""Diary""",Samuel Pepys,Steve Chernicoff,False,False,$600,False,19,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Middle East History,"In a 1948-49 war, this country increased its territory by about 50%",Israel,Michael Rebain,False,False,$800,False,12,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Americana,"Brattleboro has been called the place ""Where"" this state ""Begins""",Vermont,Steve Chernicoff,False,False,$800,False,16,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Government & Politics,"The Coast Guard, once part of the Treasury, falls under the jurisdiction of this dept. during peacetime",the Department of Transportation,,False,False,"$2,000",True,5,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Novels & Novelists,"She wrote several novels, including ""The Burden"", under the ""Mysterious"" pseudonym Mary Westmacott",Agatha Christie,Sandy Mannix,False,False,$800,False,24,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Railroads,Compressed air in a rock drill inspired George Westinghouse to invent this in 1869,the air brake,Steve Chernicoff,False,False,$800,False,29,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
"""P""Eople",In early 1944 he took command of the U.S. Third Army for the French Campaign,(George) Patton,Michael Rebain,False,False,$800,False,20,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Middle East History,In 1984 women voted for the first time in this Hashemite kingdom,Jordan,Michael Rebain,False,False,"$2,000",True,13,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Americana,"The Skowhegan State Fair, held in this state since 1818, is said to be the nation's oldest continuing fair",Maine,,True,False,$1000,False,17,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Government & Politics,In 1993 this Alabama governor was forced to step down after a conviction on felony ethics charges,(Guy) Hunt,Michael Rebain,False,False,$1000,False,6,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Novels & Novelists,Carol Kennicott struggles to change the town of Gopher Prairie in this Sinclair Lewis novel,Main Street,Michael Rebain,False,False,$1000,False,25,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Railroads,In 1981 France began operating this high-speed train capable of speeds of up to 235 mph,the Très Grande Vitesse,Steve Chernicoff,False,False,$1000,False,28,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
"""P""Eople","In 1951 this retailer published an autobiography titled ""Fifty Years with the Golden Rule""",J. C. Penney,Sandy Mannix,False,False,$1000,False,21,Show #2296,"Monday, September 5, 1994",Double Jeopardy! Round
Andrew Jackson,Jackson's heroic defense of this city came after the War of 1812 peace treaty had been signed,New Orleans,Steve Chernicoff,False,False,$100,False,17,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Clothing,This state is home to the muumuu,Hawaii,Tom Epstein,False,False,$100,False,13,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Musical Terms,"In violin music martele means to accent the notes sharply, as if striking a nail with this tool",hammer,Steve Chernicoff,False,False,$100,False,4,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Geology,One of these is considered dormant if it has erupted in historic times & is likely to again,volcano,Rose Buetikofer,False,False,$100,False,8,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Women'S Firsts,"After her husband's murder in 1865, she became the 1st widow of a pres. to receive a yearly pension",Mary Todd Lincoln,Steve Chernicoff,False,False,$100,False,23,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Spell That Name,"""Nightline"" night owl Ted",K-O-P-P-E-L,Steve Chernicoff,False,False,$100,False,1,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Andrew Jackson,Jackson sat in the convention that framed this state's first constitution in 1796,Tennessee,Tom Epstein,False,False,$200,False,18,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Clothing,They hold up your lederhosen,suspenders,Steve Chernicoff,False,False,$200,False,14,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Musical Terms,"An instrumental composition that often features excerpts from ballets, like ""The Nutcracker""",suite,Steve Chernicoff,False,False,$200,False,7,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Geology,These masses of snow that move rapidly down mountain slopes can reach speeds of over 200 MPH,avalanche,Steve Chernicoff,False,False,$200,False,10,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Women'S Firsts,"In 1932 Hattie Caraway from this ""Land of Opportunity"" became the 1st woman elected to the Senate",Arkansas,Steve Chernicoff,False,False,$200,False,24,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Spell That Name,"""Superman"" Christopher",R-E-E-V-E,Steve Chernicoff,False,False,$200,False,2,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Andrew Jackson,This party held its first national nominating convention in 1832 to name Jackson's running mate,Democratic Party,Steve Chernicoff,False,False,$300,False,19,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Clothing,A traditional sailor suit features trousers of this shape,bell bottoms,Steve Chernicoff,False,False,$300,False,28,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Musical Terms,"A symphonic poem such as Liszt's ""Die Hunnenschlacht"" is also known as this kind of ""poem""",tone poem,Steve Chernicoff,False,False,$300,False,9,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Geology,"This Rio de Janeiro landmark is an example of an inselberg or ""island mountain""",Sugarloaf Mountain,Steve Chernicoff,False,False,$300,False,11,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Women'S Firsts,"Harriet Quimby was the 1st woman to fly over this body of water, long before Gertrude Ederle swam it",the English Channel,Steve Chernicoff,False,False,$300,False,25,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Spell That Name,"Mr. Trudeau, the daddy of ""Doonesbury""",G-A-R-R-Y,Rose Buetikofer,False,False,$300,False,3,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Andrew Jackson,Jackson served in this war that began when he was 8 years old,the Revolutionary War,Steve Chernicoff,False,False,$400,False,20,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Clothing,"One may be harem, hobble or hoop",skirt,Steve Chernicoff,False,False,$400,False,29,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Musical Terms,It's the specific term for the person who writes the text of an opera,librettist,Steve Chernicoff,False,False,$400,False,16,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Geology,The landmass is the part of the continental crust above this level,sea level,Tom Epstein,False,False,$400,False,12,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Women'S Firsts,Antonia Novello became the 1st woman surgeon general when she succeeded this man in 1990,C. Everett Koop,Steve Chernicoff,False,False,$800,True,26,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Spell That Name,Willowy warbler Warwick,D-I-O-N-N-E,Steve Chernicoff,False,False,$400,False,5,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Andrew Jackson,"After his death in 1845, Jackson was buried in the garden of this plantation",The Hermitage,Tom Epstein,False,False,$500,False,21,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Clothing,"Color of a priest's alb, the linen robe worn for mass",white,Steve Chernicoff,False,False,$500,False,30,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Musical Terms,"It's a fanciful or ""humorous"" French term for a composition; Dvorak wrote a famous one",humoresque,Rose Buetikofer,False,False,$500,False,22,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Geology,The oldest & largest division of geological time is the Pre-this,Cambrian,Tom Epstein,False,False,$500,False,15,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Women'S Firsts,"Wounded during the Pearl Harbor attack, nurse Annie Fox was the 1st woman to receive this military medal",Purple Heart,Steve Chernicoff,False,False,$500,False,27,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
Spell That Name,Movie mermaid Hannah,D-A-R-Y-L,Rose Buetikofer,False,False,$500,False,6,Show #2298,"Wednesday, September 7, 1994",Jeopardy! Round
World Geography,"Emi Koussi, an extinct volcano in Chad, is this desert's highest elevation",Sahara,Steve Chernicoff,False,False,$200,False,2,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
Songs Of The '60S,"In 1967 Sopwith Camel hit No. 26 with ""Hello Hello"" & this group hit No. 1 with ""Hello, Goodbye""",The Beatles,Steve Chernicoff,False,False,$200,False,1,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
Mythology,Geri & Freki are the 2 wolves who attend this greatest Norse god,Odin,Tom Epstein,False,False,$200,False,7,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
1946,"This comedian known for his bulbous nose & penchant for liquor died on Dec. 25, 1946",W.C. Fields,Steve Chernicoff,False,False,$200,False,12,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
Weather,"The lowest recorded temperature in the U.S. was -79.8 degrees F. on Jan. 23, 1971, in this state",Alaska,Steve Chernicoff,False,False,$200,False,17,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
Theatre,"Nicol Williamson's onstage antics made headlines when he played this Barrymore's ghost in ""I Hate Hamlet""",John,Steve Chernicoff,False,False,$200,False,23,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
World Geography,"This country can be divided into 3 main regions: the Mountain Region, Tarai Region & Katmandu Valley",Nepal,Steve Chernicoff,False,False,$400,False,3,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
Songs Of The '60S,"The name of the secretary R.B. Greaves asked to ""Take a Letter""",Maria,Steve Chernicoff,False,False,$400,False,19,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
Mythology,"In the legends of this country, a phoenix likes to roost in a woo-tung tree",China,Steve Chernicoff,False,False,$400,False,8,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
1946,This invention of Fred Schmidt debuted at an American Bowling Congress tournament in Buffalo,automatic pin setter,Steve Chernicoff,False,False,$400,False,13,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
Weather,It's a measure of the amount of water vapor in the air,humidity,Rose Buetikofer,False,False,$400,False,18,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
Theatre,A 1927 play by Eugene O'Neill deals with the life of this man after he's resurrected by Jesus,Lazarus,Steve Chernicoff,False,False,$400,False,24,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
World Geography,The chief islands in this strategic gulf are Qishm & Bahrain,Persian Gulf,Steve Chernicoff,False,False,$600,False,4,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
Songs Of The '60S,"Color of the curtains in Cream's ""White Room""",black,Rose Buetikofer,False,False,$600,False,20,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
Mythology,Ashur was the national god of this ancient Mesopotamian kingdom named for him,Assyria,Tom Epstein,False,False,$600,False,9,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
1946,In 1946 the Pope made Archbishop Spellman a cardinal & this American woman a saint,Mother Cabrini,,False,False,"$3,000",True,14,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
Weather,One type of this instrument measures wind speed by using sound signals,anemometer,Steve Chernicoff,False,False,$600,False,26,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
Theatre,"Tony Randall directed a 1992 revival of ""The Master Builder"" by this Scandinavian playwright",Ibsen,Tom Epstein,False,False,$600,False,25,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
World Geography,"This country's 2 largest lakes, Vanern & Vattern, are linked by the Gota Canal",Sweden,Tom Epstein,False,False,$800,False,5,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
Songs Of The '60S,"The colossal, colorful commercial character in the title of a 1965 Kingsmen hit",the Jolly Green Giant,,True,False,$800,False,21,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
Mythology,"Like his sister Cassandra, Helenus possessed the gift of this",prophecy,Steve Chernicoff,False,False,$800,False,10,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
1946,"This German-turned-Swiss author of ""Steppenwolf"" picked up the Nobel Prize for Literature",Hermann Hesse,Steve Chernicoff,False,False,$800,False,15,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
Weather,"Averaging 25,000 feet & above, it's the highest standard cloud form",cirrus,Steve Chernicoff,False,False,$800,False,27,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
Theatre,This Italian form of improvised comedy featured tricks & stunts called lazzi,Commedia dell\'arte,Steve Chernicoff,False,False,$800,False,29,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
World Geography,"Famed for its dancing & decorative arts, it's the most populous of Indonesia's Lesser Sunda Islands",Bali,Steve Chernicoff,False,False,$1000,False,6,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
Songs Of The '60S,"Featuring Reg Presley's ocarina playing, this was The Troggs' biggest U.S. hit","""Wild Thing""",Rose Buetikofer,False,False,$1000,False,22,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
Mythology,This Roman goddess of wisdom wears a helmet because she's also the Roman goddess of war,Minerva,Steve Chernicoff,False,False,$1000,False,11,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
1946,"On Dec. 1, 1946 King Michael opened this country's new parliament",Romania,Steve Chernicoff,False,False,$1000,False,16,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
Weather,This calm area near the equator is the meeting place for the northeast & southeast trade winds,the Doldrums,Steve Chernicoff,False,False,"$5,000",True,28,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
Theatre,"The first production of ""The Sea Gull"" failed, but it became a hit at this Russian theatre in 1898",Moscow Art Theatre,,True,False,$1000,False,30,Show #2298,"Wednesday, September 7, 1994",Double Jeopardy! Round
The Constitution,This nickname of the 20th Amendment sounds like a wounded mallard,lame duck,Matt Handel,False,False,$100,False,6,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
Celebrity Jeopardy!,"Known as ""Mr. October"", I hold the record for most home runs in one World Series",Reggie Jackson,Karen Peters,False,False,$100,False,9,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
Counties,Cambridge & Lowell are the seats of Middlesex County in this state,Massachusetts,Matt Handel,False,False,$100,False,1,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
First Aid,"Treatments for this differ if the victim swallowed, inhaled, absorbed or was injected with it",poison,Karen Peters,False,False,$100,False,10,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
Fish,These whiskered fish range from about 1 1/2 inches to 15 feet in length,catfish,Karen Peters,False,False,$100,False,14,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
Colorful Phrases,Many adventure seekers enjoy the challenge of rafting on this turbulent part of a river,whitewaters,Matt Handel,False,False,$100,False,16,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
The Constitution,"To expel a member, Article 1, Section 5.2 says that this fraction of the House must vote yes",two-thirds,Matt Handel,False,False,$200,False,7,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
Celebrity Jeopardy!,"Sugar Babe's husband on ""The Real McCoys"", Sylvester Stallone rescued me in ""Rambo III""",Richard Crenna,,True,False,$200,False,27,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
Counties,"There's a Missouri county with this name associated with ""Believe It or Not!""",Ripley,Matt Handel,False,False,$200,False,2,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
First Aid,Your first aid kit should have a pair of these in it for removing thorns & splinters,tweezers,Lane Rensselaer,False,False,$200,False,11,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
Fish,"The South American pacu is closely related to this feared predator, but it eats only plants",piranha,Karen Peters,False,False,$200,False,15,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
Colorful Phrases,In 1984 Prince had a gold record with this title song from his movie debut,"""Purple Rain""",Matt Handel,False,False,$200,False,20,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
The Constitution,Secret meetings were held in 1787 to draw up the Constitution in order to replace these,Articles of Confederation,Karen Peters,False,False,$300,False,8,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
Celebrity Jeopardy!,I'm glad I got to be Frank Drebin of Police Squad because I get to kiss Priscilla Presley,Leslie Nielsen,Karen Peters,False,False,$300,False,28,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
Counties,"With a population of over 2 million, Kings County is this state's largest county",New York,Matt Handel,False,False,$300,False,3,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
First Aid,"If you have to move the victim of a break or dislocation, first apply one of these",splint,Matt Handel,False,False,$300,False,17,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
Fish,Male pipefish have an unusual pouch on the abdomen in which they carry these,eggs,Matt Handel,False,False,$300,False,21,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
Colorful Phrases,Floral phrase for a self-effacing or shy person,shrinking violet,,True,False,$300,False,23,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
The Constitution,"The preamble states that the Constitution is here to ""insure domestic"" this",tranquility,Lane Rensselaer,False,False,$400,False,12,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
Celebrity Jeopardy!,"""Maggie May"" know I was in the group ""Nose, Hair & Teeth""; I was Nose, E. John, Hair & F. Mercury, Teeth",Rod Stewart,Karen Peters,False,False,$400,False,29,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
Counties,This Montana county was named for a river that was named for a type of sheep,Big Horn,Matt Handel,False,False,$400,False,4,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
First Aid,A pinch of this should be added to the water given to a victim of heat exhaustion,salt,Matt Handel,False,False,$400,False,18,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
Fish,"In Hemingway's ""The Old Man and the Sea"", Santiago catches a huge specimen of this game fish",giant marlin,Karen Peters,False,False,$400,False,22,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
Colorful Phrases,To edit a manuscript or the instrument used to do it,blue pencil,Matt Handel,False,False,$400,False,24,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
The Constitution,The U.S. Constitution has this number of amendments,26,Karen Peters and Lane Rensselaer,False,False,$500,False,13,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
Celebrity Jeopardy!,"First Lady of ""To Tell The Truth"", I'm the chairman of the New York State Council on the Arts",Kitty Carlisle,Matt Handel,False,False,$500,False,30,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
Counties,"Of the 50 counties with the largest percentage of children, 15 are in this state",Florida,Matt Handel,False,False,"$1,000",True,5,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
First Aid,"When flushing this body part, flush from the inside corner out to avoid contaminating the other one",eye,Lane Rensselaer,False,False,$500,False,19,Show #2302,"Tuesday, September 13, 1994",Jeopardy! Round
