Category,Clue,Correct Response,Answered Correctly,Triple Stumper,All Wrong Answers,Clue Value,Daily Double,Selection Order,Episode,Date First Aired,Round
Characters In Film,"The Ringo Kid, Dallas & Doc Boone",Stagecoach,Kathrine Marris,False,False,$600,False,9,Show #1607,"Tuesday, September 3, 1991",Double Jeopardy! Round
World Leaders,In 1990 this owner of La Prensa led an anti-Sandinista coalition to victory in Nicaragua,Violeta Chammoro,Richard Bannin,False,False,$800,False,5,Show #1607,"Tuesday, September 3, 1991",Double Jeopardy! Round
Arizona,"Phoenix sits in a basin known as the ""Valley of"" this",the Sun,Bob Ramsey,False,False,$800,False,29,Show #1607,"Tuesday, September 3, 1991",Double Jeopardy! Round
Colors,"(AUDIO DAILY DOUBLE) Color in the title of the following: Van Morrison's first big hit: Hey, where did we go / Days when the rains came ? / Down in the hollow / Playing a new game / Laughing and a-running, hey, hey / Skipping and a-jumping","""Brown Eyed Girl""",,False,False,"$3,000",True,25,Show #1607,"Tuesday, September 3, 1991",Double Jeopardy! Round
The 1930S,"In Oct. 1931 he received the stiffest sentence ever for income tax evasion, 11 years in prison",(Al) Capone,Richard Bannin,False,False,"$2,000",True,14,Show #1607,"Tuesday, September 3, 1991",Double Jeopardy! Round
Potpourri,"This jazz ""Yardbird"" was great at improvising on the alto sax",Charlie Parker,Richard Bannin,False,False,$800,False,19,Show #1607,"Tuesday, September 3, 1991",Double Jeopardy! Round
Characters In Film,"Father O'Malley, Genevieve Linden & Father Fitzgibbon",Going My Way,Richard Bannin,False,False,$800,False,11,Show #1607,"Tuesday, September 3, 1991",Double Jeopardy! Round
World Leaders,SWAPO leader Sam Nujoma became president of this newly independent African nation in 1990,Namibia,Bob Ramsey,False,False,$1000,False,6,Show #1607,"Tuesday, September 3, 1991",Double Jeopardy! Round
Arizona,In 1988 Rose Mofford replaced this man as governor,(Evan) Mecham,Bob Ramsey,False,False,$1000,False,30,Show #1607,"Tuesday, September 3, 1991",Double Jeopardy! Round
Colors,"When mixing paint, yellow is the complementary color of this one",purple,,True,False,$1000,False,26,Show #1607,"Tuesday, September 3, 1991",Double Jeopardy! Round
The 1930S,"In 1932, amid charges of neglect & incompetency, this dapper NYC mayor resigned",(Jimmy) Walker,Richard Bannin,False,False,$1000,False,15,Show #1607,"Tuesday, September 3, 1991",Double Jeopardy! Round
Potpourri,"After Colorado, this state to its north has the highest average elevation in the U.S.",Wyoming,Richard Bannin,False,False,$1000,False,20,Show #1607,"Tuesday, September 3, 1991",Double Jeopardy! Round
Characters In Film,"President Muffley, Colonel ""Bat"" Guano & General Jack D. Ripper",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,,True,False,$1000,False,12,Show #1607,"Tuesday, September 3, 1991",Double Jeopardy! Round
=,=,=,Maureen Fernbacher,False,False,$100,False,1,Show #1617,"Tuesday, September 17, 1991",Jeopardy! Round
=,=,=,Maureen Fernbacher,False,False,$100,False,6,Show #1617,"Tuesday, September 17, 1991",Jeopardy! Round
=,=,=,Randy Kaplan,False,False,$100,False,10,Show #1617,"Tuesday, September 17, 1991",Jeopardy! Round
=,=,=,Randy Kaplan,False,False,$100,False,15,Show #1617,"Tuesday, September 17, 1991",Jeopardy! Round
Wild Cats,=,=,Randy Kaplan,False,False,$100,False,18,Show #1617,"Tuesday, September 17, 1991",Jeopardy! Round
=,=,=,Randy Kaplan,False,False,$200,False,2,Show #1617,"Tuesday, September 17, 1991",Jeopardy! Round
=,=,=,Randy Kaplan,False,False,$200,False,11,Show #1617,"Tuesday, September 17, 1991",Jeopardy! Round
=,=,=,Randy Kaplan,False,False,$200,False,16,Show #1617,"Tuesday, September 17, 1991",Jeopardy! Round
=,=,=,Chuck Lane,False,False,$300,False,3,Show #1617,"Tuesday, September 17, 1991",Jeopardy! Round
=,=,=,Randy Kaplan,False,False,$300,False,7,Show #1617,"Tuesday, September 17, 1991",Jeopardy! Round
=,=,=,Randy Kaplan,False,False,$300,False,12,Show #1617,"Tuesday, September 17, 1991",Jeopardy! Round
=,=,=,Randy Kaplan,False,False,"$3,300",True,17,Show #1617,"Tuesday, September 17, 1991",Jeopardy! Round
=,=,=,Chuck Lane,False,False,$400,False,4,Show #1617,"Tuesday, September 17, 1991",Jeopardy! Round
=,=,=,Randy Kaplan,False,False,$400,False,8,Show #1617,"Tuesday, September 17, 1991",Jeopardy! Round
=,=,=,Chuck Lane,False,False,$400,False,13,Show #1617,"Tuesday, September 17, 1991",Jeopardy! Round
=,=,=,Randy Kaplan,False,False,$500,False,5,Show #1617,"Tuesday, September 17, 1991",Jeopardy! Round
=,=,=,Randy Kaplan,False,False,$500,False,9,Show #1617,"Tuesday, September 17, 1991",Jeopardy! Round
=,=,=,Randy Kaplan,False,False,$500,False,14,Show #1617,"Tuesday, September 17, 1991",Jeopardy! Round
World Geography,Its Swedish-speaking minority calls this capital Helsingfors,Helsinki,Randy Kaplan,False,False,$200,False,4,Show #1617,"Tuesday, September 17, 1991",Double Jeopardy! Round
Science Fiction,"Robert A. Heinlein's 1952 novel about a family that buys a spaceship, or Mick Jagger's rock group",The Rolling Stones,Randy Kaplan,False,False,$200,False,9,Show #1617,"Tuesday, September 17, 1991",Double Jeopardy! Round
Sculpture,"One of the few Cubist sculptures made by this Spaniard was ""Head of a Woman"" in 1909",Picasso,Randy Kaplan,False,False,$200,False,16,Show #1617,"Tuesday, September 17, 1991",Double Jeopardy! Round
Rulers,In 1306 Robert the Bruce stabbed rival John Comyn & was crowned king of this country at Scone,Scotland,Maureen Fernbacher,False,False,$200,False,1,Show #1617,"Tuesday, September 17, 1991",Double Jeopardy! Round
Composers,"You could have said ""Take me to your lieder"" to both these 19th c. composers whose names start with ""Schu""",Schumann & Schubert,Chuck Lane,False,False,$200,False,30,Show #1617,"Tuesday, September 17, 1991",Double Jeopardy! Round
Annual Events,"A popular summer event in this state is the crowning of ""Alice in Dairyland""",Wisconsin,Randy Kaplan,False,False,$200,False,21,Show #1617,"Tuesday, September 17, 1991",Double Jeopardy! Round
World Geography,South American country so named because native huts built over water reminded Alonso de Ojeda of Venice,Venezuela,Maureen Fernbacher,False,False,$400,False,7,Show #1617,"Tuesday, September 17, 1991",Double Jeopardy! Round
Science Fiction,"""The Mysterious Island"" was his sequel to ""20,000 Leagues Under the Sea""",Jules Verne,Randy Kaplan,False,False,$400,False,10,Show #1617,"Tuesday, September 17, 1991",Double Jeopardy! Round
Sculpture,"In Danish she's known as ""Den Lille Havfrue""",The Little Mermaid,Randy Kaplan,False,False,$400,False,17,Show #1617,"Tuesday, September 17, 1991",Double Jeopardy! Round
Rulers,In 1589 Henry IV became the first Bourbon to ascend the throne of this country,France,Randy Kaplan,False,False,$400,False,2,Show #1617,"Tuesday, September 17, 1991",Double Jeopardy! Round
Composers,"Heitor Villa-Lobos helped develop a national style of music for this, his native country",Brazil,,True,False,$400,False,29,Show #1617,"Tuesday, September 17, 1991",Double Jeopardy! Round
Annual Events,"This state has many maple sugar festivities, including the annual Sugar Slalom in Stowe in April",Vermont,Randy Kaplan,False,False,$400,False,22,Show #1617,"Tuesday, September 17, 1991",Double Jeopardy! Round
World Geography,Pietermaritzburg is the capital of this country's Natal province,South Africa,Randy Kaplan,False,False,$600,False,8,Show #1617,"Tuesday, September 17, 1991",Double Jeopardy! Round
Science Fiction,"""Star Trek"" star who described his novel ""Tekwar"" as ""T.J. Hooker in the future""",William Shatner,Maureen Fernbacher,False,False,$600,False,11,Show #1617,"Tuesday, September 17, 1991",Double Jeopardy! Round
Sculpture,"This 20th c. English sculptor is known for his several ""Reclining Figure"" works",Henry Moore,Randy Kaplan,False,False,"$2,400",True,18,Show #1617,"Tuesday, September 17, 1991",Double Jeopardy! Round
Rulers,"Claiming descent from Genghis Khan, this lame Mongol conquered much of the Middle East by the 1500s",Tamerlane (Timur the Lame),Chuck Lane,False,False,$600,False,3,Show #1617,"Tuesday, September 17, 1991",Double Jeopardy! Round
Composers,"This composer's ""The Rite of Spring"" is subtitled ""Scenes from Pagan Russia""",Stravinsky,Maureen Fernbacher,False,False,$600,False,26,Show #1617,"Tuesday, September 17, 1991",Double Jeopardy! Round
Annual Events,"If you're into jogging, try the Freeze Your Gizzard Run in January in this state's Int'l Falls",Minnesota,Chuck Lane,False,False,$600,False,23,Show #1617,"Tuesday, September 17, 1991",Double Jeopardy! Round
World Geography,This island makes up over half of Japan's land mass,Honshu,Chuck Lane,False,False,$800,False,12,Show #1617,"Tuesday, September 17, 1991",Double Jeopardy! Round
