Category,Clue,Correct Response,Answered Correctly,Triple Stumper,All Wrong Answers,Clue Value,Daily Double,Selection Order,Episode,Date First Aired,Round
No Man,"In this 1944 battle named for the shape of opposing lines, U.S. General Anthony McAuliffe replied ""Nuts!"" to a demand for surrender",Battle of the Bulge,Matt Amodio,False,False,$800,False,7,Show #8466,"Monday, September 13, 2021",Jeopardy! Round
Is An Island,"Brunei & the 13,500-foot Mount Kinabalu are on this large island that lies on the equator",Borneo,Matt Amodio,False,False,$800,False,8,Show #8466,"Monday, September 13, 2021",Jeopardy! Round
Sounds Like Tennis,The operating expenses of running a business,overhead,Gabbie Kim,False,False,$1000,False,4,Show #8466,"Monday, September 13, 2021",Jeopardy! Round
That'S Canadian Entertainment,"Eve on ""Killing Eve"", she considered studying journalism but went to Montreal's National Theatre School instead",(Sandra) Oh,Matt Amodio,False,False,$1000,False,13,Show #8466,"Monday, September 13, 2021",Jeopardy! Round
Tasty Business,This restaurant chain says the only ingredient it uses that's hard to pronounce is the pepper in its name,Chipotle,Matt Amodio,False,False,$1000,False,12,Show #8466,"Monday, September 13, 2021",Jeopardy! Round
Somebody Wrote That,Newspaper editor Francis Pharcellus Church wrote the 1897 reply to young Virginia O'Hanlon that's known by these 7 words,"Yes, Virginia, there is a Santa Claus",Matt Amodio,False,False,$1000,False,1,Show #8466,"Monday, September 13, 2021",Jeopardy! Round
No Man,"Dear Diary, in 1662 he was not a fan of ""A Midsummer Night's Dream"", ""which I had never seen before, nor shall ever again""",(Samuel) Pepys,Matt Amodio,False,False,$1000,False,2,Show #8466,"Monday, September 13, 2021",Jeopardy! Round
Is An Island,"Once called Mount Victoria, Tomanivi on Viti Levu is the highest point in this nation",Fiji,Matt Amodio,False,False,$1000,False,3,Show #8466,"Monday, September 13, 2021",Jeopardy! Round
First Day On The Job,Getting used to the binoculars & keeping an eye out for rip currents are first-day tasks at this summer job,a lifeguard,Amdé Mengistu,False,False,$400,False,28,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
Facts About Animals,"The right or bowhead this gets tangled in fishing nets, which can stunt growth, causing the species to be shorter than its typical 52 feet",a whale,Amdé Mengistu,False,False,$400,False,27,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
Quoth The Maven,"Agnes de Mille said, ""The truest expression of a people is in its"" these & ""music... bodies never lie""",dance,Gabbie Kim,False,False,$400,False,29,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
Authors Not Authoring,"After being a train-riding teen hobo, Jack London went to Cal-Berkeley but soon dropped out to search for this in the Klondike",gold,Matt Amodio,False,False,$400,False,30,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
& The Best Supporting Actor Oscar Goes To...,"Tommy Lee Jones, for doing the pursuing in this movie",The Fugitive,Matt Amodio,False,False,$400,False,23,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
7-Syllable Words,It's not being too shy to have one's picture taken; it's the quality of being responsive to light,photosensitivity,Matt Amodio,False,False,$400,False,1,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
First Day On The Job,"One-word title of the job seen here: on your first day, don't be nervous, remember your glissando & fingering technique",flautist,Matt Amodio,False,False,$800,False,20,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
Facts About Animals,"The 2-toed one of these can live up to 20 years, most of it upside down in the canopy of the rainforest",a sloth,Gabbie Kim,False,False,$800,False,26,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
Quoth The Maven,"Dave Thomas, founder of this fast food chain, said, ""Know your product... know your customer & have a burning desire to succeed""",Wendy\'s,Matt Amodio,False,False,$800,False,25,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
Authors Not Authoring,"Ordained in 1695, Jonathan Swift spent 30 years as Dean of St. Patrick's Cathedral in this city",Dublin,Gabbie Kim,False,False,$800,False,24,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
& The Best Supporting Actor Oscar Goes To...,"Jared Leto, as Rayon in this 2013 film",Dallas Buyers Club,Matt Amodio,False,False,$800,False,16,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
7-Syllable Words,A gross this is a misrepresentation of an event as less complex than it really is,oversimplification,Amdé Mengistu,False,False,$800,False,3,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
First Day On The Job,"New at this gig, Neil Gorsuch embraced life on the cafeteria committee & having to open the door when someone knocks",a Supreme Court justice,Amdé Mengistu,False,False,$1200,False,19,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
Facts About Animals,"When faced with danger, certain ducks, snakes & mammals do this, also called thanatosis",play dead,Matt Amodio,False,False,"$4,000",True,13,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
Quoth The Maven,"A smart guy himself, this Greek wrote in ""Protagoras"", ""Knowledge is the food of the soul""",Plato,Gabbie Kim,False,False,$1200,False,10,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
Authors Not Authoring,During World War II this American was with the 4th Infantry Division in Europe before going home to Cuba,Hemingway,Gabbie Kim,False,False,$1200,False,7,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
& The Best Supporting Actor Oscar Goes To...,"This man, as Juan in ""Moonlight""",(Mahershala) Ali,Matt Amodio,False,False,$1200,False,11,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
7-Syllable Words,"Type of church not affiliated with Baptists or Presbyterians, for example; it includes many megachurches",nondenominational,Matt Amodio,False,False,$1200,False,4,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
First Day On The Job,"You've just got this gig assisting the mixologists; lots of lifting, so don't hurt the body part in the job's name",barback,Amdé Mengistu,False,False,$1600,False,8,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
Facts About Animals,"The kestrel is also known as this type of hawk, after the nice little bird it's looking around for here",(the) sparrow (hawk),Matt Amodio,False,False,$1600,False,5,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
Quoth The Maven,"In 1850 this lawyer & future president wrote, ""Discourage litigation... there will still be business enough""",Abe Lincoln,Amdé Mengistu,False,False,$1600,False,2,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
Authors Not Authoring,"As a student at Stanford in 1959, he was part of an army experiment on mind-altering drugs & later, worked in a hospital psych ward",(Ken) Kesey,Matt Amodio,False,False,$1600,False,6,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
& The Best Supporting Actor Oscar Goes To...,"Jason Robards, as this newspaper editor in ""All the President's Men""",Bradlee,Matt Amodio,False,False,$1600,False,18,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
7-Syllable Words,"If you fear the number 13, you suffer from this",triskaidekaphobia,Gabbie Kim,False,False,$1600,False,22,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
First Day On The Job,"You're the new court reporter, dazzle them with your fingers while you operate this intimidating machine",stenography machine,Matt Amodio,False,False,$2000,False,9,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
Facts About Animals,"Sweden's only wild feline is this short-tailed cat that's able to bring down much larger animals, like reindeer & roe deer",lynx,Matt Amodio,False,False,$2000,False,14,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
Quoth The Maven,"In an essay, this Brit seen here wrote, ""Literature is doomed if liberty of thought perishes""",(George) Orwell,Gabbie Kim,False,False,$2000,False,15,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
Authors Not Authoring,She studied medicine at Johns Hopkins before moving to Paris in 1903 & drove an ambulance for the French in World War I,(Gertrude) Stein,Matt Amodio,False,False,"$6,000",True,12,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
& The Best Supporting Actor Oscar Goes To...,"Martin Landau, as this real-life actor in ""Ed Wood""",(Bela) Lugosi,Matt Amodio,False,False,$2000,False,17,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
7-Syllable Words,"Richard Waterman, who studied the songs of the Yolngu people, helped popularize this field of study",ethnomusicology,Matt Amodio,False,False,$2000,False,21,Show #8466,"Monday, September 13, 2021",Double Jeopardy! Round
Recent Fiction,"In Salman Rushdie's ""Quichotte"", a spin on this classic novel, a salesman travels the U.S. with his imaginary son Sancho",Don Quixote,Daniel Lee,False,False,$200,False,27,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
The Wild West,"Though a Wild West icon, this youthful outlaw who also went by Henry McCarty was born on the East Side of New York City",Billy the Kid,Daniel Lee,False,False,$200,False,25,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
Game Stop,"This winning declaration in a chess game is from the Arabic for ""the king is dead""",checkmate,Daniel Lee,False,False,$200,False,26,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
Holidays & Observances,The last Monday in March is celebrated as Seward's Day in this state,Alaska,Daniel Lee,False,False,$200,False,24,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
Reality Show Winners,"Fantasia Barrino, 2004",American Idol,Matt Amodio,False,False,$200,False,30,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
Structural Idioms,Nonprescription is synonymous with this 3-word phrase,over the counter,Daniel Lee,False,False,$200,False,20,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
Recent Fiction,"She said, ""Everything you've ever asked me about Gilead and its inner workings"" inspired her 2019 sequel ""The Testaments""",(Margaret) Atwood,Daniel Lee,False,False,$400,False,23,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
The Wild West,"Founded in 1876, this South Dakota city was named for the deceased trees found in the area",Deadwood,Matt Amodio,False,False,"$7,600",True,15,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
Game Stop,"In the NFL regular season, overtime games end after nobody scores in the period that's this many minutes long",10,Elizabeth Hunter,False,False,$400,False,22,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
Holidays & Observances,The last Friday in April is this tree-planting holiday that predates Earth Day by almost a century,Arbor Day,Daniel Lee,False,False,$400,False,21,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
Reality Show Winners,"Jinkx Monsoon, 2013",RuPaul\'s Drag Race,Matt Amodio,False,False,$400,False,29,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
Structural Idioms,"""Moving"" these structures found on a football field has come to mean changing the rules",goalposts,Matt Amodio,False,False,$400,False,14,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
Recent Fiction,"In 2020 this author brought back Mississippi lawyer Jake Brigance for a third go-around in ""A Time for Mercy""",(John) Grisham,Matt Amodio,False,False,$600,False,11,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
The Wild West,"A cavalry bugle at noon on April 22, 1889 began a massive land run in this territory",Oklahoma,Matt Amodio,False,False,$600,False,9,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
Game Stop,"""Walk-off"" began as a term for a play that ends a game in this sport",baseball,Matt Amodio,False,False,$600,False,18,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
Holidays & Observances,"Bob Hope famously quipped, ""The Academy Awards, or as it's known at my house,"" this Jewish holiday",Passover,Matt Amodio,False,False,$600,False,17,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
Reality Show Winners,"T-Pain, 2019",The Masked Singer,,True,False,$600,False,28,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
Structural Idioms,"If you ""come to"" this, you're ready to talk; however, if a subject is ""off"" it, it is no longer acceptable to discuss",table,Matt Amodio,False,False,$600,False,8,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
Recent Fiction,"""The President's Daughter"" is the second political thriller from Bill Clinton & this bestselling author",(James) Patterson,Elizabeth Hunter,False,False,$800,False,10,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
The Wild West,"Get the feel of the West at Old Trail Town in this Wyoming city, developed by & named for a Western hero",Cody,Matt Amodio,False,False,$800,False,5,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
Game Stop,"The bank cannot go broke in this Parker Brothers game, so exhaustion may be the deciding factor",Monopoly,Daniel Lee,False,False,$800,False,13,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
Holidays & Observances,Lunar New Year is called Chunjie in Chinese & this 3-letter name in Vietnamese,Tet,Matt Amodio,False,False,$800,False,12,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
Reality Show Winners,"Christian Siriano, 2008",Project Runway,,True,False,$800,False,19,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
Structural Idioms,"A hyperbolic expression says a noisy disturbance reaches such a pitch it could do this, right off the house",blow the roof off,Matt Amodio,False,False,$800,False,4,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
Recent Fiction,A Hulu series is based on this Sally Rooney novel about Connell & Marianne & their inner struggles,Normal People,,True,False,$1000,False,1,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
The Wild West,"On Oct. 5 1892, Bob, Grat & Emmett, this gang of brothers who ran with Bill Doolin, tried to rob 2 Kansas banks; only Emmett lived",Dalton Gang,Matt Amodio,False,False,$1000,False,2,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
Game Stop,"A hand in this card game with 2 potent potables in its name comes to a halt after a player ""knocks""",gin rummy,Matt Amodio,False,False,$1000,False,6,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
Holidays & Observances,"Some light lamps to invite the presence of Lakshmi, the goddess of wealth, during this Hindu festival of lights",Diwali,Matt Amodio,False,False,$1000,False,7,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
Reality Show Winners,"Emmitt Smith, 2006",Dancing with the Stars,Matt Amodio,False,False,$1000,False,16,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
Structural Idioms,"This ""aqueous"" phrase means a problem is in the past & doesn't worry you anymore",water under the bridge,Daniel Lee,False,False,$1000,False,3,Show #8467,"Tuesday, September 14, 2021",Jeopardy! Round
17Th Century Names,His writings gave rise to a type of philosophy called Cartesianism,(René) Descartes,Elizabeth Hunter,False,False,$400,False,23,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
Central American Capitals,"1776 wasn't just a big year for us--Guatemala City was founded, 3 years after Antigua Guatemala was felled by one of these",an earthquake,Elizabeth Hunter,False,False,$400,False,29,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
The Old Testament,"""This is the day which the lord hath made; we will rejoice and be glad in it"" is from the 118th of these sacred poems",Psalms,Elizabeth Hunter,False,False,$400,False,1,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
Food & Drink,"White, black, & green types of this drink all come from the same plant--Camellia sinensis",tea,Daniel Lee,False,False,$400,False,24,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
Celebrities,"Before he was ""The Rock"", he had another nickname--Dewey",Dwayne Johnson,Elizabeth Hunter,False,False,$400,False,27,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
"Crossword Clues ""M""",Man with the golden touch (5 letters),Midas,Elizabeth Hunter,False,False,$400,False,30,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
17Th Century Names,"World Book says this author & soldier was ""known for his skill in sword fighting and for his long nose""",Cyrano de Bergerac,Elizabeth Hunter,False,False,$800,False,22,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
Central American Capitals,"Do you know the way to this capital of Costa Rica? If you do, check out its National Theatre, modeled after the Paris Opera",San Jose,Matt Amodio,False,False,$800,False,21,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
The Old Testament,"Potiphar's wife tries to seduce this dream translator, who resists & ends up being sent to jail",Joseph,Elizabeth Hunter,False,False,"$2,000",True,2,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
Food & Drink,"Gruyere is a firm, tangy cheese named for a district in this nation",Switzerland,Matt Amodio,False,False,$800,False,20,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
Celebrities,This country legend is Miley Cyrus' godmother,(Dolly) Parton,Matt Amodio,False,False,$800,False,28,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
"Crossword Clues ""M""",Supplement containing the ABCs & more (12 letters),multivitamin,Matt Amodio,False,False,$800,False,25,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
17Th Century Names,"Around 1665, this Dutchman painted one of his smallest works, ""Girl with the Red Hat""",Vermeer,Daniel Lee,False,False,$1200,False,11,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
Central American Capitals,"Belmopan, with a population about the capacity of Madison Square Garden, is the capital of this nation on the Caribbean",Belize,Matt Amodio,False,False,$1200,False,18,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
The Old Testament,"After the death of Moses, Joshua leads the Israelites in their conquest of this promised land",Canaan,Daniel Lee,False,False,$1200,False,3,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
Food & Drink,"Grown in Spain, Marcona is a variety of this nut",almonds,Elizabeth Hunter,False,False,$1200,False,19,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
Celebrities,This TV personality was once the mayor of Cincinnati,(Jerry) Springer,Matt Amodio,False,False,$1200,False,26,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
"Crossword Clues ""M""",Fashion dummy (9 letters),mannequin,Matt Amodio,False,False,$1200,False,17,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
17Th Century Names,"The ""Father of"" North America's New France, he also gave his name to a large lake",Champlain,Matt Amodio,False,False,$1600,False,8,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
Central American Capitals,Poet Rubén Darío is honored with a park & monument in this city that became Nicaragua's permanent capital in 1857,Managua,Matt Amodio,False,False,$1600,False,10,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
The Old Testament,The first 5 books of the Bible are known as the Torah or by this name from the Greek,the Pentateuch,Daniel Lee,False,False,$1600,False,7,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
Food & Drink,Garbanzo beans commonly go by this name as well,chickpeas,Daniel Lee,False,False,$1600,False,14,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
Celebrities,"After she sang her breakout hit on ""The View"" in 2008, Whoopi Goldberg kissed her & said, ""I liked it""",Katy Perry,Daniel Lee,False,False,$1600,False,16,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
"Crossword Clues ""M""",Marsh gas (7 letters),methane,Matt Amodio,False,False,$1600,False,12,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
17Th Century Names,"In 1637 this poet wrote ""Lycidas"" to commemorate the death of  a Cambridge schoolmate",John Milton,Daniel Lee,False,False,"$4,400",True,4,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
Central American Capitals,"It took 15 years to finish Panama city's Biomuseo, designed by this L.A. man; the nearby canal took 5 less, but he didn't design that",(Frank) Gehry,Matt Amodio,False,False,$2000,False,9,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
The Old Testament,"At God's command, Abraham goes to this mountainous place to sacrifice Isaac",Mount Moriah,,True,False,$2000,False,6,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
Food & Drink,"Koumiss is a fermented drink made from mare's milk; this similar fermented milk also starts with a ""K""",kefir,Matt Amodio,False,False,$2000,False,13,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
Celebrities,"This Argentinian, named FIFA's World Player of the Year 5 times between 2009 & 2015, made news by switching teams in 2021",Messi,Matt Amodio,False,False,$2000,False,15,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
"Crossword Clues ""M""",Written declaration of political intentions or views (9 letters),manifesto,Daniel Lee,False,False,$2000,False,5,Show #8467,"Tuesday, September 14, 2021",Double Jeopardy! Round
Action & Suspense Novels,"Truly on a voyage of self-discovery, this Robert Ludlum character has a realization--""The J was for Jason!""",(Jason) Bourne,Matt Amodio,False,False,$200,False,20,Show #8468,"Wednesday, September 15, 2021",Jeopardy! Round
It'S A Gas,Firedamp is a dangerous gas found in seams of this stuff in the mines where it's quarried,coal,Matt Amodio,False,False,$200,False,26,Show #8468,"Wednesday, September 15, 2021",Jeopardy! Round
Organizations,"A 1908 race riot in Springfield, Illinois helped lead to the founding of this civil rights organization the following year",NAACP,Matt Amodio,False,False,$200,False,29,Show #8468,"Wednesday, September 15, 2021",Jeopardy! Round
Can I Sell You Some Insurance (On Tv)?,"Commercials once featured an actual State Farm employee named this, but now he's played by an actor named Kevin",Jake (from State Farm),Maureen Skehan,False,False,$200,False,28,Show #8468,"Wednesday, September 15, 2021",Jeopardy! Round
Numerical Entertainment,Hasbro pits red vs. yellow: Connect ____,Connect 4,Maureen Skehan,False,False,$200,False,25,Show #8468,"Wednesday, September 15, 2021",Jeopardy! Round
Reduplicatives,A minor car accident that presumably dents a protective device,fender bender,Matt Amodio,False,False,$200,False,30,Show #8468,"Wednesday, September 15, 2021",Jeopardy! Round
Action & Suspense Novels,A symbologist & a cryptologist deal with a murder at the Louvre in this novel,The Da Vinci Code,Nick Auricchio,False,False,$400,False,19,Show #8468,"Wednesday, September 15, 2021",Jeopardy! Round
It'S A Gas,Lachrymator is a more formal word for this class of irritants,tear gas,Maureen Skehan,False,False,$400,False,21,Show #8468,"Wednesday, September 15, 2021",Jeopardy! Round
Organizations,Troops of younger kids in this organization include Daisies & Brownies,the Girl Scouts,Maureen Skehan,False,False,$400,False,23,Show #8468,"Wednesday, September 15, 2021",Jeopardy! Round
Can I Sell You Some Insurance (On Tv)?,"Progressive's Dr. Rick is a self-help authority who keeps you from doing this (""Did he ask for your help?... you don't know him"")",turning into your parents,Maureen Skehan,False,False,$400,False,24,Show #8468,"Wednesday, September 15, 2021",Jeopardy! Round
Numerical Entertainment,"The cinematic hunt for bin Laden: ""____ Dark ____""",Zero Dark Thirty,Maureen Skehan,False,False,$400,False,17,Show #8468,"Wednesday, September 15, 2021",Jeopardy! Round
Reduplicatives,"This kids' slang meaning extremely simple is in the 1940 movie ""The Long Voyage Home"", based on Eugene O'Neill's plays",easy-peasy,Maureen Skehan,False,False,$400,False,27,Show #8468,"Wednesday, September 15, 2021",Jeopardy! Round
Action & Suspense Novels,"""Marko Ramius of the Soviet navy was dressed for the Arctic conditions normal to the... submarine base"" in this book",The Hunt for Red October,Matt Amodio,False,False,"$5,400",True,13,Show #8468,"Wednesday, September 15, 2021",Jeopardy! Round
It'S A Gas,It's the alliterative term for a gas that absorbs infrared radiation & re-radiates it back to Earth's surface,a greenhouse gas,Maureen Skehan,False,False,$600,False,11,Show #8468,"Wednesday, September 15, 2021",Jeopardy! Round
Organizations,In 2019 David R. Malpass became the president of this global finance organization that's affiliated with the United Nations,the World Bank,Maureen Skehan,False,False,$600,False,22,Show #8468,"Wednesday, September 15, 2021",Jeopardy! Round
Can I Sell You Some Insurance (On Tv)?,In 2008 this group of prehistoric pitchmen for GEICO were elected to the Madison Avenue Walk of Fame,(the) Cavemen,Nick Auricchio,False,False,$600,False,15,Show #8468,"Wednesday, September 15, 2021",Jeopardy! Round
Numerical Entertainment,"Time to get hitched on TLC: ""____ Day Fiance""",90,Nick Auricchio,False,False,$600,False,16,Show #8468,"Wednesday, September 15, 2021",Jeopardy! Round
Reduplicatives,"Let's ""give 'em the old"" this, showy action that causes a distraction",razzle-dazzle,Matt Amodio,False,False,$600,False,18,Show #8468,"Wednesday, September 15, 2021",Jeopardy! Round
