Category,Clue,Correct Response,Answered Correctly,Triple Stumper,All Wrong Answers,Clue Value,Daily Double,Selection Order,Episode,Date First Aired,Round
Food,"These edible fungi thrive in chalky soil, & the best are the perigord variety",truffles,Peter Bedrossian,False,False,$500,False,22,Show #1376,"Monday, September 3, 1990",Jeopardy! Round
3-Letter Words,"Although roosters crow, crows emit this sound",caw,Michael Goldwitz,False,False,$500,False,17,Show #1376,"Monday, September 3, 1990",Jeopardy! Round
Psych 101,An inactive drug given in place of a real one; it might work on the power of suggestion,a placebo,Peter Bedrossian,False,False,$500,False,25,Show #1376,"Monday, September 3, 1990",Jeopardy! Round
Leftovers,Houdon's most famous mythological statue is of this Roman goddess holding a bow,Diana,Michael Goldwitz,False,False,$500,False,11,Show #1376,"Monday, September 3, 1990",Jeopardy! Round
Colonial America,Capt. John Smith wrote about this Indian weapon & compared it to a poleax,a tomahawk,Peter Bedrossian,False,False,$200,False,25,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Books & Authors,"""1984"" was a 1949 book by Eric Blair written under this pen name",George Orwell,Peter Bedrossian,False,False,$200,False,12,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Bodies Of Water,"To go from Philadelphia to New Jersey, you cross this river that shares its name with another state",the Delaware,Debra Winthrop,False,False,$200,False,15,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Notorious,"This Nazi minister of propaganda & his wife killed themselves & their children on May 1, 1945",Goebbels,Peter Bedrossian,False,False,$200,False,22,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Biology,"The hypoglossal nerve controls its many movements, including wagging",the tongue,Debra Winthrop,False,False,$200,False,5,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Actors Of The Past,"This ""divine"" French actress was the illegitimate daughter of a Dutch courtesan",Sarah Bernhardt,Michael Goldwitz,False,False,$200,False,17,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Colonial America,Slaves bought in Africa were sold in the West Indies for molasses used to make this liquor,rum,Michael Goldwitz,False,False,$400,False,26,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Books & Authors,"""Where Have I Been?"" was the 1982 autobiography of this ""Your Show of Shows"" comedian",Sid Caesar,Debra Winthrop,False,False,$400,False,11,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Bodies Of Water,The Cubans call it Bahia de Cochinos; we call it this,the Bay of Pigs,Debra Winthrop,False,False,$400,False,6,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Notorious,"This infamous French nobleman died at the asylum of Charenton in 1814 -- it ""pains"" us to tell you",the Marquis de Sade,Peter Bedrossian,False,False,$400,False,9,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Biology,"On land this class of vertebrates can absorb oxygen through the skin, provided it's moist",amphibians,Debra Winthrop,False,False,"$1,000",True,2,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Actors Of The Past,"'40s film star whose family, the Lupinos, performed in Europe in the 17th century",Ida Lupino,Peter Bedrossian,False,False,$400,False,18,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Colonial America,"Colorful name of Edward Teach, the pirate who hid out on Ocracoke Island off the N.C. coast",Blackbeard,Debra Winthrop,False,False,$600,False,28,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Books & Authors,1 of 2 Arthur Hailey novels to become the top-selling fiction book of the year,Airport (or Wheels),Peter Bedrossian,False,False,$600,True,13,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Bodies Of Water,Incan ruins have been found on islands in this lake on the border of Bolivia & Peru,Lake Titicaca,Debra Winthrop,False,False,$600,False,7,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Notorious,"Etta Place, who rode with this outlaw pair, was probably a lady of the evening, not a schoolteacher",Butch Cassidy & the Sundance Kid,Peter Bedrossian,False,False,$600,False,10,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Biology,It mitosis 1 cell becomes 2; in meiosis a single cell produce this many daughter cells,4,,True,False,$600,False,1,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Actors Of The Past,Italian actress Eleonora Duse was famous for her roles in this Norwegian's plays,Henrik Ibsen,Peter Bedrossian,False,False,$600,False,19,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Books & Authors,"He followed his novel ""Monsieur Beaucaire"" with a term in the Indiana state legislature",Booth Tarkington,,True,False,$800,False,14,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Bodies Of Water,Odessa is the largest Soviet port on this sea,the Black Sea,Peter Bedrossian,False,False,$800,False,8,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Notorious,"After a serious illness in 37 A.D., this Roman emperor became cruel & mentally unbalanced",Caligula,Michael Goldwitz,False,False,$800,False,23,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Biology,Protozoans living in a termite's gut break down this substance in the wood the termite eats,cellulose,Peter Bedrossian,False,False,$800,False,3,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Actors Of The Past,"This ""Jersey Lily"" was the daughter of the Very Reverend Wm. C. Le Breton, Dean of Jersey",Lillie Langtry,Peter Bedrossian,False,False,$800,False,20,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Colonial America,Shawmut was the Indian name for the peninsula on which this city was founded in 1630,Boston,,True,True,$1000,False,29,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Books & Authors,"An incident from his book ""My Life in Court"" inspired the stage play ""A Case of Libel""",Louis Nizer,Peter Bedrossian,False,False,$1000,False,27,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Bodies Of Water,"In sailing from the English Channel to the North Sea, one would pass through this strait",the Strait of Dover,,True,False,$1000,False,16,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Notorious,"6 of ""Bugs"" Moran's henchmen & an optometrist were the victims of this 1929 slaughter",the St. Valentine\'s Day Massacre,Peter Bedrossian,False,False,$1000,False,24,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Biology,A healthy red blood cell in your body has about 300 mil. of these oxygen-carrying molecules,hemoglobin,Peter Bedrossian,False,False,$1000,False,4,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Actors Of The Past,"This bass-voiced Alabama actress starred in the original 1939 production of ""The Little Foxes"", darling",Tallulah Bankhead,Debra Winthrop,False,False,$1000,False,21,Show #1376,"Monday, September 3, 1990",Double Jeopardy! Round
Modern History,34 died when a major race riot broke out 25 years ago in the Watts section of this city,Los Angeles,Peter Bedrossian,False,False,$100,False,1,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
Celebrity Autobiographies,"Her ""Child Star"" was a best seller in 1988",Shirley Temple (Black),Dave Jeffery,False,False,$100,False,6,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
Design,George Edwin Bergstrom designed this structure built between 1941-3 to house the War Dept.,Pentagon,Peter Bedrossian,False,False,$100,False,10,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
Opera,"Title occupation shared by opera characters ""of Baghdad"" & ""of Seville""",Barber,Dave Jeffery,False,False,$100,False,26,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
International Business,The German co. that makes this luxury car is also the world's biggest producer of heavy trucks,Mercedes-Benz,Jim Johnson,False,False,$100,False,7,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
Words Within Words,A flirtatious flapper might sit on yours,lap,Peter Bedrossian,False,False,$100,False,12,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
Modern History,This elite corps of the Nazi Party was founded as a personal bodyguard for Hitler,SS,Dave Jeffery,False,False,$200,False,2,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
Celebrity Autobiographies,"This retired Los Angeles Lakers player entitled his autobiography ""Giant Steps""",Kareem Abdul-Jabbar,Dave Jeffery,False,False,$200,False,16,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
Design,A low bed designed to be pushed under the master bed when not in use,trundle bed,Jim Johnson,False,False,$200,False,11,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
Opera,The femme fatale in this 1875 opera is stabbed to death outside a bullring,Carmen,Jim Johnson,False,False,$200,False,27,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
International Business,All pilots for this airline are veterans of the Israeli air force,El Al,Peter Bedrossian,False,False,$200,False,8,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
Words Within Words,Stags might play this game at a stag party,tag,Peter Bedrossian,False,False,$200,False,13,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
Modern History,Military coups often occurred in this country until Hafez al-Assad came to power in 1970,Syria,Peter Bedrossian,False,False,$300,False,3,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
Celebrity Autobiographies,"In ""Every Secret Thing"" she told of her life as a hostage of the S.L.A.",(Patty) Hearst,Dave Jeffery,False,False,$300,False,17,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
Design,This Easter egg jeweler is said to have used a greater variety of stones than almost any other jeweler,Fabergé,Peter Bedrossian,False,False,$300,False,20,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
Opera,"Smetana's opera about a ""Bartered"" one of these has been called one of the finest folk operas",Bride,Peter Bedrossian,False,False,$300,False,30,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
International Business,"Britain's largest general store chain, it's known affectionately as ""Marks & Sparks""",Marks & Spencer,,True,False,$300,False,9,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
Words Within Words,I saw one of these animals in the Great Pyramid,ram,Jim Johnson,False,False,$300,False,14,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
Modern History,"Surprisingly, it was a Protestant lawyer who first popularized the slogan ""Home Rule"" in this country",Ireland,Peter Bedrossian,False,False,$400,False,4,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
Celebrity Autobiographies,This former test pilot's autobiography was 1985's 2nd best selling hardcover nonfiction book,Chuck Yeager,Peter Bedrossian,False,False,$400,False,18,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
Design,It was the central piece of domestic furniture in Turkey where it was piled high with cushions,Ottoman,Dave Jeffery,False,False,$400,False,21,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
Opera,The only cockroach & cat couple we know who've had an opera written about them,Archy & Mehitabel,Peter Bedrossian,False,False,$400,False,29,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
International Business,"Asking ""Why walk the line?"" he's lent his name to a Canadian bank's ATMs",Johnny Cash,Dave Jeffery,False,False,$400,False,22,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
Words Within Words,"While climbing a tree, you could break one of these--yours or the tree's",limb,Dave Jeffery,False,False,$400,False,15,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
Modern History,This Hungarian cardinal lived in the U.S. embassy in Budapest from 1956-71,József Cardinal Mindszenty,,True,False,$500,False,5,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
Celebrity Autobiographies,"Johnny Carson appears on the cover of this ""Tonight Show"" exec. producer's ""Johnny Came Lately""",Fred de Cordova,,True,False,$500,False,19,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
Design,"Upright post on the top, landing or bottom of a stairway, it often anchors the handrail",newel post,Peter Bedrossian,False,False,$500,False,25,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
Opera,The white dove of the Holy Grail appears in the last act of this Wagner opera,Lohengrin,,True,False,$500,False,28,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
International Business,It merged with American-Marietta Company in 1961,Martin,Dave Jeffery,False,False,"$1,000",True,23,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
Words Within Words,Don't unfurl one of these in front of Bob Barker,fur,Jim Johnson,False,False,$500,False,24,Show #1377,"Tuesday, September 4, 1990",Jeopardy! Round
World Geography,"The term ""Fennoscandia"" refers to Scandinavia & this nearby country",Finland,Peter Bedrossian,False,False,$200,False,7,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Newspapers,"The Liberator, North Star & National Era newspapers were started in the mid 1800s to oppose this",slavery,Dave Jeffery,False,False,$200,False,12,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Flowers & Trees,"It's also known as ""Mary's gold"", from which it gets its name",marigold,Dave Jeffery,False,False,$200,False,17,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Royalty,Isabella II's accession to the throne of this country in 1833 provoked the First Carlist War,Spain,,True,False,$200,False,26,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Awards,The National Teacher of the Year is awarded a crystal version of this fruit,apple,Dave Jeffery,False,False,$200,False,6,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Animals In Literature,"The Beatrix Potter character, Sir Isaac Newton, was one of these amphibians",newt,,True,False,$200,False,1,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
World Geography,"The world's largest sand & rock desert, its name is Arabic for ""desert""",Sahara,Jim Johnson,False,False,$400,False,8,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Newspapers,This state capital's 2 main newspapers are the Post & the Rocky Mountain News,Denver,Jim Johnson,False,False,$400,False,13,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Flowers & Trees,"According to Guinness, the tallest tree ever measured was one of these in Australia",eucalyptus,Jim Johnson,False,False,$400,False,18,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Royalty,This French queen was implicated in a 1785 scandal involving a cardinal & a diamond necklace,Marie Antoinette,Dave Jeffery,False,False,$400,False,27,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Awards,This organization's Florence Nightingale Medal is given to nurses & voluntary aides,Red Cross,Peter Bedrossian,False,False,$400,False,22,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Animals In Literature,This Kipling story features a fight between a mongoose & a snake,Rikki-Tikki-Tavi,Jim Johnson,False,False,$400,False,2,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
World Geography,Cowboys called gauchos as well as most other Argentines live on this huge plain,Pampas,Jim Johnson,False,False,$600,False,9,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Newspapers,This newspaper's articles about Boss Tweed's theft of public funds led to his arrest & conviction,New York Times,,True,False,$600,False,16,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Flowers & Trees,"Called a plane tree in Scotland & a sycamore in England, 2 U.S. examples are ""bird's-eye"" & ""sugar""",maple,Jim Johnson,False,False,$600,False,19,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Royalty,"Henry VIII's first 2 wives, they died in the same year, 1536, but only 1 died of natural causes",Catherine of Aragon & Anne Boleyn,Jim Johnson,False,False,$600,False,28,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Awards,Jessica Tandy's first of 3 Tony Awards came in 1948 for her performance as Blanche DuBois in this play,A Streetcar Named Desire,Dave Jeffery,False,False,$600,False,23,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Animals In Literature,Pyewacket is a cat & witch's familiar in this John van Druten play,"Bell, Book and Candle",Peter Bedrossian,False,False,$600,False,3,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
World Geography,The longest river entirely within this country is the Lena,Soviet Union,Dave Jeffery,False,False,$800,False,10,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Newspapers,75% of this biggest Chicago newspaper's circulation is outside the city proper,Chicago Tribune,Jim Johnson,False,False,$800,False,15,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Flowers & Trees,"A type of oak, or the material obtained from its inner bark",cork,,True,False,$800,False,20,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Royalty,It's believed that this 17th century Queen of Sweden was the lover of Cardinal Decio Azzolino,Queen Christina,,True,False,$800,False,29,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Awards,"To celebrate its 300th anniversary in 1968, Riksbank, a Swedish bank, established this Nobel Prize category",Economics,Dave Jeffery,False,False,"$1,200",True,24,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Animals In Literature,1 of 3 plays by Chekhov with an animal other than man in the title,(1 of) The Seagull (Swansong or The Bear),Peter Bedrossian,False,False,$800,True,4,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
World Geography,"On Paris' west side, this forest, or ""bois"", comprises nearly 2,200 acres of trees, grass & lakes",Bois de Boulogne,Dave Jeffery,False,False,$1000,False,11,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Newspapers,"After graduating from high school, Ernest Hemingway worked as a reporter of this Kansas City newspaper",Kansas City Star,Jim Johnson,False,False,$1000,False,14,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Flowers & Trees,Cutting forsythias to make them bloom indoors in the winter is an example of this,forcing,Dave Jeffery,False,False,$1000,False,21,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Royalty,"Empress Carlotta of Mexico was the only daughter of this country's first king, Leopold I",Belgium,Jim Johnson,False,False,$1000,False,30,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Awards,"This poet's ""John Brown's Body"" won him a Pulitzer in 1929",Stephen Vincent Benét,,True,False,$1000,False,25,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Animals In Literature,"Skipperdee, a turtle who wore sneakers, lived with this little girl at the Plaza Hotel",Eloise,,True,False,$1000,False,5,Show #1377,"Tuesday, September 4, 1990",Double Jeopardy! Round
Presidential Trivia,"At 6' 4"", he was our tallest president, & the first to wear a beard",Abraham Lincoln,Jeanne Boucher,False,False,$100,False,6,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
Magazines,"In names of magazines, this word precedes Experience, Romance & Confessions, & that's no lie",True,Jody Lentz,False,False,$100,False,10,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
Moviemakers,The oldest movie in the Library of Congress is a 3-second film made by this inventor,Thomas Edison,Jody Lentz,False,False,$100,False,15,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
Gardening,This method used by the Japanese to dwarf trees originated in China,bonsai,Dave Jeffery,False,False,$100,False,26,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
Baseball Stadiums,One can park at the 1964 World's Fair grounds when attending Mets games at this stadium,Shea Stadium,Dave Jeffery,False,False,$100,False,1,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
"""W""Ords",A feline's feelers,whiskers,Jody Lentz,False,False,$100,False,21,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
Presidential Trivia,He was our 22nd & 24th president,Grover Cleveland,Dave Jeffery,False,False,$200,False,7,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
Magazines,"A film about a performing arts high school, or a magazine whose name is a synonym for ""celebrity""",Fame,Jody Lentz,False,False,$200,False,11,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
Moviemakers,"In his debut as a director, this actor won an Oscar for 1980's ""Ordinary People""",Robert Redford,Jeanne Boucher,False,False,$200,False,17,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
Gardening,"The French grow these shoots in white, purple & green, & some eat just the tips",asparagus,Jody Lentz,False,False,$200,False,27,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
Baseball Stadiums,"In this team's Olympic Stadium, games are announced over the P.A. in 2 languages",Montreal Expos,Dave Jeffery,False,False,$200,False,2,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
"""W""Ords",To slice shavings from a piece of wood,whittle,Jody Lentz,False,False,$200,False,22,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
Presidential Trivia,"Woodrow Wilson, the only president to earn a Ph.D., received it from this Maryland university",Johns Hopkins,,True,False,$300,False,8,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
Magazines,"A dark waist cincher, or the ""World's Leading Magazine of Self-Defense""",Black Belt,Dave Jeffery,False,False,$300,False,12,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
Moviemakers,"Henry Fonda decided to make this 1957 film about a trial after seeing the play on TV's ""Studio One""",12 Angry Men,,False,False,$700,True,18,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
Gardening,"If your soil is too acidic, add lime; if it's too alkaline, add this yellow element",sulfur,Dave Jeffery,False,False,$300,False,28,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
Baseball Stadiums,In 1990 the White Sox spent their 81st & last season in this ballpark -- baseball's oldest,Comiskey Park,Jody Lentz,False,False,$300,False,3,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
"""W""Ords",What an animal is if it's homoiothermic,warm-blooded,Jody Lentz,False,False,$300,False,23,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
Presidential Trivia,"At the time of his death, Andrew Johnson was serving as a senator from this state",Tennessee,Jody Lentz,False,False,$400,False,9,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
Magazines,"Late singer Sarah Vaughan's nickname, or a youth-oriented magazine that lives up to its name",Sassy,Jeanne Boucher,False,False,$400,False,14,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
Moviemakers,"Joseph L. Mankiewicz won back-to-back director Oscars for ""A Letter to 3 Wives"" & this '50 Bette Davis film",All About Eve,Jeanne Boucher,False,False,$400,False,19,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
Gardening,"Normally, snowdrops bloom in this season",(early) spring,Jeanne Boucher,False,False,$400,False,29,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
Baseball Stadiums,This A.L. team's Skydome has the world's largest video board -- 3 stories high & 115 feet wide,Toronto Blue Jays,Jody Lentz,False,False,$400,False,4,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
"""W""Ords","An unweaned puppy, or to give birth to puppies",whelp,Jeanne Boucher,False,False,$400,False,24,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
Presidential Trivia,He was the first president buried at Arlington Nat'l Cemetery; John Kennedy was second,William Howard Taft,,True,False,$500,False,13,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
Magazines,"WWF Magazine is the official publication of this organization, not the World Wildlife Fund",World Wrestling Federation,Jody Lentz,False,False,$500,False,16,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
Moviemakers,"The avant-garde director of ""Eraserhead"", ""The Elephant Man"", ""Dune"", & ""Blue Velvet""",David Lynch,Jody Lentz,False,False,$500,False,20,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
Gardening,"In ads for this product, Stern's shows record-size vegetables that have been grown using it",Miracle-Gro,Jody Lentz,False,False,$500,False,30,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
Baseball Stadiums,Mini-Gateway Arches adorn the top of this stadium,Busch Stadium,Dave Jeffery,False,False,$500,False,5,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
"""W""Ords","An intense desire to travel, or a best seller by Danielle Steel",Wanderlust,Jody Lentz,False,False,$500,False,25,Show #1378,"Wednesday, September 5, 1990",Jeopardy! Round
World History,"Laura, beloved of Petrarch, died in this epidemic that swept medieval Europe",the Black Plague,Dave Jeffery,False,False,$200,False,8,Show #1378,"Wednesday, September 5, 1990",Double Jeopardy! Round
