Category,Clue,Correct Response,Answered Correctly,Triple Stumper,All Wrong Answers,Clue Value,Daily Double,Selection Order,Episode,Date First Aired,Round
Last Name'S The Same,"Leslie,Catherine,Trevor",Howard,Jim Weinstein,False,False,$400,False,19,Show #1836,"Monday, September 7, 1992",Jeopardy! Round
20Th Century America,"In 1920, the same year this number amendment was ratified, the National League of Women Voters was organized",the 19th Amendment,Jim Weinstein,False,False,$500,True,10,Show #1836,"Monday, September 7, 1992",Jeopardy! Round
Musical Theatre,"Completes the title of the 1979 musical ""A Day in Hollywood...""",A Night in the Ukraine,Jim Weinstein,False,False,$500,False,9,Show #1836,"Monday, September 7, 1992",Jeopardy! Round
Makeup,"To highlight your eyes, apply a light shadow directly under the arch of these",eyebrows,Jim Weinstein,False,False,$500,False,30,Show #1836,"Monday, September 7, 1992",Jeopardy! Round
April Fools' Day,"Founded in Britain April 1, 1918, 2 months later it was bombing Germany",RAF (Royal Air Force),Jim Weinstein,False,False,$500,False,25,Show #1836,"Monday, September 7, 1992",Jeopardy! Round
Medicine,It's the inflammation of the large channels that lead from the trachea to within the lungs,bronchitis,Garry Weischedel,False,False,$500,False,16,Show #1836,"Monday, September 7, 1992",Jeopardy! Round
Last Name'S The Same,"Ted,Charles Evans,Langston",Hughes,Jim Weinstein,False,False,$500,False,20,Show #1836,"Monday, September 7, 1992",Jeopardy! Round
Prime Ministers,"Once ""Canada's Most Eligible Bachelor"", he served from 1968-1979 & again from 1980-84",Pierre Trudeau,Garry Weischedel,False,False,$200,False,12,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
The Elements,This element was discovered in 1789 in the mineral zircon,zirconium,Garry Weischedel,False,False,$200,False,1,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
Black America,In October 1991 he was sworn in as the 106th justice of the U.S. Supreme Court,Clarence Thomas,Cindy Cullen,False,False,$200,False,26,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
Religion,"This ceremony can be conducted by pouring, sprinkling or immersion",baptism,Jim Weinstein,False,False,$200,False,6,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
Novels,"By the end of this Dickens novel, the Pickwick Club has been dissolved",Pickwick Papers,Jim Weinstein,False,False,$200,False,21,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
World Geography,England & these 2 countries share the island of Great Britain,Wales & Scotland,Garry Weischedel,False,False,$200,False,7,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
Prime Ministers,This soldier & statesman who defeated Napoleon at Waterloo served as British PM from 1828-1830,the Duke of Wellington (Arthur Wellesley),Garry Weischedel,False,False,$400,False,13,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
The Elements,"Because it's generated by radium, this gaseous element, symbol Rn, was once called radium emanation",radon,Jim Weinstein,False,False,$400,False,2,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
Black America,"In 1986 he was named ""Best Morning TV News Interviewer"" by the Washington Journal Review",Bryant Gumbel,Cindy Cullen,False,False,$400,False,27,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
Religion,"Of a dance, a snake, or a priestess, what a mambo is in the voodoo religion",priestess,Cindy Cullen,False,False,$400,False,17,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
Novels,"His novel ""The Confidence-Man: His Masquerade"" is set on a Mississippi riverboat, not a whaling ship",Herman Melville,Cindy Cullen,False,False,$400,False,22,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
World Geography,"The Afsluitdijk, 20 miles long, separates the North Sea & the Ijsselmeer in this country",the Netherlands (Holland),Garry Weischedel,False,False,$400,False,8,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
Prime Ministers,"After Japan surrendered to the U.S. in 1945, this PM was arrested as a war criminal",Tojo,Jim Weinstein,False,False,$600,False,14,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
The Elements,In 1896 future Nobel winner Antoine Henri Becquerel discovered this element was radioactive,uranium,Garry Weischedel,False,False,$600,False,3,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
Black America,"In 1907 he outlined some of his musical ideas in a book called ""The School of Ragtime""",Scott Joplin,Jim Weinstein,False,False,$600,False,28,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
Religion,The clothespin was invented by this sect also known for the simplicity of its furniture,Shakers,Garry Weischedel,False,False,$600,False,18,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
Novels,"He's the hero of the historical novel ""The Green Mountain Boys""",Ethan Allen,Jim Weinstein,False,False,$600,False,23,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
World Geography,Most of Greenland's imports come from this nation,Denmark,Jim Weinstein,False,False,$600,False,9,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
Prime Ministers,"Polish-born Yithzak Jazernicki adopted this surname meaning ""sharp thorn"" or ""thistle""",(Yitzhak) Shamir,,False,False,"$1,200",True,15,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
The Elements,Traces of this poisonous element can be detected in the body after death by the Marsh Test,arsenic,Garry Weischedel,False,False,$800,False,4,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
Black America,"Succeeding the Celtics' Red Auerbach in 1966, he became the 1st black to coach an NBA team",Bill Russell,Garry Weischedel,False,False,$800,False,29,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
Religion,The most famous of this civilization's temples was the Sun Temple in Cuzco,Inca,Jim Weinstein,False,False,$800,False,19,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
Novels,"He called his novel ""Jude The Obscure"" a story ""of a deadly war waged between flesh and spirit""",Thomas Hardy,Garry Weischedel,False,False,$800,False,24,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
World Geography,This mountain chain in Belize shares its name with the Indian people who flourished there until the 10th C.,the Maya,Garry Weischedel,False,False,$800,False,10,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
Prime Ministers,"Sirimavo Ratwatte Dias Bandaranaike, the world's 1st female PM, twice led this island country",Sri Lanka (Ceylon),Jim Weinstein,False,False,$1000,False,16,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
The Elements,The chief industrial use of nitrogen & this element is the manufacture of ammonia,hydrogen,Cindy Cullen,False,False,$1000,False,5,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
Black America,In 1977 she was awarded the San Francisco Opera Medal to mark the 20th anniv. of her debut with the company,Leontyne Price,Garry Weischedel,False,False,"$3,300",True,30,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
Religion,"Arjun Mal, a guru, completed the Adi Granth or ""First Book"", the holy scripture of this religion",Sikhism,,True,False,$1000,False,20,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
Novels,"Stavrogin's confession to a horrible crime was cut from the 1st publication of his novel ""The Possessed""",Dostoevsky,Jim Weinstein,False,False,$1000,False,25,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
World Geography,The Hungarian house of parliament in Budapest overlooks this river,Danube,Jim Weinstein,False,False,$1000,False,11,Show #1836,"Monday, September 7, 1992",Double Jeopardy! Round
The Bible,"The Book of Revelation equates Christ with alpha & omega, the first and last letters of this alphabet",the Greek alphabet,Elaine Cooper,False,False,$100,False,1,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
Tv Nostalgia,"On ""Bonanza"", it was the last name of Ben, Hoss, Little Joe & Adam",Cartwright,Matt Fels,False,False,$100,False,11,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
All About Teeth,"People are often willing to ""give"" these for something they greatly desire",your eye teeth,Matt Fels,False,False,$100,False,21,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
State Symbols,"Its state poem is ""A Nuevo Mexico""",New Mexico,Elaine Cooper,False,False,$100,False,15,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
"Starts With ""J""","This name can precede Reb, cake or -on-the-spot",Johnny,Garry Weischedel,False,False,$100,False,6,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
Presidential Moms,Sara Delano,FDR,Garry Weischedel,False,False,$100,False,26,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
The Bible,"In Chapter 7 of Exodus, God turns the waters of the Nile into this",blood,Elaine Cooper,False,False,$200,False,2,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
Tv Nostalgia,Pokey the Horse was the constant companion of this flexible little fellow,Gumby,Matt Fels,False,False,$200,False,12,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
All About Teeth,It's the 3-word term for fighting or going at something with great ferocity,tooth-and-nail,Matt Fels,False,False,$200,False,22,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
State Symbols,In 1972 this state declared dog mushing the state sport,Alaska,Elaine Cooper,False,False,$200,False,16,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
"Starts With ""J""","A metallic sound made by a sleigh bell, or a catchy tune in a commercial",a jingle,Elaine Cooper,False,False,$200,False,7,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
Presidential Moms,Nancy Hanks,(Abraham) Lincoln,Garry Weischedel,False,False,$200,False,27,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
The Bible,13 of the New Testament's 27 books are attributed to him,Paul,Garry Weischedel,False,False,$300,False,3,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
Tv Nostalgia,"C. Lindbergh's son Jon, an ex-Navy frogman, was an advisor for this 1950s Lloyd Bridges adventure series",Sea Hunt,Garry Weischedel,False,False,$300,False,13,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
All About Teeth,"From the Greek for ""straight teeth"" it's the dental specialty that makes them that way",orthodontics,Matt Fels,False,False,$300,False,23,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
State Symbols,This mammal appears on both the state seal & the state flag of California,the bear,Garry Weischedel,False,False,$300,False,17,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
"Starts With ""J""",This type of food is named for its lack of nutritional value; you don't have to eat it on a Chinese boat,junk,Matt Fels,False,False,$300,False,8,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
Presidential Moms,Abigail Smith,John Quincy Adams,Matt Fels,False,False,$300,False,28,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
The Bible,"The name of this final book of the Pentateuch means ""second law""",Deuteronomy,Garry Weischedel,False,False,$400,False,4,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
Tv Nostalgia,"On the final telecast of ""Howdy Doody"", he broke his series-long silence to say, ""Goodbye, kids""",Clarabell,Elaine Cooper,False,False,$400,False,14,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
All About Teeth,These teeth have 3-5 cusps and 2 or 3 roots,the molars,Garry Weischedel,False,False,$400,False,24,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
State Symbols,"In 1982, Colorado made this plated dinosaur its state fossil",the Stegosaurus,Garry Weischedel,False,False,$400,False,18,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
"Starts With ""J""",World Book says that licenses were issued to these professional fools in the 1600s -- no fooling,a jester,Matt Fels,False,False,$400,False,9,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
Presidential Moms,Dorothy Walker,(George) Bush,Garry Weischedel,False,False,$400,False,29,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
The Bible,In Matthew the value of entering the Kingdom of Heaven is likened to this gem,a pearl,,False,False,$700,True,5,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
Tv Nostalgia,"Before ""The Munsters"", Fred Gwynne & Al Lewis appeared together on this cop comedy","Car 54, Where Are You?",Matt Fels,False,False,$500,False,20,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
All About Teeth,"From the Latin for ""to cut"", it's a tooth adapted for cutting",the incisor,Matt Fels,False,False,$500,False,25,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
State Symbols,"Say ""amen""; it's the state insect of Connecticut",the praying mantis,Matt Fels,False,False,$500,False,19,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
"Starts With ""J""",The sea wasp variety of these is so venomous its sting can cause death within a few minutes,a jellyfish,Matt Fels,False,False,$500,False,10,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
Presidential Moms,Lillian Gordy,Jimmy Carter,Matt Fels,False,False,$500,False,30,Show #1837,"Tuesday, September 8, 1992",Jeopardy! Round
The American Revolution,"After her husband was killed in 1776, she added flag making to her upholstery business",Betsy Ross,Elaine Cooper,False,False,$200,False,13,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
People,"Kidnapped from a Detroit area restaurant in 1975, this teamster leader's disappearance is still a ""riddle""",Jimmy Hoffa,Matt Fels,False,False,$200,False,20,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
World Facts,"The world's lowest measured mean temperature, -70°F., is at Plateau Station on this continent",Antarctica,Garry Weischedel,False,False,$200,False,4,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
Ballet,"At the beginning of this Nijinsky ballet, a faun is playing his flute",Afternoon of a Faun,Garry Weischedel,False,False,$200,False,26,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
Royalty,"She dedicated her song ""Words Upon The Wind"" to her mother, Princess Grace",Princess Stephanie (of Monaco),Elaine Cooper,False,False,$200,False,1,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
Fictional Characters,"At the end of Jules Verne's ""The Mysterious Island"", this captain dies & his ship the Nautilus is sunk",Nemo,Garry Weischedel,False,False,$200,False,3,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
The American Revolution,This 1st signer of the Declaration of Independence commanded the Masschusetts militia during the Revolution,John Hancock,Matt Fels,False,False,$400,False,14,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
People,He was chairman of Columbia Pictures & a VP of Coca-Cola before becoming baseball comm. in 1989,Fay (Vincent),Garry Weischedel,False,False,$400,False,21,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
World Facts,A basilica stands in this Portuguese village where the Virgin Mary purportedly appeared in 1917,Fatima,Elaine Cooper,False,False,$400,False,5,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
Ballet,"The chorus or ensemble of a ballet company is called this ""de ballet""",the corps de ballet,Garry Weischedel,False,False,$400,False,27,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
Royalty,This country's King Olaf V was born in England & was the grandson of King Edward VII,Norway,Matt Fels,False,False,$400,False,2,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
Fictional Characters,"In Erle Stanley Gardner's ""The Case of the Terrified Typist"", this attorney lost the case",Perry Mason,Garry Weischedel,False,False,$400,False,9,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
The American Revolution,"In 1776 John Adams rebutted this pamphlet with his own ""Thoughts on Government""",Common Sense,Garry Weischedel,False,False,$600,False,15,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
People,"With Theodore Simon, this French psychologist developed a series of intelligence tests",(Alfred) Binet,Elaine Cooper,False,False,$600,False,22,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
World Facts,"San Cristobal is the capital of these islands, a province of Ecuador",the Galápagos,Garry Weischedel,False,False,$600,False,24,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
Ballet,"When this ballet premiered in 1890, Carlotta Brianza danced the role of Princess Aurora",The Sleeping Beauty,,False,False,"$5,000",True,28,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
Royalty,"Between 1801 & 1917, all of Russia's czars were named Nicholas or this",Alexander,Elaine Cooper,False,False,$600,False,6,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
Fictional Characters,Longfellow took the name of this fictional Indian from a 15th century Iroquois chief,Hiawatha,Garry Weischedel,False,False,$600,False,10,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
The American Revolution,"This country's fleet blocked the entrance to Chesapeake Bay, allowing an American victory at Yorktown",France,Elaine Cooper,False,False,$800,False,16,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
People,Aristotle Onassis' middle name was that of this great Greek philosopher,Socrates,Elaine Cooper,False,False,$800,False,18,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
World Facts,Christmas is a national holiday of this Islamic country whose provisional capital is Abu Dhabi,the United Arab Emirates,Matt Fels,False,False,$800,False,25,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
Ballet,"He wrote the music for the Western-themed ballets ""Billy the Kid"" & ""Rodeo""",Aaron Copland,Elaine Cooper,False,False,$800,False,29,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
Royalty,Francis Stephen of Lorraine & this 18th c. Austrian empress founded the House of Hapsburg-Lorraine,Maria Theresa,Garry Weischedel,False,False,$800,False,7,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
Fictional Characters,"Beaumarchais' third play about this barber was called ""La Mere Coupable""",Figaro,Elaine Cooper,False,False,$800,False,11,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
The American Revolution,"In 1772 these ""Committees"" were formed so that Colonists would learn via letters what was happening",the Committees of Correspondence,Elaine Cooper,False,False,$1000,False,17,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
People,"This economist & author of ""The Affluent Society"" served as ambassador to India under JFK",(John Kenneth) Galbraith,Matt Fels,False,False,$1000,False,19,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
World Facts,"Manuel Roxas, not Manuel Quezon, was the first president of this country after independence",the Philippines,Matt Fels,False,False,$1000,False,23,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
Ballet,"Giselle kills herself with one of these weapons which belongs to her noble lover, Albrecht",a sword,,True,False,$1000,False,30,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
Royalty,"Marguerite of Navarre wrote the ""Heptameron"", a collection of stories similar to this Boccaccio work",the Decameron,Matt Fels,False,False,$1000,False,8,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
Fictional Characters,Rudolf Rassendyll impersonates the incarcerated king of Ruritania in this English romance by Anthony Hope,The Prisoner of Zenda,,False,False,"$2,000",True,12,Show #1837,"Tuesday, September 8, 1992",Double Jeopardy! Round
Weights & Measures,"A long ton is 2,240 pounds & a short ton is this many pounds","2,000",Colleen Kemps,False,False,$100,False,26,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
Mayors,Jim Whelan is mayor of this New Jersey gambling resort,Atlantic City,Colleen Kemps,False,False,$100,False,21,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
Tv Guide Says,"""Charles plans revenge on the colonel who sent him to Korea""","""M*A*S*H""",Anne Ellis,False,False,$100,False,7,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
Drama,"Maxwell Anderson's play ""Valley Forge"" is set during this war",the Revolutionary War,Colleen Kemps,False,False,$100,False,6,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
American Folklore,John Henry died with one of these tools in his hand,a hammer,Colleen Kemps,False,False,$100,False,1,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
"""K"" On The Map","If you want to attend the University of Nairobi, you have to go to this country",Kenya,Colleen Kemps,False,False,$100,False,16,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
Weights & Measures,"If you require a quire, you need 24 or 25 sheets of this",paper,Anne Ellis,False,False,$200,False,27,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
Mayors,"In the 1989 Democratic primary, current NYC mayor David Dinkins defeated this 3-term mayor",Ed Koch,Anne Ellis,False,False,$200,False,22,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
Tv Guide Says,"""Belker forgets his mother's birthday and she's steaming""","""Hill Street Blues""",Anne Ellis,False,False,$200,False,9,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
Drama,"""A Bequest to the Nation"" covers the last months of this admiral's life & his affair with Lady Hamilton",Lord (Horatio) Nelson,Colleen Kemps,False,False,$200,False,8,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
American Folklore,"This ""Coonskin Congressman"" wasn't above making up a few tales about himself",Davy Crockett,Anne Ellis,False,False,$200,False,2,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
"""K"" On The Map",Great Britain gained control of most of this  famous pass after the second Afghan War,the Khyber Pass,Anne Ellis,False,False,$200,False,17,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
Weights & Measures,"Of a cup, 1/2 pint, or 12 ounces, the one not equal to either of the other 2",12 ounces,Anne Ellis,False,False,$300,False,28,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
Mayors,Willy Brandt was mayor of this city before becoming chancellor of West Germany,Berlin,Ellen Grinnell,False,False,$300,False,23,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
Tv Guide Says,"""In Spain, Kelly and Scott are led a merry chase by Agent Double-O Cross (Peter Lawford)""","""I, Spy""",,True,False,$300,False,10,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
Drama,"Thornton Wilder's ""The Matchmaker"" was the basis for this musical","""Hello, Dolly!""",Ellen Grinnell,False,False,$300,False,11,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
American Folklore,His stories of a 20-year sleeper & a ghost rider were inspired by German folktales,Washington Irving,Anne Ellis,False,False,$300,False,3,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
"""K"" On The Map","One of the world's largest man-made lakes, it shares its name with a state",(Lake) Kentucky,Colleen Kemps,False,False,$300,False,18,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
Weights & Measures,The quarter in quarter horse stands for this,quarter mile,Anne Ellis,False,False,$400,False,29,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
Mayors,In 1945 Hubert Humphrey was elected mayor of this Minnesota city,Minneapolis,Ellen Grinnell,False,False,$400,False,24,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
Tv Guide Says,"""Ritchie claims he was attacked by a giant woodpecker""","""The Dick Van Dyke Show""",Ellen Grinnell,False,False,$400,False,14,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
Drama,"Joshua Logan's ""The Wisteria Trees"", set on a southern plantation, is an adaptation of this Chekhov play","""The Cherry Orchard""",Anne Ellis,False,False,$400,False,12,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
American Folklore,"New Hampshirites turned this speechwriter into a folk hero, calling him ""Dan'l""",Daniel Webster,Ellen Grinnell,False,False,$400,False,4,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
"""K"" On The Map","At 6,880 square miles, this Arab country is a little smaller than New Jersey",Kuwait,Colleen Kemps,False,False,$400,False,19,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
Weights & Measures,"At the speed of 1 knot, you travel 1 nautical mile in this length of time",an hour,Anne Ellis,False,False,$500,False,30,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
Mayors,"The first Mexican-American mayor of a major U.S. city, Henry Cisneros was mayor of this Texas city 1981-89",San Antonio,Ellen Grinnell,False,False,"$1,000",True,25,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
Tv Guide Says,"""Jim must survive an incompetency meeting before he can inherit $3 million""","""Taxi""",Anne Ellis,False,False,$500,False,15,Show #1839,"Thursday, September 10, 1992",Jeopardy! Round
