Category,Clue,Correct Response,Answered Correctly,Triple Stumper,All Wrong Answers,Clue Value,Daily Double,Selection Order,Episode,Date First Aired,Round
Opening Statements,"She started a novel, ""Emma Woodhouse, handsome, clever, and rich...""",Jane Austen,Cory Barger,False,False,$600,False,24,Show #8236,"Monday, September 14, 2020",Jeopardy! Round
Discovery,In this year James Marshall discovered gold from the American River in California; the next year the rush was on,1848,,True,True,$600,False,13,Show #8236,"Monday, September 14, 2020",Jeopardy! Round
Approach The Bench,"Backups Lenn Sakata, Ron Washington & Juan Bell had time to bird watch as Cal Ripken Jr. played nonstop for this team",the (Baltimore) Orioles,Jeff Rich,False,False,$600,False,6,Show #8236,"Monday, September 14, 2020",Jeopardy! Round
Cross Examination,"Also known as St. Andrew's cross, the crux decussata can represent the Roman numeral of this number",10,Cory Barger,False,False,"$1,500",True,20,Show #8236,"Monday, September 14, 2020",Jeopardy! Round
Side Bar,"Orgeat syrup, which sweetens many a Mai Tai, is flavored with these nuts",almonds,Cory Barger,False,False,$600,False,17,Show #8236,"Monday, September 14, 2020",Jeopardy! Round
Sentencing,"Austrian novelist Thomas Bernhard used long sentences; the 2nd sentence of ""Correction"" has 79 of these punctuation marks",commas,Franki Butler,False,False,$600,False,3,Show #8236,"Monday, September 14, 2020",Jeopardy! Round
Opening Statements,"""Happy families are all alike"", begins his ""Anna Karenina""",Tolstoy,Franki Butler,False,False,$800,False,25,Show #8236,"Monday, September 14, 2020",Jeopardy! Round
Discovery,"In late 1805 this pair's Corps of Discovery arrived at the Pacific Ocean near what is now Astoria, Oregon",Lewis & Clark,Jeff Rich,False,False,$800,False,14,Show #8236,"Monday, September 14, 2020",Jeopardy! Round
Approach The Bench,"Eli Manning started 232 of 233 regular season games at QB for this team but in 2019, couldn't keep up with the (Daniel) Jones",the Giants,Franki Butler,False,False,$800,False,7,Show #8236,"Monday, September 14, 2020",Jeopardy! Round
Cross Examination,A cross with a ring superimposed is also called this alliterative cross,a Celtic cross,,True,False,$800,False,22,Show #8236,"Monday, September 14, 2020",Jeopardy! Round
Side Bar,"This implement is used to crush ingredients at the bottom of a drink, like the mint in a Mojito",a muddler,Jeff Rich,False,False,$800,False,18,Show #8236,"Monday, September 14, 2020",Jeopardy! Round
Sentencing,"This is the subject at hand; this type of ""sentence"" tells the main idea of a paragraph",the topic,,True,False,$800,False,10,Show #8236,"Monday, September 14, 2020",Jeopardy! Round
Opening Statements,"This Poe story begins, ""True!--nervous--very, very dreadfully nervous I had been and am""","""The Tell-Tale Heart""",Jeff Rich,False,False,$1000,False,26,Show #8236,"Monday, September 14, 2020",Jeopardy! Round
Discovery,"At Mount Wilson Observatory in the 1920s, Edwin Hubble made the discovery that this isn't a nebula but a large galaxy all its own",Andromeda,Cory Barger,False,False,$1000,False,15,Show #8236,"Monday, September 14, 2020",Jeopardy! Round
Approach The Bench,"N.Y. Yankee Wally Pipp had a headache in 1925, so this ""lucky"" man played at 1st; he didn't leave the lineup until 1939",Lou Gehrig,Jeff Rich,False,False,$1000,False,8,Show #8236,"Monday, September 14, 2020",Jeopardy! Round
Cross Examination,"Egyptians used the crux ansata, a cross with a loop on top, better known by this 4-letter name",an ankh,Franki Butler,False,False,$1000,False,23,Show #8236,"Monday, September 14, 2020",Jeopardy! Round
Side Bar,"Many a cocktail calls for these, perhaps the Angostura or Peychaud's type",bitters,Cory Barger,False,False,$1000,False,19,Show #8236,"Monday, September 14, 2020",Jeopardy! Round
Sentencing,"The arrangement of words to make a sentence meaningful; in programming, it's the arrangement of characters so a computer cooperates",syntax,Cory Barger,False,False,$1000,False,11,Show #8236,"Monday, September 14, 2020",Jeopardy! Round
President & Accounted For,"Writing about immigration in 2019, Mexico's President  López Obrador said this American landmark ""is not an empty symbol""",the Statue of Liberty,Cory Barger,False,False,$400,False,7,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
"1 Word, 2 Meanings","It can mean to create something, or it can refer to the current style of dress",fashion,Cory Barger,False,False,$400,False,1,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
Italian Opera,"Vincenzo Bellini's ""I Capuleti e i Montecchi"" is based on this Shakespeare work",Romeo and Juliet,Jeff Rich,False,False,$400,False,2,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
Role With The Changes,Lecy Goranson was Becky Conner No. 1 on this '90s sitcom; Sarah Chalke was second Becky,Roseanne,Franki Butler,False,False,$400,False,27,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
This American City,"This city, the seat of New Mexico's Bernalillo County, gives you 2 Q's for the price of one",Albuquerque,Cory Barger,False,False,$400,False,12,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
"Good ""P.R.""",This event is often held before a school football game to show spirit & to get the crowd excited,a pep rally,Cory Barger,False,False,$400,False,18,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
President & Accounted For,He was Cuba's defense minister from 1959 to 2006; then he became acting president,Raúl Castro,Jeff Rich,False,False,$800,False,8,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
"1 Word, 2 Meanings","A geometric figure, or go fish with a hook & line",angle,Jeff Rich,False,False,$800,False,3,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
Italian Opera,"The khedive of Egypt considered Wagner & Gounod to write the music for this opera, but Verdi won out in the end",Aida,Jeff Rich,False,False,$800,False,10,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
Role With The Changes,Don Cheadle suited up for duty as Rhodey when Terrence Howard exited this film series,Iron Man,Franki Butler,False,False,$800,False,26,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
This American City,"In 1819 a newspaper in this Ohio city boasted that it was ""justly styled the fair queen of the west""",Cincinnati,Franki Butler,False,False,$800,False,13,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
"Good ""P.R.""","Call them chicharrones or call them cracklins, they're still basically this snack",pork rinds,Cory Barger,False,False,$800,False,19,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
President & Accounted For,"This politician who said, ""Being rich is bad, it's inhuman"" had a TV show called ""Hello President"" before his death in Caracas in 2013",Hugo Chávez,Cory Barger,False,False,$1200,False,9,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
"1 Word, 2 Meanings","It can mean to hinder, or a place for your dirty clothes",a hamper,Jeff Rich,False,False,$1200,False,4,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
Italian Opera,"A double bill of Mascagni's ""Cavalleria rusticana"" & this Leoncavallo opera is called ""Cav & Pag""",Pagliacci,Cory Barger,False,False,$1200,False,28,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
Role With The Changes,Dick York's role of Darrin magically transformed into Dick Sargent's role of Darrin on this sitcom,Bewitched,Jeff Rich,False,False,$1200,False,25,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
This American City,Its central location helped make it the capital of Maine in 1832,Augusta,Jeff Rich,False,False,$1200,False,15,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
"Good ""P.R.""","Iggy Pop & Joey Ramone have both been called ""the father of"" this",punk rock,Jeff Rich,False,False,$1200,False,20,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
President & Accounted For,He didn't let a little thing like the military forcing him to quit stop him for long; he was back as Argentina's president in 1973,(Juan) Perón,Franki Butler,False,False,$1600,False,11,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
"1 Word, 2 Meanings","It's a large waterfall, or an eye abnormality",a cataract,Jeff Rich,False,False,"$2,000",True,5,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
Italian Opera,"He said he composed 94 operas, which would have kept him busy all ""Four Seasons""; many are now lost, but not ""Orlando Furioso""",Vivaldi,Cory Barger,False,False,$1600,False,29,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
Role With The Changes,"Changes for season 3 of ""The Crown"" included Vanessa Kirby out & her in as Princess Margaret",Helena Bonham Carter,Franki Butler,False,False,$1600,False,24,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
This American City,"Named for a capital of Ancient Egypt, this city is on a bluff on the Mississippi River's east bank",Memphis,Jeff Rich,False,False,$1600,False,16,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
"Good ""P.R.""","There are some famous landmarks along this body of water, as seen here",the Potomac River,Jeff Rich,False,False,$1600,False,21,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
President & Accounted For,Hamid Karzai was president of this country from 2002 to 2014,Afghanistan,Jeff Rich,False,False,$2000,False,14,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
"1 Word, 2 Meanings","It's a 3-letter word for a water sprite of German folklore, or it can mean to put the kibosh on",nix,Jeff Rich,False,False,$2000,False,6,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
Italian Opera,"Based on the same myth, Peri's ""Euridice"" & this Monteverdi work are 2 of the earliest Italian operas",L\'Orfeo,Cory Barger,False,False,$2000,False,30,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
Role With The Changes,"In ""Roots"" LeVar Burton played the younger version of this character; John Amos played the adult",Kunta Kinte,Franki Butler,False,False,$2000,False,23,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
This American City,"Part of what locals call the Metroplex, this Texas city was founded as an army post in 1849",Fort Worth,Jeff Rich,False,False,"$2,000",True,17,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
"Good ""P.R.""","This author who explored Jewish life in books like ""Portnoy's Complaint"" died in 2018 at age 85",Philip Roth,Franki Butler,False,False,$2000,False,22,Show #8236,"Monday, September 14, 2020",Double Jeopardy! Round
Know Your Rights,"A century before the same-named act of 1964, this act of 1866 guaranteed the rights of those formerly enslaved",the Civil Rights Act,,True,False,$200,False,6,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
Name The Director,"2016: ""Fences"", in which he also starred",Denzel Washington,Betsy Reisz,False,False,$200,False,22,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
It Comes From Animals,These 4-letter soft feathers are used to stuff pillows,down,Cory Barger,False,False,$200,False,1,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
On The Go,"This live form of transportation is sometimes called the ""ship of the desert""",a camel,Cory Barger,False,False,$200,False,14,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
"Pieces Of ""Eight""",LXXVIII,seventy-eight,,True,False,$200,False,7,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
Ken Jennings On Winning Streaks,"(Ken Jennings presents the clue.) After going 7 and 3 arguing before the Supreme Court, he reeled off an amazing 22 straight wins, including the unanimously decided Brown vs. the Board of Education and would join the court himself in 1967",(Thurgood) Marshall,Ted Fruchtman,False,False,$200,False,8,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
Know Your Rights,"The 2nd Amendment describes this 2-word type of ""militia""",well regulated,Cory Barger,False,False,$400,False,27,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
Name The Director,"1997: rediscovering ""The Lost World: Jurassic Park""",Spielberg,Cory Barger,False,False,$400,False,23,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
It Comes From Animals,"Used in lotions, lanolin generally comes from the body grease of these shearable creatures",sheep,Betsy Reisz,False,False,$400,False,2,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
On The Go,"Almost 100 years old, the Delta Queen is this kind of river steamboat, named for a feature 28 feet in diameter",a paddlewheel,Cory Barger,False,False,$400,False,15,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
"Pieces Of ""Eight""",I could have had this type of internal-combustion engine with 2 opposed banks of 4 cylinders,a V-eight,Ted Fruchtman,False,False,$400,False,10,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
Ken Jennings On Winning Streaks,"(Ken Jennings presents the clue.) This Midwesterner did have some down years in his 50-plus-year investing success story but also some pretty good streaks, including a nine-year run where shares in his company increased in value by an average of 52% a year",(Warren) Buffett,Betsy Reisz,False,False,$400,False,9,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
Know Your Rights,"In 2020 Virginia became the 38th state to ratify this proposed amendment, but there's the matter of that 1982 deadline",the Equal Rights Amendment,Cory Barger,False,False,"$2,000",True,28,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
Name The Director,"1935: taking ""The 39 Steps""",Hitchcock,Betsy Reisz,False,False,$600,False,24,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
It Comes From Animals,"Seth Boyden never got a patent for the process to manufacture the ""patent"" type of this",leather,Cory Barger,False,False,$600,False,3,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
On The Go,"Ride the track from one end of the Las Vegas Strip to the other in about 15 minutes via this, similar to the one at Disneyland",a monorail,Ted Fruchtman,False,False,$600,False,16,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
"Pieces Of ""Eight""","A 134-pound boxer, or a guy who can't hold his booze",a lightweight,Ted Fruchtman,False,False,$600,False,11,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
Ken Jennings On Winning Streaks,"(Ken Jennings presents the clue.) In the 19th century, Mischief, Vigilant, and, appropriately, Defender kept this item in the hands of the U.S. for what eventually added up to 132 years and 24 defenses, including one led by Ted Turner--yes, that Ted Turner",the America\'s Cup,Ted Fruchtman,False,False,$600,False,19,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
Know Your Rights,"On July 17, 1918 this czar was proved mistaken in his belief in the divine right of kings, that only God can punish rulers",Nicholas II,Betsy Reisz,False,False,$800,False,29,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
Name The Director,"In 2017, a man unafraid of explosions: ""Transformers: The Last Knight""",Michael Bay,Cory Barger,False,False,$800,False,25,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
It Comes From Animals,This alliterative type of bristle used in brushes comes from a wild pig relative,boar bristle,Cory Barger,False,False,$800,False,4,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
On The Go,Competitors in this flat-on-your-back Winter Olympic sport can reach 90 miles per hour,luge,Cory Barger,False,False,$800,False,17,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
"Pieces Of ""Eight""","An ice skating move, or a type of knot",a figure eight,Ted Fruchtman,False,False,$800,False,12,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
Ken Jennings On Winning Streaks,"(Ken Jennings presents the clue.) 28 publishers rejected the first book by this legal thriller master, but he'd have the last laugh by writing 28 consecutive number one fiction bestsellers",(John) Grisham,Ted Fruchtman,False,False,$800,False,20,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
Name The Director,"1991: ""Point Break"" (she'd win a directing Oscar for a later film)",(Kathryn) Bigelow,Ted Fruchtman,False,False,$1000,False,26,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
It Comes From Animals,"The red pigment carmine comes from cochineal, this type of animal",insects,,True,False,$1000,False,5,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
On The Go,In 1960 this nuclear sub bearing the name of Poseidon's son became the first to circumnavigate the globe underwater,Triton,,True,False,$1000,False,18,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
"Pieces Of ""Eight""","Perhaps foreign objects if you weren't around to enjoy music in the 1970s, they're the items seen here",eight-tracks,Cory Barger,False,False,$1000,False,13,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
Ken Jennings On Winning Streaks,"(Ken Jennings presents the clue.) The Persian Empire fell to him in the 330s B.C., then Western Asia Minor, the Mediterranean coast, Egypt, on into India; not bad for a guy barely over 30",Alexander the Great,Cory Barger,False,False,$1000,False,21,Show #8237,"Tuesday, September 15, 2020",Jeopardy! Round
Hello & Goodbye,"Used in Hawaii both when greeting & parting, this word means ""affection""",aloha,Betsy Reisz,False,False,$400,False,21,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
Volcanoes,Seen here are the ruins of the Temple of Jupiter in Pompeii with this volcano lurking innocently in the background,Mount Vesuvius,Betsy Reisz,False,False,$400,False,4,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
Tv Shows By Episodes,"""Citizen Knope"", ""Recall Vote""",Parks and Rec,Ted Fruchtman,False,False,$400,False,1,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
On The Bookshelf,"Tracy Chevalier's ""Girl with a Pearl Earring"" imagines the young woman who inspired a masterpiece by this Dutch painter",Vermeer,Betsy Reisz,False,False,$400,False,11,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
The Sultans,Sultan Bayezid II gave refuge to many Jews who were expelled from Spain in 1492 by a decree from this royal couple,Ferdinand & Isabella,Ted Fruchtman,False,False,$400,False,16,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
Of Sting,"A stinger is an S.A.M., short for this type of missile",surface-to-air,Ted Fruchtman,False,False,$400,False,26,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
Hello & Goodbye,"This nautical greeting to get the attention of another ship is often followed by ""there""",ahoy,Ted Fruchtman,False,False,$800,False,22,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
Volcanoes,"Beneath this U.S. national park isn't just a volcano, but a supervolcano that has had 3 super eruptions & could blow again",Yellowstone,Betsy Reisz,False,False,$800,False,7,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
Tv Shows By Episodes,"""Sexual Harassment Panda"", ""Kenny Dies""",South Park,Cory Barger,False,False,$800,False,2,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
On The Bookshelf,Lisbeth Salander has a Chinese symbol inked on her hip & a wasp on her neck as well as the design mentioned in the title of this novel,The Girl with the Dragon Tattoo,Betsy Reisz,False,False,$800,False,12,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
The Sultans,"Reigning in the early 1700s, Sultan Husayn was the last independent Safavid shah of this nation",Persia,Ted Fruchtman,False,False,$800,False,17,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
Hello & Goodbye,"""ALV"" is texting shorthand  for goodbye, from the pronunciation of this 3-word Spanish expression",hasta la vista,,False,False,"$4,000",True,23,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
Volcanoes,In December 2019 a tourist excursion turned deadly when a volcano erupted on this country's White Island,New Zealand,Ted Fruchtman,False,False,$1200,False,8,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
Tv Shows By Episodes,"""A Jewish Girl Walks into the Apollo..."", ""It's Comedy or Cabbage""",The Marvelous Mrs. Maisel,,True,False,$1200,False,3,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
On The Bookshelf,"""The Final Days"" was Woodward & Bernstein's sequel to this nonfiction bestseller",All the President\'s Men,Betsy Reisz,False,False,$1200,False,13,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
The Sultans,"This ""magnificent"" sultan took Belgrade in 1521 & even laid siege to Vienna for a time",Suleiman,Ted Fruchtman,False,False,$1200,False,18,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
Of Sting,"In the second & last teaming of this actor & Robert Redford, they join forces to fleece Robert Shaw in ""The Sting""",Paul Newman,Cory Barger,False,False,$1200,False,29,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
Hello & Goodbye,"It sounds like it's about divine velocity, but it's really an expression of good wishes for someone leaving on a journey",godspeed,Ted Fruchtman,False,False,$1600,False,24,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
Volcanoes,"Mount Erebus, the most southerly active volcano, is located on this Antarctic island that shares its name with an ice shelf",Ross,Cory Barger,False,False,$1600,False,9,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
Tv Shows By Episodes,"""Infected"" , ""The King, the Widow, and Rick""",The Walking Dead,Ted Fruchtman,False,False,$1600,False,5,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
On The Bookshelf,"He followed up ""The Underground Railroad"" with ""The Nickel Boys""",Colson Whitehead,Cory Barger,False,False,$1600,False,14,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
The Sultans,"Since the 16th c. Ottoman sultans have claimed this 6-letter religious title, passed down to followers of Muhammad",caliph,,False,False,"$3,600",True,19,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
Of Sting,These stinging plants emit chemicals that can hurt dogs that encounter  them,nettles,Ted Fruchtman,False,False,$1600,False,28,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
Hello & Goodbye,"This respectful greeting from Hindi means ""I bow to you""",namaste,Cory Barger,False,False,$2000,False,25,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
Volcanoes,"In 1883 an explosive eruption of this volcano in the Sunda Strait could be heard nearly 3,000 miles away",Krakatoa,,True,False,$2000,False,10,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
Tv Shows By Episodes,"""Meeseeks and Destroy"", ""Interdimensional Cable 2: Tempting Fate""",Rick and Morty,,True,False,$2000,False,6,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
On The Bookshelf,"Dubbed the ""Queen of Suspense"" for such novels as ""You Belong to Me"", this beloved author passed away in 2020 at age 92",Mary Higgins Clark,,True,False,$2000,False,15,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
The Sultans,"In 1923 this man, real name Mustafa Kemal, came into power after Turkey's sultanate was abolished",AtatÃ¼rk,Ted Fruchtman,False,False,$2000,False,20,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
Of Sting,"This 20th century poet wrote ""Stings"", referred to as her ""Bee Sequence"", posthumously published in ""Ariel"" in 1965",Sylvia Plath,,True,False,$2000,False,27,Show #8237,"Tuesday, September 15, 2020",Double Jeopardy! Round
These United States,"In 1792 the first European to see this peak called it a ""high snowy mountain""; in fact it's the highest in Oregon",Mount Hood,David Ferrara,False,False,$200,False,16,Show #8238,"Wednesday, September 16, 2020",Jeopardy! Round
"Number, Please",A bar mitzvah traditionally celebrates the coming of age of a boy who is this many years old,13,Kelly Decker,False,False,$200,False,21,Show #8238,"Wednesday, September 16, 2020",Jeopardy! Round
Tv Shows Based On Books By Women,"This show & its prequel ""The Carrie Diaries"" were based on books by Candace Bushnell",Sex and the City,Cory Barger,False,False,$200,False,11,Show #8238,"Wednesday, September 16, 2020",Jeopardy! Round
What To Wear,"Try an animal print, like this cat, whether snow or clouded",leopard,Cory Barger,False,False,$200,False,6,Show #8238,"Wednesday, September 16, 2020",Jeopardy! Round
European History,"In the Kalmar War of 1611-1613, Denmark beat up on this rival to the north",Sweden,Cory Barger,False,False,$200,False,1,Show #8238,"Wednesday, September 16, 2020",Jeopardy! Round
"""You"" Idiom!",This canine saying means mature folks tend to be set in their ways,You can\'t teach an old dog new tricks,Cory Barger,False,False,$200,False,26,Show #8238,"Wednesday, September 16, 2020",Jeopardy! Round
These United States,"These slow, winding Louisianan bodies of water include Teche, which legend says was created from a giant snake",bayous,Kelly Decker,False,False,$400,False,17,Show #8238,"Wednesday, September 16, 2020",Jeopardy! Round
"Number, Please",The not so fun game of cleaning up after a disgruntled card player has this number in its name,52,David Ferrara,False,False,$400,False,22,Show #8238,"Wednesday, September 16, 2020",Jeopardy! Round
Tv Shows Based On Books By Women,Kathy Reichs drew upon her own work as a forensic anthropologist to pen the Temperance Brennan books that became this show,Bones,Cory Barger,False,False,$400,False,12,Show #8238,"Wednesday, September 16, 2020",Jeopardy! Round
What To Wear,"Similar in name to mini & maxi, this dress length that reaches the calf",midi,David Ferrara,False,False,$400,False,7,Show #8238,"Wednesday, September 16, 2020",Jeopardy! Round
European History,In England Lord Hardwicke's Act of 1753 banned this informal type of marriage without civil or religious ceremony,common law,David Ferrara,False,False,$400,False,2,Show #8238,"Wednesday, September 16, 2020",Jeopardy! Round
"""You"" Idiom!","One's body is composed of what one ingests, in other words",You are what you eat,Cory Barger,False,False,$400,False,27,Show #8238,"Wednesday, September 16, 2020",Jeopardy! Round
These United States,This L.A.-area valley where you'll find Reseda & Encino was named for a canonized king of Castile,San Fernando,David Ferrara,False,False,$600,False,18,Show #8238,"Wednesday, September 16, 2020",Jeopardy! Round
"Number, Please","In baseball, the sum of balls & strikes represented by a full count",5,David Ferrara,False,False,$600,False,23,Show #8238,"Wednesday, September 16, 2020",Jeopardy! Round
Tv Shows Based On Books By Women,"In the 1970s & '80s Melissa Gilbert & Melissa Sue Anderson starred in ""Little House on the Prairie"", based on books by this author",Laura Ingalls Wilder,Kelly Decker,False,False,$600,False,13,Show #8238,"Wednesday, September 16, 2020",Jeopardy! Round
What To Wear,"This raincoat, just like Columbo & reporters in movies",a trenchcoat,Kelly Decker,False,False,$600,False,8,Show #8238,"Wednesday, September 16, 2020",Jeopardy! Round
European History,"German King Henry VII invaded Rome in 1312 & while he was there, picked up this title",Holy Roman Emperor,Cory Barger,False,False,$600,False,3,Show #8238,"Wednesday, September 16, 2020",Jeopardy! Round
These United States,Cobblestones are part of the charm of Wharf Street in this Maine city with a name that suggests it's water-adjacent,Portland,,True,False,$800,False,19,Show #8238,"Wednesday, September 16, 2020",Jeopardy! Round
"Number, Please","This number follows ""Section"" in the name of a housing voucher program for those with low income",8,Kelly Decker,False,False,$800,False,24,Show #8238,"Wednesday, September 16, 2020",Jeopardy! Round
Tv Shows Based On Books By Women,"3 young E.T.s appear as humans & attend a New Mexico high school in books by Melinda Metz, the basis for this TV show",Roswell,Kelly Decker,False,False,$800,False,14,Show #8238,"Wednesday, September 16, 2020",Jeopardy! Round
What To Wear,"This long loose Turkish dress that can start with a ""C"" or a ""K""",a kaftan,Kelly Decker,False,False,$800,False,9,Show #8238,"Wednesday, September 16, 2020",Jeopardy! Round
