Category,Clue,Correct Response,Answered Correctly,Triple Stumper,All Wrong Answers,Clue Value,Daily Double,Selection Order,Episode,Date First Aired,Round
"""Board""",A structural material named for its small wood fragments pressed together & bonded,particle board,J.D. Smith,False,False,$800,False,19,Show #4596,"Monday, September 6, 2004",Jeopardy! Round
The Old Testament,"In Genesis, Joseph is imprisoned after accusations by the wife of this Egyptian",Potiphar,Ken Jennings,False,False,$1000,False,7,Show #4596,"Monday, September 6, 2004",Jeopardy! Round
Sean Song,"Android hottie in ""Blade Runner""",Sean Young,Ken Jennings,False,False,$1000,False,10,Show #4596,"Monday, September 6, 2004",Jeopardy! Round
City Walk,"Founded by Ram Das, this city in Punjab state is home to the Golden Temple, the center of the Sikh faith",Amritsar,Ken Jennings,False,False,$1000,False,30,Show #4596,"Monday, September 6, 2004",Jeopardy! Round
Sloganeering,"The slogan of this Johnson & Johnson product was ""Have you had your sprinkle today?""",Shower to Shower,Betsey Casman,False,False,$1000,False,15,Show #4596,"Monday, September 6, 2004",Jeopardy! Round
Room,"Decorating experts, & the film ""The Big Lebowski"", advise that the right one of these really ties a room together",a rug,Ken Jennings,False,False,$1000,False,25,Show #4596,"Monday, September 6, 2004",Jeopardy! Round
"""Board""","(Jimmy of the Clue Crew reads from the Cirque du Soleil.)  When used by acrobats, this structure isn't called a seesaw, but this",a teeterboard,,True,False,$1000,False,20,Show #4596,"Monday, September 6, 2004",Jeopardy! Round
World History,Toledo military academy class of 1910 grad who went on to become a dictator,Francisco Franco,Ken Jennings,False,False,$400,False,22,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
Spirited Cinema,Nicole Kidman finds a photo book containing a postmortem image of her current housekeeper in this chiller,The Others,Ken Jennings,False,False,$400,False,1,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
Transportation,"After turning the key, it's the final action with which you start a Yamaha YZ426F 4-stroke motorcycle",kick,J.D. Smith,False,False,$400,False,21,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
"Fish, Bird, Or Mammal",The tapir,mammal,Ken Jennings,False,False,$400,False,16,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
Prufrockian Ponderings,"""And how should I begin?"" Hmmm, T.S., why not with the alphabetically first country, whose Internet code is .af",Afghanistan,Ken Jennings,False,False,$400,False,6,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
"You Get An ""A""","This U.S. state's name comes from an Aleut word meaning ""Great Land""",Alaska,Ken Jennings,False,False,$400,False,11,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
World History,"Mindon, as emperor of this country, set up a new capital in 1857 at Mandalay",Burma,Ken Jennings,False,False,$800,False,27,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
Spirited Cinema,"This actor played a medium hired to investigate the Everest of Haunted Houses in ""Legend of Hell House""",Roddy McDowall,Ken Jennings,False,False,$800,False,2,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
Transportation,"The Champlain & St. Lawrence Railroad opened in 1836 powered by this, but soon became Canada's first powered by steam",horses,,True,False,$800,False,23,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
"Fish, Bird, Or Mammal",The lamprey,fish,Ken Jennings,False,False,$800,False,17,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
Prufrockian Ponderings,"""Do I dare disturb the universe?"", maybe like this cosmic explosion theory first proposed in the 1920s",the Big Bang,Ken Jennings,False,False,$800,False,7,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
"You Get An ""A""","(Jeff Probst, host of Survivor, reads the clue.)  This river got its name after a Spanish explorer reported that he had been attacked by female warriors there",Amazon,Ken Jennings,False,False,$800,False,12,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
World History,His 5 classics were canonized during the Han Dynasty,Confucius,Ken Jennings,False,False,"$4,800",True,28,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
Spirited Cinema,David's haunted by the decomposing corpse of his friend Jack after being attacked on the British moors in this 1981 film,An American Werewolf in London,,False,False,"$5,000",True,3,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
Transportation,"The vessel seen here, the type of missile it carries or a much more low-tech weapon",Trident,,True,False,$1200,False,24,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
"Fish, Bird, Or Mammal",The coelacanth,fish,Betsey Casman,False,False,$1200,False,18,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
Prufrockian Ponderings,"""So how should I presume?"" Not with this argumentative fallacy attacking the person & not the facts",ad hominem,J.D. Smith,False,False,$1200,False,8,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
"You Get An ""A""",This basic unit of measure of electric current is named for a French physicist who studied voltage,the ampere,Ken Jennings,False,False,$1200,False,13,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
World History,"Edmund ""Crouchback"" founded this branch of the Plantagenets that didn't get on well with the Yorks",the Lancasters,Ken Jennings,False,False,$1600,False,29,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
Spirited Cinema,"In ""The Gift"" this Aussie actress plays a psychic who gets some much needed help from her former client",Cate Blanchett,Ken Jennings,False,False,$1600,False,4,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
Transportation,The U.S. company Trek makes Lance Armstrong's bikes from a composite of this often-compounded element,carbon,,True,False,$1600,False,25,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
"Fish, Bird, Or Mammal",The ptarmigan,bird,Ken Jennings,False,False,$1600,False,19,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
Prufrockian Ponderings,"""In the room the women come and go talking of Michelangelo"", but do they know this statue was the only 1 he signed?",the PietÃ ,,True,False,$1600,False,9,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
"You Get An ""A""","To increase a jet plane's thrust, turn on these that feed fuel into the hot exhaust gases",the afterburners,Ken Jennings,False,False,$1600,False,14,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
World History,"In 1825, the Decembrists attempted a coup in this country--didn't work",Russia,J.D. Smith,False,False,$2000,False,30,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
Spirited Cinema,Rex Harrison is a curmudgeonly sea captain's ghost haunting Gene Tierney's cottage in this 1947 classic,The Ghost and Mrs. Muir,Ken Jennings,False,False,$2000,False,5,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
Transportation,In 1980 you could haul brie in the Renault sold in the U.S. under this half-French name,Le Car,,True,False,$2000,False,26,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
"Fish, Bird, Or Mammal",The colobus,mammal,Ken Jennings,False,False,$2000,False,20,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
Prufrockian Ponderings,"""Do I dare to eat a peach?"", & if so, perhaps this kind that sounds like William Sydney Porter's alias",O\'Henry,Ken Jennings,False,False,$2000,False,10,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
"You Get An ""A""",There's a cathedral of Notre Dame in this large Belgian port city that's also known for its diamonds,Antwerp,Betsey Casman,False,False,$2000,False,15,Show #4596,"Monday, September 6, 2004",Double Jeopardy! Round
World Religion,"As the Mayan god of merchants, Ek Chuah was responsible for this yummy bean, once the standard Mayan currency",Cacao bean,Ken Jennings,False,False,$200,False,4,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
The Experience Music Project,"(Sofia of the Clue Crew holds a feathered headdress at Experience Music Project in Seattle, WA.)  Felipe Rose, who wore this costume as part of this '70s group, has since founded Tomahawk Records",The Village People,Ken Jennings,False,False,$200,False,1,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
Grocery Shopping,"If in a hurry, grab a prewashed salad mix, perhaps with the red leaf & green leaf types of this",lettuce,Bob Watts,False,False,$200,False,21,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
The Largest In Area,"Maine,Maryland,Montana",Montana,Rich Hartz,False,False,$200,False,16,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
Feathers,"Depending on the source, he ""stuck a feather in his cap"" or ""in his hat and called it macaroni""",Yankee Doodle,Ken Jennings,False,False,$200,False,26,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
The Queen'S English,"If you take a nappy in London, it's one of these to put on a baby",a diaper,Rich Hartz,False,False,$200,False,11,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
World Religion,The Voodoo of New Orleans owes a debt to this Caribbean nation once known as St. Domingue,Haiti,Ken Jennings,False,False,$400,False,5,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
The Experience Music Project,"In 2004, for the 40th anniversary of the Fab 4 in the U.S., EMP presents an exhibit titled this, like a 1977 Broadway show",Beatlemania,,True,False,$400,False,2,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
Grocery Shopping,"If you're buying a whole fish, these (on the fish) should be clear & not sunken",eyes,Ken Jennings,False,False,$400,False,22,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
The Largest In Area,"Wisconsin,Wyoming,Washington",Wyoming,Ken Jennings,False,False,$400,False,17,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
Feathers,"According to the proverb, ""Birds of a feather"" do this",flock together,Rich Hartz,False,False,$400,False,28,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
The Queen'S English,"The type of car the Brits call an estate car, we Americans call one of these wagons",a station wagon,Ken Jennings,False,False,$400,False,12,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
World Religion,"By definition, the Hashemites are either direct or collateral descendants of this prophet",Muhammad,Ken Jennings,False,False,$600,False,6,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
The Experience Music Project,"(Sofia of the Clue Crew holds a giant black boot at Experience Music Project in Seattle, WA.)  The dragon boots were part of the finery of this hard rock band",Kiss,Bob Watts,False,False,$600,False,3,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
Grocery Shopping,"Mom, not shredded wheat!  Please can we get Tony's Cinnamon Krunchers from this company, can we please?",Kellogg\'s,Ken Jennings,False,False,$600,False,23,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
The Largest In Area,"Ohio,Oklahoma,Oregon",Oregon,Ken Jennings,False,False,$600,False,18,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
Feathers,"For a Plains Indian's war bonnet, the best feathers were from this bird",an eagle,Bob Watts,False,False,$600,False,27,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
The Queen'S English,"If you're challenged to a game of draughts in a Birmingham pub, be prepared to contest this board game",checkers,Rich Hartz,False,False,$600,False,13,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
World Religion,"Parasurama is the... let me see, fourth, fifth... no, sixth avatar of this Hindu god",Vishnu,Ken Jennings,False,False,$800,False,7,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
The Experience Music Project,"In the area called DJ Hallway, learn scratching & the other aspects of this -ism",turntablism,,True,False,$800,False,9,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
Grocery Shopping,You'll get fresher milk from the bottom of your market's display case for this reason,because it\'s colder at the bottom,Rich Hartz,False,False,$800,False,24,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
The Largest In Area,"Nebraska,Nevada,North Carolina",Nevada,Ken Jennings,False,False,$800,False,19,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
Feathers,"A female swan, or what a quill can be used as",a pen,Rich Hartz,False,False,$800,False,29,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
The Queen'S English,"If your mechanic in Manchester needs a spanner to fix your car, he's asking for one of these",a wrench,Ken Jennings,False,False,$800,False,14,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
World Religion,"From the Latin for a room that can be locked, it's a meeting assembled to choose a pope",a conclave,,True,False,$1000,False,8,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
The Experience Music Project,"(Sofia of the Clue Crew holds a red hat at the Experience Music Project in Seattle, WA.)  Experience Music Project has a hat from the collection of this man from Romeo, Michigan",Kid Rock,Bob Watts,False,False,$1000,False,10,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
Grocery Shopping,Choose one of these with evenly distributed netting,cantaloupe,Bob Watts,False,False,$1000,False,25,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
The Largest In Area,"American Samoa,Bermuda,Puerto Rico",Puerto Rico,Rich Hartz,False,False,$1000,False,20,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
Feathers,It's what Daedalus used to hold the feathers together in the wings he made for himself & his son,wax,Rich Hartz,False,False,"$3,000",True,30,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
The Queen'S English,"If the Westminster Bobby pulls out his truncheon, be worried because it's one of these",a club (or a nightstick),Ken Jennings,False,False,$1000,False,15,Show #4597,"Tuesday, September 7, 2004",Jeopardy! Round
The War Of 1812,"About 2,000 British soldiers were killed or wounded by Jackson's troops in this last engagement of the war",Battle of New Orleans,Rich Hartz,False,False,$400,False,1,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
Hodgepodge,"This adjective can be applied to writers like Shelley & Hugo as well as to a ""getaway"" for 2",Romantic,Ken Jennings,False,False,$400,False,26,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
Doc Talk,Myopia is the medical term for this,nearsightedness,Rich Hartz,False,False,$400,False,21,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
Baseball: The 1930S,"On May 25, 1935 he slugged the last 3 home runs of his career--numbers 712, 713 & 714",Babe Ruth,Bob Watts,False,False,$400,False,9,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
Who'S The Subject?,"""A Private Disgrace"" & ""Forty Whacks""",Lizzie Borden,Ken Jennings,False,False,$400,False,6,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
"""I"" Catching","The Fianna Fail political party's name means ""Warriors of"" this country",Ireland,Ken Jennings,False,False,$400,False,16,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
The War Of 1812,"In April 1813, the U.S. captured Toronto, but this general after whom a Colorado mountain is named died in the battle",Zebulon Pike,Bob Watts,False,False,$800,False,2,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
Hodgepodge,The logo of the National Beagle Club doesn't show a beagle but this scared animal that beagles hunt,a rabbit,Ken Jennings,False,False,$800,False,27,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
Doc Talk,"This is the common name for a lumbar puncture, used to test for meningitis",a spinal tap,Ken Jennings,False,False,$800,False,22,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
Baseball: The 1930S,"On July 6, 1933 this city's Comiskey Park hosted the first All-Star Game; the American League won, 4-2",Chicago,Rich Hartz,False,False,$800,False,10,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
Who'S The Subject?,"""Against the Current"" & ""Far Side of Paradise""",F. Scott Fitzgerald,Ken Jennings,False,False,$800,False,7,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
"""I"" Catching","From the Latin for ""inactivity"" it's the tendency of a body to resist change in its motion",inertia,Ken Jennings,False,False,$800,False,17,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
The War Of 1812,"On December 29, 1812 this famous U.S. frigate defeated the British frigate Java off the coast of Brazil",the Constitution,Ken Jennings,False,False,$1200,False,3,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
Hodgepodge,"Big Sandy isn't a feared bouncer, but a river that divides Kentucky from this ""Mountain State""",West Virginia,Bob Watts,False,False,$1200,False,28,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
Doc Talk,"Properly called the optic disk, it's the region of the retina that has no rods or cones",the blind spot,Ken Jennings,False,False,"$3,800",True,23,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
Baseball: The 1930S,In 1939 Red Sox rookie batted .327; 2 years later his batting average increased 79 points,Ted Williams,Ken Jennings,False,False,$1200,False,11,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
Who'S The Subject?,"""American Caesar"" & ""Old Soldiers Never Die""",Douglas MacArthur,Bob Watts,False,False,$1200,False,8,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
"""I"" Catching","Astrud Gilberto had a monster hit song about ""The Girl From"" this place",Ipanema,Rich Hartz,False,False,$1200,False,18,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
The War Of 1812,In 1813 this naval officer supervised the building of American ships to strengthen the Navy's fleet on Lake Erie,Oliver Hazard Perry,Ken Jennings,False,False,$1600,False,4,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
Hodgepodge,Official job title of the person who directs the largest library in the world,the Librarian of Congress,Ken Jennings,False,False,$1600,False,29,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
Doc Talk,An LFT tests the function of this organ,the liver,Ken Jennings,False,False,$1600,False,24,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
Baseball: The 1930S,In 1934 this eccentric St. Louis Cardinals pitcher who won 30 games was named the NL's most valuable player,Dizzy Dean,Bob Watts,False,False,$1600,False,13,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
Who'S The Subject?,"""Prince of Humbugs"" & ""The Fabulous Showman""",P.T. Barnum,Bob Watts,False,False,$1600,False,12,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
"""I"" Catching","Cambodia, Laos & Vietnam are part of this peninsula",Indochina,Ken Jennings,False,False,$1600,False,19,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
The War Of 1812,A provision of this treaty ending the war set up a commission to settle the boundary between the U.S. & Canada,the Treaty of Ghent,Ken Jennings,False,False,$2000,False,5,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
Hodgepodge,"Born in 1714, this 3-initialed son of J.S. Bach became his father's student & successor",Carl Philipp Emanuel Bach,Ken Jennings,False,False,$2000,False,30,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
Doc Talk,Minor ailments can be treated by NPs (Nurse-practitioners) & PAs (these),physician assistants,Ken Jennings,False,False,$2000,False,25,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
Baseball: The 1930S,In June 1938 this Cincinnati Reds pitcher became the only man to pitch a no-hitter in 2 consecutive games,Johnny Van Der Meer,,True,False,$2000,False,14,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
Who'S The Subject?,"""The Last Lion"" & ""Lion of Britain""",Winston Churchill,Bob Watts,False,False,"$4,200",True,15,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
"""I"" Catching","This innovative Russian designed the Soviet Union's IL-2, a famous dive-bombing fighter plane of WWII",Sergei Ilyushin,Rich Hartz,False,False,$2000,False,20,Show #4597,"Tuesday, September 7, 2004",Double Jeopardy! Round
Little Red Riding Hood,"It was the wolf's reply to Red's comment, ""Grandmother, what large eyes you have""",the better to see you with,Ken Jennings,False,False,$200,False,16,Show #4598,"Wednesday, September 8, 2004",Jeopardy! Round
Shortwave,The shortwave band begins at about 1700 these units abbreviated kHz; below that you're in AM territory,kilohertz,Ken Jennings,False,False,$200,False,26,Show #4598,"Wednesday, September 8, 2004",Jeopardy! Round
Small Town Folks,"This popcorn magnate burst into the world on July 16, 1907 in Brazil, Indiana",Orville Redenbacher,Ken Jennings,False,False,$200,False,21,Show #4598,"Wednesday, September 8, 2004",Jeopardy! Round
Micronesia,The only native mammal in Micronesia is this flying one,a bat,Ken Jennings,False,False,$200,False,11,Show #4598,"Wednesday, September 8, 2004",Jeopardy! Round
"A ""Tiny"" Category","Probably the most famous ukulele player to have a top 40 hit, his name came from a Charles Dickens character",Tiny Tim,Ken Jennings,False,False,$200,False,2,Show #4598,"Wednesday, September 8, 2004",Jeopardy! Round
My Newt,"My newt, seen here, gets offended when people call it a lizard--it's obviously one of these amphibians",a salamander,Adam Meyer,False,False,$200,False,1,Show #4598,"Wednesday, September 8, 2004",Jeopardy! Round
Little Red Riding Hood,"In the 1934 Disney cartoon ""The Big Bad Wolf"", this trio warns Red about the wolf waiting at Grandma's house",the Three Little Pigs,Ken Jennings,False,False,$400,False,17,Show #4598,"Wednesday, September 8, 2004",Jeopardy! Round
Shortwave,"Mainly funded by the CIA, this broadcasting operation began transmitting behind the Iron Curtain in 1949",Radio Free Europe,Ken Jennings,False,False,$400,False,27,Show #4598,"Wednesday, September 8, 2004",Jeopardy! Round
Small Town Folks,"As a player, this man led tiny Williston, N.D. High to the state basketball championships",Phil Jackson,Ken Jennings,False,False,$400,False,22,Show #4598,"Wednesday, September 8, 2004",Jeopardy! Round
Micronesia,In the 1950s Enewetak & this atoll consisted the Pacific proving ground of the U.S. Atomic Energy Commission,Bikini Atoll,Ken Jennings,False,False,$400,False,12,Show #4598,"Wednesday, September 8, 2004",Jeopardy! Round
"A ""Tiny"" Category",Leon Prober composed this Don Ho standard,"""Tiny Bubbles""",Ken Jennings,False,False,$400,False,7,Show #4598,"Wednesday, September 8, 2004",Jeopardy! Round
My Newt,"When my newt developed this pair of organs, it was ready to start living on land & be called an eft",lungs,Ken Jennings,False,False,$400,False,3,Show #4598,"Wednesday, September 8, 2004",Jeopardy! Round
Little Red Riding Hood,"In the Grimms' version, this character was added to save Red's life after the wolf had devoured her",the woodsman,Ken Jennings,False,False,$600,False,18,Show #4598,"Wednesday, September 8, 2004",Jeopardy! Round
Shortwave,"One book calls this 12-letter word the ""arch-enemy of shortwave listeners""; I just call it annoying",interference,Ken Jennings,False,False,$600,False,28,Show #4598,"Wednesday, September 8, 2004",Jeopardy! Round
Small Town Folks,"Last name of Cecile, Yvonne, Annette, Emelie, & Marie, born May 28, 1934 in the village of Callendar, Ontario",Dionne,Ken Jennings,False,False,"$4,200",True,23,Show #4598,"Wednesday, September 8, 2004",Jeopardy! Round
Micronesia,"The name Micronesia comes from 2 Greek words, micro & nesos, which mean this",small island,Ken Jennings,False,False,$600,False,13,Show #4598,"Wednesday, September 8, 2004",Jeopardy! Round
"A ""Tiny"" Category",1980s Boston Celtics standout Nate,"""Tiny"" Archibald",Adam Meyer,False,False,$600,False,8,Show #4598,"Wednesday, September 8, 2004",Jeopardy! Round
My Newt,My newt takes pride in how carefully female newts attach these individually to aquatic plants,her eggs,Ken Jennings,False,False,$600,False,4,Show #4598,"Wednesday, September 8, 2004",Jeopardy! Round
Little Red Riding Hood,"""Lil' Red Riding Hood"" was a No. 2 hit in 1966 for Sam the Sham & this group",The Pharaohs,Ken Jennings,False,False,$800,False,19,Show #4598,"Wednesday, September 8, 2004",Jeopardy! Round
Shortwave,This service that broadcasts from Abuja & Lagos has a name reflecting that of the USA's official radio service,Voice of Nigeria,,True,False,$800,False,29,Show #4598,"Wednesday, September 8, 2004",Jeopardy! Round
Small Town Folks,"This bandleader whose hit is heard here grew up in the small towns of Clarinda, Iowa; Tryon, Neb.; & Grant City, Mo.",Glenn Miller,Adam Meyer,False,False,$800,False,24,Show #4598,"Wednesday, September 8, 2004",Jeopardy! Round
Micronesia,"In Agana, the capital of this U.S. territory, you can visit Latte Stone Park & see stone pillars from a prehistoric people",Guam,Ken Jennings,False,False,$800,False,14,Show #4598,"Wednesday, September 8, 2004",Jeopardy! Round
"A ""Tiny"" Category",This TV show featured younger versions of classic Warner Bros. animated characters,Tiny Toon Adventures (Tiny Toons accepted),Ken Jennings,False,False,$800,False,9,Show #4598,"Wednesday, September 8, 2004",Jeopardy! Round
