Category,Clue,Correct Response,Answered Correctly,Triple Stumper,All Wrong Answers,Clue Value,Daily Double,Selection Order,Episode,Date First Aired,Round
-O-O-O- Yes!,"The city of Perm in Russia used to be caled this, also the name of an infamous cocktail",Molotov,Rev. Ricky Hoyt,False,False,$800,False,19,Show #4136,"Monday, September 2, 2002",Jeopardy! Round
The War Years,"1701-1714,over a throne",the War of the Spanish Succession,David Bitkower,False,False,$1000,False,6,Show #4136,"Monday, September 2, 2002",Jeopardy! Round
Museums,"Behind St. Augustine's church in Waikiki, there's a small museum devoted to this Belgian priest's life",Father Damien,Connie Campbell,False,False,$1000,False,10,Show #4136,"Monday, September 2, 2002",Jeopardy! Round
Literary Lingo,"A poem or ballad, like Walter Scott's ""Of the Last Minstrel""",a lay,Connie Campbell,False,False,$1000,False,15,Show #4136,"Monday, September 2, 2002",Jeopardy! Round
"""S""Ports",This term used in downhill skiing also means water skiing on a single ski,slalom,Rev. Ricky Hoyt,False,False,$1000,False,30,Show #4136,"Monday, September 2, 2002",Jeopardy! Round
Homemaking,Use this pad of metal shavings to clean up your kids' scuffs & your great-aunt's cigarette burns,"steel wool (or SOS, or Brillo)",,True,False,$1000,False,29,Show #4136,"Monday, September 2, 2002",Jeopardy! Round
-O-O-O- Yes!,This decorative style originated in France in the early 18th century,Rococo,Connie Campbell,False,False,$1000,False,20,Show #4136,"Monday, September 2, 2002",Jeopardy! Round
Bookstores,"Blackwell's, in this British university city since 1870, has a 10,000-square-foot room of books",Oxford,Rev. Ricky Hoyt,False,False,$400,False,1,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
Eye On Asia,"On Dec. 13, 1937 Japan took over the city of Nanking in this Asian country after heavy fighting",China,Connie Campbell,False,False,$400,False,11,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
Songs From Musicals,"""I Could Have Danced All Night""",My Fair Lady,Connie Campbell,False,False,$400,False,2,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
World Art,"Delacroix' tour of this continent in the 1830s resulted in painting like ""Fanatics of Tangier""",Africa,Connie Campbell,False,False,$400,False,12,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
"""Y"" Me?",It's the river that runs through Wuhan & Hubei,the Yangtze,Connie Campbell,False,False,$400,False,18,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
We Gotta Blame Somebody,"In a famous novel, he takes the blame when Becky Thatcher tears the schoolmaster's book",Tom Sawyer,David Bitkower,False,False,$400,False,23,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
Bookstores,"(Sarah of the Clue Crew stands among the stacks.) I'm at City Lights, an important publisher as well as a groovy bookstore in this city",San Francisco,David Bitkower,False,False,$800,False,7,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
Eye On Asia,Asian action star Zhou Run Fa is better known by this name in the West,Chow Yun Fat,Connie Campbell,False,False,$800,False,15,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
Songs From Musicals,"""I Feel Pretty""",West Side Story,Rev. Ricky Hoyt,False,False,$800,False,3,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
World Art,"M's that apply to 20th C. painter David Siqueiros include Marxist, muralist & this nationality",Mexican,Connie Campbell,False,False,$800,False,13,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
"""Y"" Me?","A 1995 Newsweek article advised this Russian to ""check into the Betski Ford Clinic""",Yeltsin,David Bitkower,False,False,$800,False,19,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
We Gotta Blame Somebody,The population decline & extinction of the Tasmanian wolf is largely blamed on this wild canine,the dingo,Connie Campbell,False,False,$800,False,24,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
Bookstores,"Kramerbooks, in this city's Dupont Circle, was one of the USA's first of the now commonbookstore/cafes","Washington, DC",David Bitkower,False,False,$1200,False,8,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
Eye On Asia,"This important Asian political & business ""association"" is abbreviated ASEAN",the Association of Southeast Asian Nations,David Bitkower,False,False,$1200,False,28,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
Songs From Musicals,"""I Whistle A Happy Tune""",The King And I,,True,False,$1200,False,4,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
World Art,"""Spring Ice"" is a work by Tom Thomson, a landscapist in this country's Algonquin Park",Canada,David Bitkower,False,False,$1200,False,14,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
"""Y"" Me?","This keyboardist's album ""Live At the Acropolis"" hit No. 5 on the charts",Yanni,David Bitkower,False,False,$1200,False,20,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
We Gotta Blame Somebody,"In a 1963 hit song, Edie Gorme wanted to ""Blame It On"" this Latin American Dance",the Bossa Nova,Connie Campbell,False,False,$1200,False,25,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
Bookstores,"Books of Wonder, an independent store, was the model for Meg Ryan's shop in this 1998 movie",You\'ve Got Mail,Rev. Ricky Hoyt,False,False,$1600,False,9,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
Eye On Asia,"Keep ""tabs"" on this south Asian percussion instrument heard here",the tabla,,True,False,$1600,False,29,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
Songs From Musicals,"""I Enjoy Being A Girl""",Flower Drum Song,Connie Campbell,False,False,$1600,False,5,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
World Art,"In 1911 Kandinsky & Franz Marc formed Germany's Blaue Reiter group, named for their love of blue & of these animals",horses,Rev. Ricky Hoyt,False,False,$1600,False,16,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
"""Y"" Me?","The title of an Al Jolson song, it was also Al's prophetic 5-word ad lib in 1927's ""The Jazz Singer""",You Ain\'t Heard Nothing Yet,,False,False,"$6,000",True,21,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
We Gotta Blame Somebody,Some blamed this President's death on an Indian curse put on him because of the Battle of Tippecanoe,William Henry Harrison,David Bitkower,False,False,$1600,False,26,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
Bookstores,"This Paris bookstore run by Sylvia Beach was the first publisher of Joyce's ""Ulysses""",Shakespeare and Company,David Bitkower,False,False,$2000,False,10,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
Eye On Asia,"Built in Asia in the 1930s as a military supply route, this ""Road"" stretches from Kunming to Lashio",the Burma Road,David Bitkower,False,False,$2000,False,30,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
Songs From Musicals,"""I Hope I Get It""",A Chorus Line,David Bitkower,False,False,$2000,False,6,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
World Art,"This Swiss sculptor known for lonely, elongated figures designed a set for ""Waiting For Godot""",Giacometti,Rev. Ricky Hoyt,False,False,$2000,False,17,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
"""Y"" Me?","This Irish poet's epitaph reads, ""Cast a cold eye on life, on death, horseman, pass by""",(William Butler) Yeats,Rev. Ricky Hoyt,False,False,$2000,False,22,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
We Gotta Blame Somebody,"Later PM, as First Lord of the Admiralty he took the blame for the disasterous Gallipoli invasion",Winston Churchill,David Bitkower,False,False,"$2,000",True,27,Show #4136,"Monday, September 2, 2002",Double Jeopardy! Round
Inspired Characters,"Paul Emmanuel in this Bronte's novel ""Villette"" is based on M. Heger, a married man she fell in love with in Brussels",Charlotte Bronte,Amy Hummel,False,False,$200,False,21,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
Pop Stars A.K.A.,"""Rocket Man"" Reginald Dwight",Elton John,Adam Posner,False,False,$200,False,16,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
3 Is A Magic Number,In Matthew 4 Jesus resists 3 of these,temptations,Adam Posner,False,False,$200,False,6,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
State Of The Union,In 1945 the world's first atomic bomb was tested in this state,New Mexico,Amy Hummel,False,False,$200,False,1,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
Beauty Tips,"The space between these should be tweezed to the width of 1 eye, not 2",eyebrows,Adam Posner,False,False,$200,False,23,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
What A Cliche,"If you're in real trouble, your chances are ""Slim & none, & Slim just..."" did this",left (town),Adam Posner,False,False,$200,False,11,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
Inspired Characters,"Sherwood Anderson was the model for Dawson Fairchild in ""Mosquitoes"", a 1927 novel by this Mississippi author",Faulkner,Connie Campbell,False,False,$400,False,22,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
Pop Stars A.K.A.,Ex-Police man Gordon Sumner,Sting,Connie Campbell,False,False,$400,False,17,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
3 Is A Magic Number,"His book ""2061"" is subtitled ""Odyssey Three""",(Arthur) Clarke,Amy Hummel,False,False,$400,False,7,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
State Of The Union,You'll find one of the world's largest chocolate factories 20 miles north of York in this eastern state,Pennsylvania,Connie Campbell,False,False,$400,False,2,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
Beauty Tips,Doing this 100 times before going to bed (like Marcia Brady did) can cause damage,brushing your hair,Amy Hummel,False,False,$400,False,27,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
What A Cliche,"In a rather unpleasant image, ""I cried because I had no shoes, until..."" this","""I met a man with no feet""",Adam Posner,False,False,$400,False,12,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
Inspired Characters,"(Sofia of the Clue Crew gives the clue from Louisa May Alcott's house in Concord, Massachusetts.) Here in the parlor in 1860, Anna Alcott, the model for this oldest March sister, married John Bridge Pratt",Meg,,True,False,$600,False,24,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
Pop Stars A.K.A.,"Thankful ""Country Boy"" Henry John Deutschendorf",John Denver,Connie Campbell,False,False,$600,False,18,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
3 Is A Magic Number,"Pregnant women and preschoolers within 5 miles of this facility were advised to leave the area on March 30, 1979",Three Mile Island,Connie Campbell,False,False,$600,False,8,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
State Of The Union,One of the biggest working U.S. movie studios outside California is at Universal Studios in this State,Florida,Adam Posner,False,False,$600,False,3,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
Beauty Tips,To use a curler on these after you've applied the mascara is a bad thing to do,eyelashes,Adam Posner,False,False,$600,False,28,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
What A Cliche,"(Cheryl of the Clue Crew demonstates science.) The electrical charge in the tube is seeking this path, so it's moving from the tube to my body",the path of least resistance,Adam Posner,False,False,$600,False,13,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
Inspired Characters,"The title character of his unfinished novel ""The Last Tycoon"" was based on movie tycoon Irving Thalberg",Fitzgerald,Amy Hummel,False,False,$800,False,25,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
Pop Stars A.K.A.,"""Big Yellow Taxi"" driver Roberta Joan Anderson",Joni Mitchell,Adam Posner,False,False,$800,False,19,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
3 Is A Magic Number,A psychiatrist treats a woman with multiple personalities in this 1957 film,The Three Faces of Eve,Connie Campbell,False,False,$800,False,9,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
State Of The Union,In 1896 a gold rush took place in what is now this state,Alaska,Amy Hummel,False,False,$800,False,4,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
Beauty Tips,"This juice may be good in a cup of tea, but as a hair lightener, it will dry it out",lemon juice,Connie Campbell,False,False,$800,False,29,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
What A Cliche,"Careful craftsmen know these 2 words precede ""Cut once""","""Measure twice""",Adam Posner,False,False,$800,False,14,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
Inspired Characters,"This Willa Cather novel was inspired by the life of Jean Baptiste Lamy, the first bishop of Santa Fe",Death Comes for the Archbishop,Amy Hummel,False,False,$1000,False,26,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
Pop Stars A.K.A.,"""Legit"" rapper Stanley Burrell",MC Hammer,Adam Posner,False,False,$1000,False,20,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
3 Is A Magic Number,"In 2002 President Bush identified these 3 countries as forming an ""Axis of Evil""","Iraq, North Korea and Iran",Amy Hummel,False,False,$1000,False,10,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
State Of The Union,Hawaii and this southern state are the only states whose names contain 3 consecutive vowels,Louisiana,Amy Hummel,False,False,"$1,000",True,5,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
Beauty Tips,"(Sofia of the Clue Crew gives the clue in a bikini.) Protect your skin by wearing a sunscreen with an SPF of 15 or higher, ""SPF"" standing for this",sun protection factor,Amy Hummel,False,False,$1000,False,30,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
What A Cliche,This cliche originated with the caption of the cartoon seen here; Note what the man facing you is carrying,"""Back to the drawing board.""",,True,False,$1000,False,15,Show #4137,"Tuesday, September 3, 2002",Jeopardy! Round
Dr. Who...,"He's the Dr. who wrote ""Problems of Parents"" & ""Baby's First Year""",Dr. Spock,Adam Posner,False,False,$400,False,7,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
Babylon 5,Cyrus the Great captured Babylon in 539 B.C. & this Great guy took it in 331 B.C.,Alexander the Great,Connie Campbell,False,False,$400,False,9,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
"""V""","At a mean distance of 67 million miles, it's the second planet from the sun",Venus,Amy Hummel,False,False,$400,False,1,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
Star Track,"Welcoming his fourth child in November 2001, this former ""Spin City"" star is big on ""Family Ties""",Michael J. Fox,Adam Posner,False,False,$400,False,21,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
Voyager,"In 1774 this English captain reached 71 deg., 10 min. south latitude -- the most southerly point then achieved",Captain Cook,Adam Posner,False,False,$400,False,26,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
Enterprise,The B & N in bn.com stand for these 2 names,Barnes & Noble,Connie Campbell,False,False,$400,False,4,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
Dr. Who...,"...developed a maneuver for choking victims & performed the first total organ replacement, an esophagus",Heimlich,Connie Campbell,False,False,$800,False,8,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
Babylon 5,"Etemenanki, a ziggurat, is sometimes identified as this legendary landmark",the Tower of Babel,Connie Campbell,False,False,$800,False,10,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
"""V""","The 1990s ""Good Times"" one, which would erase your hard drive if you opened an e-mail, was a hoax",a virus,Connie Campbell,False,False,$800,False,2,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
Star Track,"This star of ""Monster's Ball"" was the first runner up in the 1986 Miss USA pageant",Halle Berry,Connie Campbell,False,False,$800,False,22,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
Voyager,"In 1609, while Henry Hudson was exploring the Hudson River, this man was not far north naming a lake for himself",(Samuel de) Champlain,Connie Campbell,False,False,$800,False,27,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
Enterprise,Psst! Hey buddy! Check it out -- a watch from this company that made watches waterproof in 1926. Only 20 bucks,Rolex,Adam Posner,False,False,$800,False,17,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
Dr. Who...,"...served as U.S. Surgeon General from 1982 to 1989 & launched ""Shape Up America"" to fight obesity",Koop,Amy Hummel,False,False,$1200,False,14,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
Babylon 5,This son of Nabopolassar has been called the greatest king of Babylon's Chaldean dynasty,Nebuchadnezzar,Connie Campbell,False,False,$1200,False,11,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
"""V""","The early Normans were among these plunderers whose name came from a word for ""creek""",the vikings,Amy Hummel,False,False,$1200,False,3,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
Star Track,"This actor born in London in 1972 was named for a Beatles song & an ""Obscure"" literary character",Jude Law,Connie Campbell,False,False,"$1,600",True,23,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
Voyager,"Beheaded Oct. 29, 1618, this voyager's last words were ""So the heart be right, 'tis no matter which way the head lieth""",(Sir Walter) Raleigh,Connie Campbell,False,False,$1200,False,28,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
Enterprise,"This company moved its U.S. base to the Seattle area in 1982, the year after launching Donkey Kong",Nintendo,Adam Posner,False,False,$1200,False,18,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
Dr. Who...,"...in 1817 first described the disease now named for him, as paralysis agitan, or ""shaking palsy""",Parkinson,Amy Hummel,False,False,$1600,False,15,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
Babylon 5,"To read the Code of Hammurabi in its original script, you have to know how to read this",cuneiform,Amy Hummel,False,False,$1600,False,12,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
"""V""",This 10-letter word is the part you look through on your camera,a viewfinder,Connie Campbell,False,False,$1600,False,5,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
Star Track,(Hi. I'm Mackenzie Phillips.) This actress who used to play my little sister is now married to a big-time rock star,Valerie Bertinelli,Amy Hummel,False,False,$1600,False,24,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
Voyager,In 1524 this Italian explorer sailed into Narragansett Bay & named an island for its resemblance to Rhodes,Verrazano,,True,False,$1600,False,29,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
Enterprise,In 1986 U.S. Steel changed its name to this 3-letter one,USX,,True,False,$1600,False,19,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
Dr. Who...,"...in 1893, became professor of clinical microscopy at the Army Medical College in Washington, D.C.",Walter Reed,,False,False,"$2,000",True,16,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
Babylon 5,"The Babylonians developed a sexagesimal math system, one based on this number",60,,True,False,$2000,False,13,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
"""V""","Born in this capital of Lithuania, violinist Jascha Heifetz was giving concerts there by age 6",Vilnius,Adam Posner,False,False,$2000,False,6,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
Star Track,"She won the Emmy for Best Actress in a TV Comedy Series for 1989, 1990, 1992, 1994 & 1995",Candice Bergen,Amy Hummel,False,False,$2000,False,25,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
Voyager,Last name of the father & son who took the bathyscaphe Trieste to a record depth off Italy in 1953,(Auguste) Piccard,,True,False,$2000,False,30,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
Enterprise,South Africa's vast Venetia diamond mine is operated by this company founded in 1888,De Beers,Adam Posner,False,False,$2000,False,20,Show #4137,"Tuesday, September 3, 2002",Double Jeopardy! Round
The 2002 Winter Olympics,"The USA's first gold medal was earned by Kelly Clark, who won the halfpipe event in this sport",snowboarding,Merlin DeTardo,False,False,$200,False,24,Show #4138,"Wednesday, September 4, 2002",Jeopardy! Round
Pre-Civil War America,"In the 1790s, Robert Carter, like Thomas Jefferson a planter in this state, freed hundreds of his own slaves",Virginia,Amy Hummel,False,False,$200,False,19,Show #4138,"Wednesday, September 4, 2002",Jeopardy! Round
Stock Symbols,World leader in soft drink sales:KO,Coca-Cola,Merlin DeTardo,False,False,$200,False,11,Show #4138,"Wednesday, September 4, 2002",Jeopardy! Round
Constitutional Powers Of Congress,"Article I, Section 8 says ""Congress shall have the power to lay"" these; the IRS agrees",taxes,Alba Caraceni,False,False,$200,False,6,Show #4138,"Wednesday, September 4, 2002",Jeopardy! Round
Joanie Loves Karachi,"With her knowledge of history, Joanie knows forces of this empire captured Karachi in 1839",the British Empire,Merlin DeTardo,False,False,$200,False,13,Show #4138,"Wednesday, September 4, 2002",Jeopardy! Round
"Ends In ""O""","In a hit by the Buggles, it's what ""killed the radio star""",video,Merlin DeTardo,False,False,$200,False,1,Show #4138,"Wednesday, September 4, 2002",Jeopardy! Round
The 2002 Winter Olympics,This 16-year-old shocked the figure skating world by winning over Michelle Kwan & Irina Slutskaya,Sarah Hughes,Alba Caraceni,False,False,$400,False,25,Show #4138,"Wednesday, September 4, 2002",Jeopardy! Round
Pre-Civil War America,"James, brother of this Philadelphian, began publishing Rhode Island's first newspaper in 1732",Ben Franklin,Merlin DeTardo,False,False,$400,False,20,Show #4138,"Wednesday, September 4, 2002",Jeopardy! Round
Stock Symbols,A health care conglomerate of over 190 companies:JNJ,Johnson & Johnson,Alba Caraceni,False,False,$400,False,12,Show #4138,"Wednesday, September 4, 2002",Jeopardy! Round
Constitutional Powers Of Congress,"Congress has the right ""to Constitutional tribunals inferior to this one""",the Supreme Court,Alba Caraceni,False,False,$400,False,7,Show #4138,"Wednesday, September 4, 2002",Jeopardy! Round
Joanie Loves Karachi,"Joanie remembers the happy days when Karachi was Pakistan's capital, but she likes this current capital too",Islamabad,Merlin DeTardo,False,False,$400,False,14,Show #4138,"Wednesday, September 4, 2002",Jeopardy! Round
"Ends In ""O""","(Cheryl of the Clue Crew shows some letters on a chalkboard.) In this language introduced in 1887, the alphabet begins ""a b c ĉ d""",Esperanto,Merlin DeTardo,False,False,$400,False,2,Show #4138,"Wednesday, September 4, 2002",Jeopardy! Round
The 2002 Winter Olympics,Ole Bjoerndalen won 4 golds competing in this sport that combines shooting & skiing,the biathlon,Alba Caraceni,False,False,$600,False,26,Show #4138,"Wednesday, September 4, 2002",Jeopardy! Round
Pre-Civil War America,"This ""Pine Tree State"" was the first to pass a prohibition law, way back in 1846",Maine,Alba Caraceni,False,False,$600,False,21,Show #4138,"Wednesday, September 4, 2002",Jeopardy! Round
Stock Symbols,Inventor of the traveler's check:AXP,American Express,Alba Caraceni,False,False,$600,False,18,Show #4138,"Wednesday, September 4, 2002",Jeopardy! Round
Constitutional Powers Of Congress,"Yo ho ho, Congress can ""define and punish"" these acts ""and felonies committed on the high seas""",piracy,Alba Caraceni,False,False,$600,False,8,Show #4138,"Wednesday, September 4, 2002",Jeopardy! Round
Joanie Loves Karachi,"Sometimes when it gets too hot, Joanie takes a dip in this sea on which Karachi sits",the Arabian Sea,Merlin DeTardo,False,False,$600,False,15,Show #4138,"Wednesday, September 4, 2002",Jeopardy! Round
"Ends In ""O""",We often use this Italian term to refer to outdoor dining,al fresco,Amy Hummel,False,False,$600,False,3,Show #4138,"Wednesday, September 4, 2002",Jeopardy! Round
The 2002 Winter Olympics,Vonetta Flowers competing in this 2-woman sport became the first black American to win Winter Olympics gold,the bobsled,Alba Caraceni,False,False,$800,False,27,Show #4138,"Wednesday, September 4, 2002",Jeopardy! Round
Pre-Civil War America,This NYC tavern built in 1719 is where George Washington bid farewell to his war troops,Fraunces Tavern,Alba Caraceni,False,False,$800,False,22,Show #4138,"Wednesday, September 4, 2002",Jeopardy! Round
Stock Symbols,Specialty retailer which includes Banana Republic:GPS,The Gap,Alba Caraceni,False,False,$800,False,29,Show #4138,"Wednesday, September 4, 2002",Jeopardy! Round
