Category,Clue,Correct Response,Answered Correctly,Triple Stumper,All Wrong Answers,Clue Value,Daily Double,Selection Order,Episode,Date First Aired,Round
The Bible,"The New Testament consists of the Gospels, Acts of the Apostles, the Epistles & the Book of this",Revelations,Vernon Jones,False,False,$300,False,13,Show #916,"Monday, September 5, 1988",Jeopardy! Round
The Calendar,2 of the 4 days of the week named after Teutonic gods,Thursday & Friday (Tuesday & Wednesday),Dave Prechtl,False,False,$300,False,18,Show #916,"Monday, September 5, 1988",Jeopardy! Round
Track & Field,The long jump was formerly called this,a broad jump,Dave Prechtl,False,False,$300,False,3,Show #916,"Monday, September 5, 1988",Jeopardy! Round
Common Bonds,"Black,Chicago,Gummi",bears,Vernon Jones,False,False,$300,False,27,Show #916,"Monday, September 5, 1988",Jeopardy! Round
The 1800S,The number of times the Olympics were held in the 1800s,once,Vernon Jones,False,False,$400,False,26,Show #916,"Monday, September 5, 1988",Jeopardy! Round
The Movies,Film starring Meryl Streep that featured the following:,Out of Africa,,False,False,$500,True,11,Show #916,"Monday, September 5, 1988",Jeopardy! Round
The Bible,"God wanted him to preach to the city of Nineveh; he said no & became ""food for the fish""",Jonah,Vernon Jones,False,False,$400,False,14,Show #916,"Monday, September 5, 1988",Jeopardy! Round
The Calendar,In 1963 the Vatican Council OK'd a resolution to fix the date of this observance,Easter,Dave Prechtl,False,False,$400,False,19,Show #916,"Monday, September 5, 1988",Jeopardy! Round
Track & Field,He ran on the record-setting 440 USC relay team before running through airports for Hertz,OJ Simpson,Dave Prechtl,False,False,$400,False,4,Show #916,"Monday, September 5, 1988",Jeopardy! Round
Common Bonds,"A run in an English girl's stocking,a fire truck accessory,Jacob's",ladders,Molly Herrington,False,False,$400,False,28,Show #916,"Monday, September 5, 1988",Jeopardy! Round
The Movies,"The first film directed by Mel Brooks, this 1968 comedy featured Dick Shawn as a musical Hitler",The Producers,Vernon Jones,False,False,$500,False,12,Show #916,"Monday, September 5, 1988",Jeopardy! Round
The Bible,"He was ""sitting at the receipt of custom"" when Jesus asked him to become a disciple",Matthew,Vernon Jones,False,False,$500,False,15,Show #916,"Monday, September 5, 1988",Jeopardy! Round
The Calendar,The only month named after someone who dies in 44 B.C.,July,Dave Prechtl,False,False,$500,False,20,Show #916,"Monday, September 5, 1988",Jeopardy! Round
Track & Field,"Of the 9 Americans who've won the Olympic decathlon title, he's the only one to win twice, in '48 & '52",Bob Mathias,Dave Prechtl,False,False,$500,False,5,Show #916,"Monday, September 5, 1988",Jeopardy! Round
Common Bonds,"Granny,sun,reading",glasses,Vernon Jones,False,False,$500,False,29,Show #916,"Monday, September 5, 1988",Jeopardy! Round
World Capitals,Travel guides say the best places in this Austrian capital's opera house are in standing room,Vienna,Molly Herrington,False,False,$200,False,2,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
Fiction,"Part I of this book is entitled ""A Voyage to Lilliput""",Gulliver\'s Travels,Dave Prechtl,False,False,$200,False,1,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
Physics,"Named for a famous Scottish engineer, it's the unit of power equal to 1 joule of work done per second",a watt,Vernon Jones,False,False,$200,False,5,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
Famous Americans,"In 1950 his comic strip ""Peanuts"" was launched in 8 newspapers",Charles Schulz,Dave Prechtl,False,False,$200,False,14,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
Architecture,"Imhotep designed the 1st of these, which was completed about 2650 B.C.",the pyramids,Molly Herrington,False,False,$200,False,19,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
From The French,"The word for this creamy dessert served in a tall glass is French for ""perfect""",parfait,Molly Herrington,False,False,$200,False,7,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
World Capitals,Goddess after whom Greece's capital is named,Athena,Molly Herrington,False,False,$400,False,10,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
Fiction,"W. Irving wrote a ""History of"" this state ""from the Beginning of the World to the End of the Dutch Dynasty""",New York,Molly Herrington,False,False,"$1,000",True,3,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
Physics,"If the length of 1 side of a seesaw is doubled, the force needed to keep balance is reduced by this",one half,,True,False,$400,False,6,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
Famous Americans,"On June 23, 1969 he swore in his successor, Warren Earl Burger",Earl Warren,Dave Prechtl,False,False,$400,False,15,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
Architecture,Floral name for the circular-shaped stained glass windows found in churches,rose windows,,True,False,$400,False,20,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
From The French,"You don't have to be French to know that a ""dentifrice"" is this",a toothpaste,Dave Prechtl,False,False,$400,False,25,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
World Capitals,By 1991 this country plans to move its capital from Lagos to newly built Abuja,Nigeria,Dave Prechtl,False,False,$600,False,11,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
Fiction,"She won a Pulitzer Prize for ""So Big"" decades before her giant success with ""Giant""",Edna Ferber,Vernon Jones,False,False,$600,False,4,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
Famous Americans,"On losing reelection to Congress in 1835, he told the public, ""You can go to Hell, I'm going to Texas""",Davy Crockett,Dave Prechtl,False,False,$600,False,16,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
Architecture,"He gained int'l attention with the ""Prairie Style"" houses he designed from about 1900-1910",Frank Lloyd Wright,Dave Prechtl,False,False,$600,False,21,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
From The French,"It's French for ""castle""",chateau,,True,False,$600,False,26,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
World Capitals,Canberra is located in the Australian Capital Territory completely surrounded by this state,New South Wales,Dave Prechtl,False,False,$800,False,12,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
Fiction,John Milton's subject in this sequel epic poem was the temptation of Christ in the wilderness,Paradise Regained,Molly Herrington,False,False,$800,False,8,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
Famous Americans,Iowa's only national historic site is the birthplace of this U.S. president,Herbert Hoover,Dave Prechtl,False,False,"$1,000",True,17,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
Architecture,The Hagia Sophia in this city exemplifies the Byzantine use of domed interiors,Constantinople (or Istanbul),Molly Herrington,False,False,$800,False,22,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
From The French,"In France a ""chiffonnier"" is a ragpicker, but in the U.S. a chiffonier is this",a chest of drawers,Dave Prechtl,False,False,$800,False,24,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
World Capitals,"Until 1970, Muscat, the capital, was part of this Mideast country's name",Oman,Dave Prechtl,False,False,$1000,False,13,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
Fiction,It's both the setting & the title of Dickens' classic about Little Nell,The Old Curiosity Shop,Dave Prechtl,False,False,$1000,False,9,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
Famous Americans,In 1986 this billionaire put up $2 million to ransom American hostages in Lebanon,Ross Perot,Dave Prechtl,False,False,$1000,False,18,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
Architecture,"He ""Finnish""ed 1st in his field by designing the Gateway Arch in St. Louis & TWA Terminal at Kennedy Airport",Eero Saarinen,,True,False,$1000,False,23,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
From The French,"From early French for ""chain"", it's a chic knot of hair worn at the nape of the neck",a chignon,Molly Herrington,False,False,$1000,False,27,Show #916,"Monday, September 5, 1988",Double Jeopardy! Round
The South,James Monroe so admired this man that he built a home near Monticello,Thomas Jefferson,Susan Jones,False,False,$100,False,24,Show #930,"Friday, September 23, 1988",Jeopardy! Round
Transportation,"In 1891, during a 750-mile race of these 2-wheelers, assistants ringing bells kept the winner awake",bicycles,Michael Greer,False,False,$100,False,14,Show #930,"Friday, September 23, 1988",Jeopardy! Round
Middle Names,"This was the middle name of John Sargent, who painted portraits, not sewing machines",Singer,Chris Shea,False,False,$100,False,7,Show #930,"Friday, September 23, 1988",Jeopardy! Round
Swimming & Diving,"The world's longest official swim, almost 300 miles, was down this ""Father of Waters""",Mississippi,Chris Shea,False,False,$100,False,6,Show #930,"Friday, September 23, 1988",Jeopardy! Round
Patriotic Songs,"An actor named Thomas á Becket said he wrote this patriotic ""Gem"", but others claimed it too","""Columbia, the Gem of the Ocean""",Michael Greer,False,False,$100,False,12,Show #930,"Friday, September 23, 1988",Jeopardy! Round
In Other Words...,Fast like Mr. Martindale,quick as a wink,Chris Shea,False,False,$100,False,1,Show #930,"Friday, September 23, 1988",Jeopardy! Round
The South,Southern spoon bread is made with this type of meal & eaten with a spoon,corn,Michael Greer,False,False,$200,False,25,Show #930,"Friday, September 23, 1988",Jeopardy! Round
Transportation,In 1930 Herbert Hoover acquired a 16-cylinder limousine made by this company,Cadillac,Chris Shea,False,False,$200,False,15,Show #930,"Friday, September 23, 1988",Jeopardy! Round
Middle Names,"This son of a president isn't a ""Junior"" because his middle name is Prescott & his dad's is Wilson",Ronald Prescott Reagan,Susan Jones,False,False,$200,False,8,Show #930,"Friday, September 23, 1988",Jeopardy! Round
Swimming & Diving,"The ""Complete Swimmer"" says competitive swimming began about 1837 in this English city",London,,True,False,$200,False,20,Show #930,"Friday, September 23, 1988",Jeopardy! Round
Patriotic Songs,"It was originally a poem titled ""The Defense of Fort McHenry""","""The Star-Spangled Banner""",Chris Shea,False,False,$200,False,13,Show #930,"Friday, September 23, 1988",Jeopardy! Round
In Other Words...,The harbor chosen makes no difference if the weather is raging wind & rain,any port in a storm,Chris Shea,False,False,$200,False,2,Show #930,"Friday, September 23, 1988",Jeopardy! Round
The South,"Separated from Florida's mainland by the Indian & Banana Rivers, this cape's name means ""cane break""",Cape Canaveral,Chris Shea,False,False,$300,False,26,Show #930,"Friday, September 23, 1988",Jeopardy! Round
Transportation,"MIT, NASA & others combined to work on the Daedalus Project, to make an airplane powered by this",human power,Chris Shea,False,False,$300,False,16,Show #930,"Friday, September 23, 1988",Jeopardy! Round
Middle Names,It's the middle name of Oscar winner Fahrid Abraham,Murray,Susan Jones,False,False,$300,False,9,Show #930,"Friday, September 23, 1988",Jeopardy! Round
Swimming & Diving,"Reportedly, in 1928 Mercedes Gleitz became 1st person to swim this 8 mile Mediterranean passage",Straits of Gibraltar,Susan Jones,False,False,$300,False,21,Show #930,"Friday, September 23, 1988",Jeopardy! Round
Patriotic Songs,"The 2nd line of this beloved patriotic song is ""land that I love""","""God Bless America""",Susan Jones,False,False,$300,False,19,Show #930,"Friday, September 23, 1988",Jeopardy! Round
In Other Words...,The baseball field just off the golf fairway,diamond in the rough,Chris Shea,False,False,$300,False,3,Show #930,"Friday, September 23, 1988",Jeopardy! Round
The South,"Until the 1970s Louisiana had the longest of these in the U.S., containing over a quarter-million words",state constitution,,False,False,$500,True,29,Show #930,"Friday, September 23, 1988",Jeopardy! Round
Transportation,In 1954 the 1st Canadian subway opened in this city,Toronto,Susan Jones,False,False,$400,False,17,Show #930,"Friday, September 23, 1988",Jeopardy! Round
Middle Names,This famous feminist's middle initial stood for Brownell,Susan B. Anthony,Susan Jones,False,False,$400,False,10,Show #930,"Friday, September 23, 1988",Jeopardy! Round
Swimming & Diving,This stroke always comes last in medley relays,crawl (freestyle),Susan Jones,False,False,$400,False,22,Show #930,"Friday, September 23, 1988",Jeopardy! Round
Patriotic Songs,"Song that says, ""You're the emblem of the land I love""","""You\'re A Grand Old Flag""",Michael Greer,False,False,$400,False,27,Show #930,"Friday, September 23, 1988",Jeopardy! Round
In Other Words...,Turn over a Granny Smith conveyance,upset the apple cart,,True,False,$400,False,4,Show #930,"Friday, September 23, 1988",Jeopardy! Round
The South,George Washington planned to drain & farm this huge swamp in Virginia,Great Dismal Swamp,,True,False,$500,False,30,Show #930,"Friday, September 23, 1988",Jeopardy! Round
Transportation,These are actually wingless aircraft that fly just inches off the water,hovercrafts,Chris Shea,False,False,$500,False,18,Show #930,"Friday, September 23, 1988",Jeopardy! Round
Middle Names,"As any little bird could tell you, it was  Audubon's middle name",James,Michael Greer,False,False,$500,False,11,Show #930,"Friday, September 23, 1988",Jeopardy! Round
Swimming & Diving,Diving position where diver stays bent at hips with legs held straight & grasps the back of the knees,pike,Susan Jones,False,False,$500,False,23,Show #930,"Friday, September 23, 1988",Jeopardy! Round
Patriotic Songs,"The song parody ""Be Kind to Your Web-Footed Friends"" is sung to the tune of this patriotic march","""The Stars and Stripes Forever""",Michael Greer,False,False,$500,False,28,Show #930,"Friday, September 23, 1988",Jeopardy! Round
In Other Words...,"Autographed, shut up tight, then taken to the person specified","signed, sealed & delivered",Susan Jones,False,False,$500,False,5,Show #930,"Friday, September 23, 1988",Jeopardy! Round
The '50S,"According to a popular ad, to keep your pompadour in place, a ""little dab"" of this would do you",Brylcreem,Chris Shea,False,False,$100,False,22,Show #931,"Monday, September 26, 1988",Jeopardy! Round
Inventors & Inventions,"The ""Book of Inventions"" says the Rolex ""Oyster"" was the 1st watch that was completely this",waterproof,Mark Nelson,False,False,$100,False,20,Show #931,"Monday, September 26, 1988",Jeopardy! Round
Authors,"While many people shorten their last names, in 1700 this author lengthened his from ""Foe"" to this",Daniel Defoe,Chris Shea,False,False,$100,False,1,Show #931,"Monday, September 26, 1988",Jeopardy! Round
Animals,The ratel is a badger that loves this sweet substance; its coat protects it from stings,honey,Mark Nelson,False,False,$100,False,4,Show #931,"Monday, September 26, 1988",Jeopardy! Round
Sportscasters,"Tom Heinsohn was a player, coach & now is a sportscaster covering this Boston NBA team",the Celtics,Mark Nelson,False,False,$100,False,16,Show #931,"Monday, September 26, 1988",Jeopardy! Round
Movie Themes,"[This piece of music--listen to it, players:]",(the theme from) Star Wars,Mark Nelson,False,False,$100,False,11,Show #931,"Monday, September 26, 1988",Jeopardy! Round
The '50S,"Prospecting for this ore was widepread, though first you had to have a Geiger counter",uranium,Chris Shea,False,False,$200,False,23,Show #931,"Monday, September 26, 1988",Jeopardy! Round
Inventors & Inventions,"In 1948 Peter Goldmark devised this, usually abbreviated ""LP""",a long-playing record,Marcia Johnson,False,False,$200,False,15,Show #931,"Monday, September 26, 1988",Jeopardy! Round
Authors,"Mark Twain said this man ""scored 114 offenses against literary art"" on just 1 page of ""The Deerslayer""",(James Fenimore) Cooper,Chris Shea,False,False,$200,False,2,Show #931,"Monday, September 26, 1988",Jeopardy! Round
Animals,A type of finch in the Galapagos Islands is named after this naturalist who studied it there,Darwin,Chris Shea,False,False,$200,False,5,Show #931,"Monday, September 26, 1988",Jeopardy! Round
Movie Themes,"[This time, the clue is this music (identify the film):]""When you get caught between the Moon and New York City...""",Arthur,Mark Nelson,False,False,$200,False,12,Show #931,"Monday, September 26, 1988",Jeopardy! Round
The '50S,The first non-stop transcontinental flight in this type of craft took 32 hours in 1956,a helicopter,,False,False,$600,True,24,Show #931,"Monday, September 26, 1988",Jeopardy! Round
Inventors & Inventions,It's claimed element No. 102 was 1st isolated at the Swedish institute named for this inventor,Nobel,Chris Shea,False,False,$300,False,14,Show #931,"Monday, September 26, 1988",Jeopardy! Round
Authors,"The 1988 Pulitzer Prize for Biography went to ""Look Homeward: A Life of"" this man",Thomas Wolfe,Marcia Johnson,False,False,$300,False,3,Show #931,"Monday, September 26, 1988",Jeopardy! Round
Animals,"Skin secretions of the South American treefrog, genus Dendrobates, are used by Indians as this",poison,Mark Nelson,False,False,$300,False,8,Show #931,"Monday, September 26, 1988",Jeopardy! Round
Movie Themes,[Answer:],The Way We Were,Chris Shea,False,False,$300,False,13,Show #931,"Monday, September 26, 1988",Jeopardy! Round
Inventors & Inventions,Sales of Wilbur Blank's 40-yr.-old peeler for this fruit took off after Andy Rooney praised it on TV,orange,,True,False,$400,False,18,Show #931,"Monday, September 26, 1988",Jeopardy! Round
Authors,"He grew prize dahlias & had an enormous aviary at his Hollywood home, ""Ozcot""",(Frank) Baum,Mark Nelson,False,False,$400,False,6,Show #931,"Monday, September 26, 1988",Jeopardy! Round
Animals,"While other iguanas are other colors, the common iguana is this color",green,Mark Nelson,False,False,$400,False,9,Show #931,"Monday, September 26, 1988",Jeopardy! Round
Movie Themes,"[This time, we have this piece of music for you:]",(theme from) Chariots of Fire,Chris Shea,False,False,$400,False,17,Show #931,"Monday, September 26, 1988",Jeopardy! Round
Inventors & Inventions,In the 18th century this city in England produced the 1st steel razors,Sheffield,Chris Shea,False,False,$500,False,19,Show #931,"Monday, September 26, 1988",Jeopardy! Round
Authors,"He was the most famous resident of Oxford, Mississippi",(William) Faulkner,Mark Nelson,False,False,$500,False,7,Show #931,"Monday, September 26, 1988",Jeopardy! Round
Animals,A spider's eggs are laid & stored in one of these,a cocoon,,True,False,$500,False,10,Show #931,"Monday, September 26, 1988",Jeopardy! Round
Movie Themes,[The last clue in that column is this piece of music--listen:],Lawrence of Arabia,Marcia Johnson,False,False,$500,False,21,Show #931,"Monday, September 26, 1988",Jeopardy! Round
1St Family Trivia,"He called his first wife ""Button Nose No. 1"" & his daughter Maureen, ""Button Nose No. 2""",Reagan,Mark Nelson,False,False,$200,False,1,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
Art,"The king of this country gave Salvador Dalí a noble title, the Marqués de Dalí de Pubol",Spain,Mark Nelson,False,False,$200,False,25,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
Chemistry,You'd buy a pan coated with polytetra-fluoroethylene under this   much shorter trademark name,Teflon,Marcia Johnson,False,False,$200,False,29,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
Quotes,"D.H. Lawrence said, ""No absolute is going to make the lion lie down with"" this ""unless"" it's ""inside""",the lamb,Marcia Johnson,False,False,$200,False,7,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
U.S. Geography,"This area in the Dakotas was named for its difficult terrain, not for its wild frontiersmen",the Badlands,Marcia Johnson,False,False,$200,False,2,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
Sir Walter Raleigh,A romantic legend says Sir Walter once did this with his cloak to please his queen,lay it over a mud puddle,Chris Shea,False,False,$200,False,20,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
1St Family Trivia,"Because of her energetic dancing style, she was nicknamed ""Luci Watusi""",Luci Johnson,Marcia Johnson,False,False,$400,False,3,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
Art,"Sculptor of ""The Thinker"" & ""The Kiss"", museums in Paris & Philadelphia are named for him",(Auguste) Rodin,Mark Nelson,False,False,$400,False,22,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
Chemistry,"Found in rhubarb, oxalic acid removes calcium from the body & this common oxide from iron",rust (ferric oxide),Mark Nelson,False,False,$400,False,30,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
Quotes,"In the nursery rhyme, the lion & this animal were ""fighting for the crown""",the unicorn,Chris Shea,False,False,$400,False,8,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
U.S. Geography,"The waters off Cape Hatteras in this state have been called ""the graveyard of the Atlantic""",North Carolina,Mark Nelson,False,False,$400,False,10,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
Sir Walter Raleigh,Walter was a teenager when he went to this country to fight for the Huguenots,France,Mark Nelson,False,False,$400,False,17,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
1St Family Trivia,"She inspired the song ""Alice Blue Gown""",Alice Roosevelt,Marcia Johnson,False,False,$600,False,4,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
Art,This z French artist's short legs were the result of 2 accidents he suffered as a teenager,Toulouse-Lautrec,Mark Nelson,False,False,$600,False,21,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
Chemistry,The atomic weight of an atom is the sum of the number of these in the nucleus,protons & neutrons,Chris Shea,False,False,$600,False,26,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
Quotes,"Song in which Elvis sang, ""I don't want to be your lion 'cause lions ain't the kind you love enough""","""(Let Me Be Your) Teddy Bear""",Mark Nelson,False,False,$600,False,9,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
U.S. Geography,This region between the Appalachians & the Atlantic Coastal Plain was named for a region in Italy,the Piedmont,Mark Nelson,False,False,"$1,000",True,11,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
Sir Walter Raleigh,Sir Walter tried to stab himself to death while imprisoned here,the Tower of London,Mark Nelson,False,False,$600,False,16,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
1St Family Trivia,An unopened six-pack of this today sells for over $100,Billy Beer,Marcia Johnson,False,False,$800,False,5,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
Art,German-born artist who was court painter to Henry VIII,(Hans) Holbein (the Younger),Chris Shea,False,False,$800,False,23,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
Chemistry,"You can clean silverware by boiling it in an aluminum pan using a solution of this, NaHCO3",sodium bicarbonate (baking soda),,True,False,$800,False,27,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
Quotes,"In ""Marmion"", Scott asked, ""And dar'st thou then to beard the lion"" here",the den,Mark Nelson,False,False,$800,False,13,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
U.S. Geography,Rivers that eventually reach the Atlantic are separated from those reaching the Pacific by this,the Continental Divide,Marcia Johnson,False,False,$800,False,12,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
Sir Walter Raleigh,"Though he never actually went there, Raleigh is considered the founder of the colony on this island",Roanoke Island,Chris Shea,False,False,$800,False,18,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
1St Family Trivia,This son of a president was at or near the scene of 3 presidential assassinations,Robert Lincoln,Marcia Johnson,False,False,"$1,000",True,6,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
Art,Artist George Segal is working on a series of these inspired by the paintings of his favorite artists,sculptures,Mark Nelson,False,False,$1000,False,24,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
Chemistry,A centuries-old test for this gas is to see if bubbles of it turn limewater milky,carbon dioxide,Chris Shea,False,False,$1000,False,28,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
Quotes,"In Judges 14:15, he ""came to the vineyards of Timnath: and, behold, a young lion roared against him""",Samson,Chris Shea,False,False,$1000,False,15,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
U.S. Geography,Both the Army's Field Artillery Center & Geronimo's grave are at Fort Sill in this state,Oklahoma,Marcia Johnson,False,False,$1000,False,14,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
Sir Walter Raleigh,This courtier was godfather to Raleigh's son as well as his rival for the queen's affection,Lord Essex,,True,False,$1000,False,19,Show #931,"Monday, September 26, 1988",Double Jeopardy! Round
France,[VIDEO DAILY DOUBLE] France's unknown soldier of WWI is buried under this Paris landmark:,Arc de Triomphe,Maureen Dever,False,False,$500,True,7,Show #933,"Wednesday, September 28, 1988",Jeopardy! Round
The 1930S,"In 1939 he said, ""As soon as I've carried out my program for Germany, I shall take up my painting""",Hitler,Doak Fairey,False,False,$100,False,14,Show #933,"Wednesday, September 28, 1988",Jeopardy! Round
Anagrams,What you would send to Lima via correo aereo,mail,Maureen Dever,False,False,$100,False,23,Show #933,"Wednesday, September 28, 1988",Jeopardy! Round
Singers,"It's ""so emotional"" for her to have the most consecutive No. 1 singles in history",Whitney Houston,Doak Fairey,False,False,$100,False,3,Show #933,"Wednesday, September 28, 1988",Jeopardy! Round
Knitting,"If your knitting instructions say, ""K1, P2"", do this, then this",knit one & purl two,Maureen Dever,False,False,$100,False,12,Show #933,"Wednesday, September 28, 1988",Jeopardy! Round
Trivial World Records,In 1959 Robert Foster held this for nearly 14 minutes underwater,his breath,Maureen Dever,False,False,$100,False,1,Show #933,"Wednesday, September 28, 1988",Jeopardy! Round
France,"The capital of Burgundy, it's know for its liqueur, spice bread & mustard",Dijon,Doak Fairey,False,False,$200,False,8,Show #933,"Wednesday, September 28, 1988",Jeopardy! Round
The 1930S,"In 1933 the Mayo Clinic established the 1st ""bank"" of this type",blood bank,Doak Fairey,False,False,$200,False,15,Show #933,"Wednesday, September 28, 1988",Jeopardy! Round
Anagrams,Cooking's a snap when you have these,pans,Doak Fairey,False,False,$200,False,24,Show #933,"Wednesday, September 28, 1988",Jeopardy! Round
Singers,"After marrying a German, this disco singer Anglicized her last name by changing the ""o"" to ""u""",Donna Summer,,True,False,$200,False,19,Show #933,"Wednesday, September 28, 1988",Jeopardy! Round
Knitting,One type of this is called a jackpin,needle,Len Iwanski,False,False,$200,False,13,Show #933,"Wednesday, September 28, 1988",Jeopardy! Round
Trivial World Records,"With over 2 million sq. ft. of floor space, this co. owns the world's largest chocolate factory",Hershey\'s,Maureen Dever,False,False,$200,False,2,Show #933,"Wednesday, September 28, 1988",Jeopardy! Round
France,"Impressed by the chateau, Vaux-le-Vicomte, Louis XIV hired the same team to design this palace for him",Versailles,Doak Fairey,False,False,$300,False,9,Show #933,"Wednesday, September 28, 1988",Jeopardy! Round
The 1930S,His entire reign as King of England was in 1936,Edward VIII (Duke of Windsor),Maureen Dever,False,False,$300,False,16,Show #933,"Wednesday, September 28, 1988",Jeopardy! Round
