Category,Clue,Correct Response,Answered Correctly,Triple Stumper,All Wrong Answers,Clue Value,Daily Double,Selection Order,Episode,Date First Aired,Round
Unintelligible,"Unclear bureaucratic talk; it's not talking turkey, but sounding like one",Gobbledygook,Dan Melia,False,False,$300,False,15,Show #2986,"Monday, September 1, 1997",Jeopardy! Round
Salute To Labor,"OCAW is the union of oil, chemical & these workers; let's hope Homer Simpson's not a member",Nuclear/Atomic Workers,Dan Melia,False,False,$300,False,13,Show #2986,"Monday, September 1, 1997",Jeopardy! Round
Mountains,The wind-blocking Panamint Range helps keep this lowest area of the U.S. hot & dry,Death Valley,Dan Melia,False,False,$300,False,9,Show #2986,"Monday, September 1, 1997",Jeopardy! Round
Summit Meetings,Jimmy Carter invited Begin & Sadat to talk peace at this Maryland retreat & they acted accordingly,Camp David,Dan Melia,False,False,$300,False,21,Show #2986,"Monday, September 1, 1997",Jeopardy! Round
Things I Wish I'D Said,"""Touch a scientist and you touch a child"", said this ""Martian Chronicles"" author",Ray Bradbury,Dan Melia,False,False,$300,False,3,Show #2986,"Monday, September 1, 1997",Jeopardy! Round
Films Of The '90S,"Letter perfect names of the 2 characters seen here:""I don't suppose you know what kind of alien life form leaves a green spectral trail and craves sugar water, do you?""""Oh, wait.  That was on Final Jeopardy! last night!""",J & K,,False,False,$700,True,25,Show #2986,"Monday, September 1, 1997",Jeopardy! Round
Unintelligible,People had a tough time figuring out exactly what the lyrics were to this 1963 Kingsmen hit,"""Louie Louie""",Dan Melia,False,False,$400,False,16,Show #2986,"Monday, September 1, 1997",Jeopardy! Round
Salute To Labor,This worker may be found on an airplane or as a union representative on a shop floor,Steward,Janet vanGrasstek,False,False,$400,False,27,Show #2986,"Monday, September 1, 1997",Jeopardy! Round
Mountains,The names Mont Blanc & the Rockies' Blanca Peak both mean this,"""white mountain""",Atish Choudhury,False,False,$400,False,29,Show #2986,"Monday, September 1, 1997",Jeopardy! Round
Summit Meetings,A 1961 JFK-Khrushchev summit ended in an agreement on this neighbor of Vietnam & Cambodia,Laos,Janet vanGrasstek,False,False,$400,False,22,Show #2986,"Monday, September 1, 1997",Jeopardy! Round
Things I Wish I'D Said,"John Buchan defined this kind of skeptic as ""a man who has no invisible means of support""",an atheist,,True,False,$400,False,4,Show #2986,"Monday, September 1, 1997",Jeopardy! Round
Films Of The '90S,"In this 1991 satire, Sally Field played the star of a daytime serial, ""The Sun Also Sets""",Soapdish,Janet vanGrasstek,False,False,$500,False,26,Show #2986,"Monday, September 1, 1997",Jeopardy! Round
Unintelligible,Specialized language of a profession or trade that's meaningless to those outside the field,jargon,Dan Melia,False,False,$500,False,17,Show #2986,"Monday, September 1, 1997",Jeopardy! Round
Salute To Labor,In 1995 the Int'l Association of Machinists staged a 69-day strike against this Seattle-based company,Boeing,Atish Choudhury,False,False,$500,False,28,Show #2986,"Monday, September 1, 1997",Jeopardy! Round
Summit Meetings,In 1945 Truman conferred with Stalin & with British leaders Churchill & Attlee at this Berlin suburb,Potsdam,Atish Choudhury,False,False,$500,False,23,Show #2986,"Monday, September 1, 1997",Jeopardy! Round
Things I Wish I'D Said,"P.G. Wodehouse defined it as the ""only one real cure for grey hair.  It was invented by a Frenchman""",the guillotine,Atish Choudhury,False,False,$500,False,5,Show #2986,"Monday, September 1, 1997",Jeopardy! Round
O Minnesota!,In 1961 the Washington Senators moved to Bloomington & became this A.L. team,Minnesota Twins,Atish Choudhury,False,False,$200,False,9,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
Physical Science Constants,An astronomical unit is defined as the average distance between these 2 bodies,Earth & Sun,Atish Choudhury,False,False,$200,False,2,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
A.K.A.,This was Bonnie Bedelia's original last name; she's Macaulay's aunt,Culkin,Atish Choudhury,False,False,$200,False,17,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
Fictional Characters,The title character in this classic came into the world as James Gatz,"""The Great Gatsby""",Atish Choudhury,False,False,$200,False,1,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
Art & Artists,In the 1550s this artist & sculptor was architect for the Palazzo Farnese,Michelangelo,Janet vanGrasstek,False,False,$200,False,12,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
"Our ""World"" (& Welcome To It)","In Shakespeare, the 5 words that precede ""And all the men and women merely players""","""All the world\'s a stage""",Dan Melia,False,False,$200,False,25,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
O Minnesota!,A state nickname was derived from a cartoon in which railroad promoters were likened to these pesky rodents,Gophers,Atish Choudhury,False,False,$400,False,18,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
Physical Science Constants,At standard pressure it's the boiling point of water on the Fahrenheit scale,212 Degrees,Atish Choudhury,False,False,$400,False,3,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
A.K.A.,"Here's ""The Naked Truth""; she was born with the last name Pantleoni",Tea Leoni,Atish Choudhury,False,False,$400,False,21,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
Fictional Characters,She started sleuthing in 1930 & in 1991 solved her 100th mystery,Nancy Drew,Dan Melia,False,False,$400,False,5,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
Art & Artists,First name shared by French artists Toulouse-Lautrec & Matisse,Henri,Janet vanGrasstek,False,False,$400,False,13,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
"Our ""World"" (& Welcome To It)","It was not called just the Pretty Good War, but the Great War",World War I,Janet vanGrasstek,False,False,$400,False,26,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
O Minnesota!,Minnesota's lowest point is 602 feet above sea level at the shore of this Great Lake,Lake Superior,Atish Choudhury,False,False,$600,False,19,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
Physical Science Constants,"This small letter denotes the speed of light in a vacuum:  299,792,458 meters per second",c,Dan Melia,False,False,$600,False,4,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
A.K.A.,Her name was Holly Michelle Gilliam before she married Papa John & became a singing Mama,Michelle Phillips,Dan Melia,False,False,$600,False,22,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
Fictional Characters,"Arkady Renko, a Moscow investigator in this author's ""Gorky Park"", becomes a seaman in ""Polar Star""",Martin Cruz Smith,Janet vanGrasstek,False,False,$600,False,6,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
Art & Artists,"Out of favor with the leftists in Mexico, he created murals in the U.S., like one in the Detroit Inst. of Arts",Diego Rivera,Janet vanGrasstek,False,False,$600,False,14,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
"Our ""World"" (& Welcome To It)","The domain of Hades, brother of Zeus & Poseidon",The Underworld,Atish Choudhury,False,False,$600,False,27,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
O Minnesota!,A Duluth park named for this Norseman features a replica of the ship in which he sailed to America c. 1000,Leif Erickson,Dan Melia,False,False,$800,False,20,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
Physical Science Constants,The acceleration of this at the Earth's surface is 9.8 meters per second squared,Gravity,Atish Choudhury,False,False,$800,False,10,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
A.K.A.,"Born Lawrence Harvey Zeiger, he became the ""monarch"" of TV interviewers",Larry King,Dan Melia,False,False,"$2,000",True,23,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
Fictional Characters,"""Treasure"" & ""Raise The Titanic"" by this author feature salvage expert Dirk Pitt",Clive Cussler,,True,False,$800,False,7,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
Art & Artists,"""The Hay Wain"" helped this British landscape artist win a gold medal at the Paris Salon of 1824",John Constable,Dan Melia,False,False,$800,False,15,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
Physical Science Constants,"F is 96,500 coulombs; F being named for this British physicist",Michael Faraday,Atish Choudhury,False,False,"$2,000",True,11,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
A.K.A.,Professional name of the punk rocker born James Jewel Osterberg; it sounds like a weird soft drink,Iggy Pop,,True,False,$1000,False,24,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
Fictional Characters,"She had ""Great Expectations"" until she was jilted on her wedding day",Miss Havisham,Janet vanGrasstek,False,False,$1000,False,8,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
Art & Artists,"They shut the lid on this Dutch master after his death, March 19, 1997",Willem de Kooning,Atish Choudhury,False,False,$1000,False,16,Show #2986,"Monday, September 1, 1997",Double Jeopardy! Round
18Th Century America,"He published his ""Poor Richard's Almanack"" at the new printing office near the market in Philadelphia",Ben Franklin,Dan Melia,False,False,$100,False,9,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
Eggs-Actly!,An egg fried on both sides is flippantly described as this,over easy,Dan Melia,False,False,$100,False,24,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
The  Nfl,In 1940 the Pittsburgh Pirates chose this new team nickname,Steelers,Atish Choudhury,False,False,$100,False,2,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
Resort Cities,In 1986 voters of this California resort made Clint Eastwood's day by electing him mayor,Carmel,Dan Melia,False,False,$100,False,21,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
Name That Toon,"1943's ""Der Fuehrer's Face"" starring this Disney quack-up won an Oscar",Donald Duck,Atish Choudhury,False,False,$100,False,16,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
Odd Plurals,Louse,lice,Atish Choudhury,False,False,$100,False,1,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
18Th Century America,"As a result of this December 16, 1773 incident, England closed the port of Boston",the Boston Tea Party,Dan Melia,False,False,$200,False,10,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
Eggs-Actly!,It describes a Scotch egg or a tough detective,Hard-Boiled,Dan Melia,False,False,$200,False,27,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
The  Nfl,"(Hi, I'm Reggie White!)  In 1982 I was named Southeastern Conference player of the year while playing for this school's Volunteers",Tennessee,Atish Choudhury,False,False,$200,False,3,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
Resort Cities,This fashionable Colorado ski getaway was named by prospectors for the trees in the area,Aspen,Atish Choudhury,False,False,$200,False,22,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
Name That Toon,"Until his death in 1959, Arthur Q. Bryan was the voice of this ""Wabbit Hunter""",Elmer Fudd,Atish Choudhury,False,False,$200,False,17,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
Odd Plurals,Ox,oxen,Karen Rhodes,False,False,$200,False,5,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
18Th Century America,"In 1789 this future president was elected to Congress from Virginia, defeating James Monroe",James Madison,Karen Rhodes,False,False,$300,False,11,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
Eggs-Actly!,"To hatch, or to shed one's shyness",break out of one\'s shell,Karen Rhodes,False,False,$300,False,28,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
The  Nfl,"On January 5, 1996 this Miami Dolphins coach retired with a record 347 career wins",Don Shula,Dan Melia,False,False,$300,False,4,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
Resort Cities,This resort's famous boardwalk was built in 1870 to keep sand out of hotel lobbies & railroad cars,Atlantic City,Atish Choudhury,False,False,$300,False,23,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
Name That Toon,"He starred in 1948's ""Symphony in Spinach""",Popeye (the Sailor Man),Dan Melia,False,False,$300,False,18,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
Odd Plurals,Alumnus,alumni,Atish Choudhury,False,False,$300,False,6,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
18Th Century America,In 1776 this future Secretary of the Treasury served as a captain of a New York artillery company,Alexander Hamilton,Karen Rhodes,False,False,$400,False,12,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
Eggs-Actly!,What's known as the prairie one of these is actually a raw egg with condiments,a prairie oyster,Dan Melia,False,False,$400,False,29,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
The  Nfl,"Now on ABC's ""Monday Night Football"", he was the NFL's MVP for 1956",Frank Gifford,Karen Rhodes,False,False,$400,False,7,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
Resort Cities,This resort known for its spa was capital of occupied France from November 1942 to August 1944,Vichy,Dan Melia,False,False,$700,True,25,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
Name That Toon,"He was the sidekick of the ""smarter than the average bear""",Boo-Boo,Atish Choudhury,False,False,$400,False,19,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
Odd Plurals,Squid,squid,Atish Choudhury,False,False,$400,False,14,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
18Th Century America,"On Feb. 5, 1736, this Methodist founder arrived in Georgia at James Oglethorpe's invitation",John Wesley,Atish Choudhury,False,False,$500,False,13,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
Eggs-Actly!,One isn't used to mend a holy cow but a holey sock,darning egg,Dan Melia,False,False,$500,False,30,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
The  Nfl,"During the 1995 season, this expansion team played its home games at Clemson Memorial Stadium",the Carolina Panthers,Atish Choudhury,False,False,$500,False,8,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
Resort Cities,This Crimean health & vacation resort was the site of an important World War II conference,Yalta,Dan Melia,False,False,$500,False,26,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
Name That Toon,"1948's ""Magpie Madness"" starred this Terrytoon pair",Heckle & Jeckle,Dan Melia,False,False,$500,False,20,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
Odd Plurals,Erratum,errata,Dan Melia,False,False,$500,False,15,Show #2987,"Tuesday, September 2, 1997",Jeopardy! Round
19Th Century America,"On February 6, 1899 the Senate ratified the Treaty of Paris, ending this conflict",Spanish-American War,Atish Choudhury,False,False,$200,False,1,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
That'S Rank!,"As generals of the army, Dwight Eisenhower & Omar Bradley wore this many stars, the most for a general",Five,Karen Rhodes,False,False,$200,False,5,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
"Nicolas Coppola, Aka Cage","Kathleen Turner went back to the past in this film & met up with Cage, the director's nephew","""Peggy Sue Got Married""",Karen Rhodes,False,False,$200,False,2,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
Big Books,"Webster's 3rd defines it ""a reference book containing words usually alphabetically arranged...""",Dictionary,Dan Melia,False,False,$200,False,12,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
Inventors,"He found his assistant, electrician Tom Watson, in a store where he bought electrical supplies",Alexander Graham Bell,Atish Choudhury,False,False,$200,False,16,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
Anagrams,Members who don't pay these may be sued,Dues,Dan Melia,False,False,$200,False,22,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
19Th Century America,He served as governor of the Utah territory until President Buchanan removed him in 1857,Brigham Young,Atish Choudhury,False,False,$400,False,3,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
That'S Rank!,"It's the highest title in the British peerage, pilgrim",Duke,Dan Melia,False,False,$400,False,8,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
"Nicolas Coppola, Aka Cage","The 1996 Cage film about a ""hard place""","""The Rock""",Atish Choudhury,False,False,$400,False,27,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
Big Books,"It took Edward Gibbon 15 years to chronicle the ""Decline and Fall of"" this ancient empire",The Roman Empire,Dan Melia,False,False,$400,False,13,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
Inventors,"In 1919 this ""Father of Wireless Telegraphy"" represented Italy at the Paris Peace Conference",Guglielmo Marconi,Karen Rhodes,False,False,$400,False,17,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
Anagrams,People groan when Bob sits down to play this,Organ,Atish Choudhury,False,False,$400,False,23,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
19Th Century America,In 1888 this suffragette organized the International Council of Women,Susan B. Anthony,Dan Melia,False,False,$600,False,4,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
That'S Rank!,"Ranking above cherubim, it's the highest order of angel",Seraphim,Dan Melia,False,False,"$1,000",True,9,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
"Nicolas Coppola, Aka Cage","In a 1987 film, it was the last name of the infant Cage kidnapped to raise",Arizona,Dan Melia,False,False,$600,False,29,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
Big Books,Building & penal are types of these collections of laws,Codes,Karen Rhodes,False,False,$600,False,14,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
Inventors,"Built in 1831, his first mechanical reaper resembled a 2-wheeled horse-drawn chariot",Cyrus McCormick,Atish Choudhury,False,False,$600,False,19,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
Anagrams,Bubba barely ever eats this grain -- he drinks it,Barley,Atish Choudhury,False,False,$600,False,24,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
19Th Century America,"To extend his influence over the Pacific Northwest, he founded the Pacific Fur Company in 1810",John Jacob Astor,Atish Choudhury,False,False,$800,False,6,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
That'S Rank!,This woman is the highest ranking member of President Clinton's cabinet,Madeleine Albright,Dan Melia,False,False,$800,False,10,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
"Nicolas Coppola, Aka Cage","Cage appeared in this 1984 film about a Harlem hot spot, directed by his uncle Francis","""Cotton Club""",Dan Melia,False,False,$800,False,30,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
Big Books,"This Englishman's 900-page novel ""Nicholas Nickleby"" became a 9-hour play & a miniseries",Charles Dickens,Atish Choudhury,False,False,$800,False,15,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
Inventors,This Russian-American TV pioneer developed the iconoscope in 1923 & kinescope in 1924,Vladimir Zworykin,,True,False,$800,False,20,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
Anagrams,Sam taught himself this language,Flemish,Atish Choudhury,False,False,$800,False,25,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
19Th Century America,"His flagship, the Lawrence, was destroyed by British gunfire, September 10, 1813",Oliver Hazard Perry,,True,False,$1000,False,7,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
That'S Rank!,In the U.S. it's the highest rank a Cub Scout can achieve before he becomes a Boy Scout,Webelos,,True,False,$1000,False,11,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
"Nicolas Coppola, Aka Cage",Cage was billed as Coppola in this 1982 Sean Penn film based on a Cameron Crowe book,"""Fast Times at Ridgemont High""",,True,False,$1000,False,28,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
Big Books,The remembered taste of a cake provides a turning point in this Proust work about memory,"""Remembrance of Things Past""",Karen Rhodes,False,False,"$2,000",True,18,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
Inventors,"In 1895 they invented the cinematographe, which combined a movie camera with a printer & a projector",The Lumiere Brothers,Dan Melia,False,False,$1000,False,21,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
Anagrams,It's the religion a former Maoist might practice,Taoism,Atish Choudhury,False,False,$1000,False,26,Show #2987,"Tuesday, September 2, 1997",Double Jeopardy! Round
The '97 World Almanac,"In 1983 only 7% of U.S. homes had one of these; in 1996 40%, 18% with modems",Computers,Beth Reardon,False,False,$100,False,25,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
Pop Albums,"He released ""Earthling"" in 1997, 25 years after telling us of Ziggy Stardust",David Bowie,Wayne Weil,False,False,$100,False,13,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
Around The Dungeon,A prisoner doing a stretch in the dungeon may be stretched out on one of these,The Rack,Wayne Weil,False,False,$100,False,1,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
The Moon,"As the moon changes from new to full, it's said to be doing this; then it wanes",Waxing,Dan Melia,False,False,$100,False,7,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
Critters,"The ringhals, or spitting type of this snake, can spit venom about 7 feet",Cobra,Dan Melia,False,False,$100,False,5,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
"""Bottom""S Up",This type of boat lets you view undersea life while keeping your feet dry,Glass-Bottomed,Beth Reardon,False,False,$100,False,12,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
The '97 World Almanac,This red planet will be visible in the sky all year long; keep an eye on it if you're worried about invasions,Mars,Beth Reardon,False,False,$200,False,26,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
Pop Albums,"This guitarist came ""Alive!"" to millions of new fans in a 1976 No. 1 album",Peter Frampton,Dan Melia,False,False,$200,False,14,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
Around The Dungeon,This small device puts a little pressure on yourhitchhiking digit,Thumbscrew,Wayne Weil,False,False,$200,False,2,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
The Moon,"41% of the moon's surface, it was unseen by humans until the USSR's Luna 3 photographed it in 1959",Dark Side of the Moon,Wayne Weil,False,False,$200,False,8,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
Critters,"Like kangaroo, the young of the koala are referred to by this term",Joeys,Dan Melia,False,False,$200,False,22,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
"""Bottom""S Up",It's your net profit or loss as shown on an income statement,Bottom Line,Dan Melia,False,False,$200,False,15,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
The '97 World Almanac,"Born Feb. 27, 1980, this White House resident is among the ""Widely Known Americans of the Present""",Chelsea Clinton,Wayne Weil,False,False,$300,False,27,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
Pop Albums,"Self-titled album including the song heard here:""How will I know if he really loves me /I say a prayer with every heartbeat...""",Whitney Houston,,False,False,$500,True,19,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
Around The Dungeon,A flogging with this multi-colored whip may leave you with a different type of scratch fever,Cat O\' Nine Tails,Dan Melia,False,False,$300,False,3,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
The Moon,"The second named lunar mission, it crashed its module to test lunar seismography",Apollo 12,,True,False,$300,False,9,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
Critters,"Species of this hovering bird range in size from 2"" to 8""",Hummingbird,Dan Melia,False,False,$300,False,23,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
"""Bottom""S Up","This '60s TV series was set aboard the Seaview, an atomic sub built by Harriman Nelson","""Voyage to the Bottom of the Sea""",Beth Reardon,False,False,$300,False,16,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
The '97 World Almanac,"According to the U.S. treasury, as of March 1996 there were 6,046,024,130 of these in circulation",U.S. Dollars,Dan Melia,False,False,$400,False,28,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
Pop Albums,There's no doubt that this album title refers to the bandmembers' upbringing near Disneyland,"""Tragic Kingdom""",,True,False,$400,False,20,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
Around The Dungeon,It's a hollow spike-filled statue or coffin in which a victim is enclosed,Iron Maiden,Beth Reardon,False,False,$400,False,4,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
The Moon,"Term for a September full moon that rises soon after sunset, giving farmers more hours to work",Harvest Moon,Beth Reardon,False,False,$400,False,10,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
Critters,"A member of this family, although without a long neck, the okapi was discovered in the Congo rain forest",Giraffe,Beth Reardon,False,False,$400,False,24,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
"""Bottom""S Up",Miners first adapted this term for a hard place to mean as low as one can get,Rock Bottom,Wayne Weil,False,False,$400,False,17,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
The '97 World Almanac,Among the top stories is the flare-up of violence over a tunnel entrance in this Mideast city,Jerusalem,Dan Melia,False,False,$500,False,30,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
Pop Albums,This album by Sheryl Crow originated with weekly L.A. jam sessions,"""Tuesday Night Music Club""",Wayne Weil,False,False,$500,False,21,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
Around The Dungeon,"From the Latin for ""little hand"", they're handcuffs",manacles,Dan Melia,False,False,$500,False,6,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
The Moon,"Serenity, Fertility & Tranquility are 3 of these large, smooth areas",Seas,Dan Melia,False,False,$500,False,11,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
Critters,"The black-footed ferret, a member of this family, was once thought extinct, but a few were discovered in 1981",Weasel,Dan Melia,False,False,$500,False,29,Show #2988,"Wednesday, September 3, 1997",Jeopardy! Round
