Category,Clue,Correct Response,Answered Correctly,Triple Stumper,All Wrong Answers,Clue Value,Daily Double,Selection Order,Episode,Date First Aired,Round
The Emmys,"When accepting his Emmy for ""Saturday Night Live"" in 1976, he took one of his trademark pratfalls",Chevy Chase,Isaac Segal,False,False,$300,False,6,Show #2526,"Monday, September 4, 1995",Jeopardy! Round
Food Facts,"Classically, this French dish is an old rooster cooked in wine; you can use a game hen",coq au vin,Mark Temares,False,False,$300,False,16,Show #2526,"Monday, September 4, 1995",Jeopardy! Round
American History,Over half the value of U.S. exports from 1815-1860 came from this crop,cotton,Cathy Glassman,False,False,$300,False,4,Show #2526,"Monday, September 4, 1995",Jeopardy! Round
Plumbing,This common home device has a relief valve to prevent an explosion in case of thermostat failure,hot water heater,Isaac Segal,False,False,$300,False,28,Show #2526,"Monday, September 4, 1995",Jeopardy! Round
The Olympics,In this sport's individual event all 64 competitors shoot at targets 70 meters away at the same time,archery,Mark Temares,False,False,$300,False,20,Show #2526,"Monday, September 4, 1995",Jeopardy! Round
London Landmarks,"Opened in 1897, this gallery of modern British art was named for a sugar merchant",Tate Gallery,Mark Temares,False,False,$400,False,23,Show #2526,"Monday, September 4, 1995",Jeopardy! Round
The Emmys,"This sitcom's Laurie Metcalf received Emmys in 1992, '93 & '94 for her role as Jackie",Roseanne,Cathy Glassman,False,False,$400,False,13,Show #2526,"Monday, September 4, 1995",Jeopardy! Round
Food Facts,"Cultivated in hothouses, the button is a common one of these",mushroom,Cathy Glassman,False,False,$400,False,17,Show #2526,"Monday, September 4, 1995",Jeopardy! Round
American History,The Bay of Pigs invasion plans were first drawn up under this president,Eisenhower,Isaac Segal,False,False,$500,True,7,Show #2526,"Monday, September 4, 1995",Jeopardy! Round
Plumbing,"In the ion-exchange type of this device, hard water is filtered through a material called zeolite",water softener,Isaac Segal,False,False,$400,False,29,Show #2526,"Monday, September 4, 1995",Jeopardy! Round
The Olympics,"At the 1984 L.A. games, she won a silver in the heptathlon & her brother Al, a gold in the triple jump",Jackie Joyner-Kersee,Isaac Segal,False,False,$400,False,21,Show #2526,"Monday, September 4, 1995",Jeopardy! Round
London Landmarks,The address of this world-famous auction house is 34-35 New Bond Street,Sotheby\'s,Isaac Segal,False,False,$500,False,24,Show #2526,"Monday, September 4, 1995",Jeopardy! Round
The Emmys,"In 1982 this 3-time Oscar winner won an Emmy for her performance in ""A Woman Called Golda""",Ingrid Bergman (she played Golda Meir),Cathy Glassman,False,False,$500,False,14,Show #2526,"Monday, September 4, 1995",Jeopardy! Round
Food Facts,"Added to punch or hung in the closet, it's a fruit studded with cloves & then dried",pomander,Mark Temares,False,False,$500,False,26,Show #2526,"Monday, September 4, 1995",Jeopardy! Round
American History,In 1930 Charles Evans Hughes left the World Court to take this position in the U.S.,Chief Justice of the U.S. Supreme Court,Isaac Segal,False,False,$500,False,8,Show #2526,"Monday, September 4, 1995",Jeopardy! Round
Plumbing,"Found beneath a sink, this U- or P-shaped pipe maintains a water seal to keep sewer gas out of your house",trap,Mark Temares,False,False,$500,False,30,Show #2526,"Monday, September 4, 1995",Jeopardy! Round
The Olympics,The 3 throwing events in the decathlon,"discus, javelin & shot put",,True,False,$500,False,22,Show #2526,"Monday, September 4, 1995",Jeopardy! Round
The 1980S,Reinhold Messner became the first person in history to climb the 14 highest of these,the world\'s mountains,Mark Temares,False,False,$200,False,20,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
Nicknames,"The nickname ""The Wizard of Menlo Park"" was invented for him",Thomas Edison,Mark Temares,False,False,$200,False,4,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
Health & Medicine,About 1 in 20 Americans has this illness characterized by breathlessness & wheezing,asthma,Cathy Glassman,False,False,$200,False,12,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
Languages,Sindhi is spoken mainly in the Sind province of Pakistan & this neighboring country,India,Mark Temares,False,False,$200,False,1,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
Poetry,"In his poems ""Lenore"" & ""The Raven"", young men lament the deaths of their beloveds",(Edgar Allan) Poe,Mark Temares,False,False,$200,False,3,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
New England Hodgepodge,"The first use of artificial rain to fight a forest fire was in 1947 near Concord in this ""Granite State""",New Hampshire,Mark Temares,False,False,$200,False,26,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
The 1980S,He spoke out for the rights of Indians & Eskimos when he became the first reigning pope to visit Canada,Pope John Paul II,Isaac Segal,False,False,$400,False,21,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
Nicknames,Otto von Bismarck was the Iron Chancellor & he was the Iron Duke,Wellington,Isaac Segal,False,False,$400,False,5,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
Health & Medicine,During childhood the yellow form of this replaces the more active red type inside some of your bones,bone marrow,,True,False,$400,False,13,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
Languages,The low form of this language is also known as Plattdeutsch,German,Isaac Segal,False,False,$400,False,2,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
Poetry,"In ""American Names"", Stephen Vincent Benet said to ""Bury"" this ""at Wounded Knee""",My Heart,Mark Temares,False,False,$400,False,6,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
New England Hodgepodge,"Anne Whitney, a self-taught artist from this state, sculpted the statue of Samuel Adams for the U.S. Capitol",Massachusetts,Cathy Glassman,False,False,$400,False,29,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
The 1980S,Brian Boitano won the gold in men's figure skating at the 1988 Winter Olympics in this North American city,Calgary,,True,False,$600,False,22,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
Nicknames,"James Stuart was ""The Old"" one, Charles Edward Stuart ""The Young"" one",Pretender,,True,False,$600,False,7,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
Health & Medicine,The tearing of these muscles at the back of the thigh is common in sports like sprinting,hamstrings,Cathy Glassman,False,False,$600,False,14,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
Languages,Aragonese is a dialect of this language,Spanish,Isaac Segal,False,False,$600,False,15,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
Poetry,"The reputation of poet Wolfram von Eschenbach rests largely on ""Parzival"", an epic of this holy object",grail,Isaac Segal,False,False,$600,False,9,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
New England Hodgepodge,"Hammersmith Farm, the Auchincloss family's Newport, R.I. home, was the site of this couple's 1953 wedding reception",Jack (John) & Jackie Kennedy,Cathy Glassman,False,False,$500,True,30,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
The 1980S,This musical about an artist became the 1st play with a day of the week in its title to win a Pulitzer Prize,Sunday in the Park with George,Mark Temares,False,False,$800,False,23,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
Nicknames,"In the singular it referred to Mary Pickford, in the plural to Nelson Eddy & Jeanette MacDonald","""America\'s Sweethearts""",Isaac Segal,False,False,$800,False,8,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
Health & Medicine,Astigmatism occurs when the front surface of this part of the eye is not truly spherical,cornea,Mark Temares,False,False,$800,False,18,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
Languages,The poetry & novels of Shaaban Robert renewed interest in literature written in this Bantu language,Swahili,Cathy Glassman,False,False,$800,False,16,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
Poetry,"He wrote, ""It is an ancient mariner, and he stoppeth one of three""",(Samuel Taylor) Coleridge,Isaac Segal,False,False,$800,False,10,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
New England Hodgepodge,"Rockland, the ""Schooner Capital of"" this state, celebrates Schooner Days once a year",Maine,,True,False,$800,False,27,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
The 1980S,Elizabeth II officially opened World Expo 88 while touring this country during its bicentennial,Australia,Mark Temares,False,False,$1000,False,24,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
Nicknames,Singer Jenny Lind was the Swedish Nightingale & this French chanteuse was the Little Sparrow,Ã‰dith Piaf,Cathy Glassman,False,False,$1000,False,25,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
Health & Medicine,This simple sugar is the body's chief source of energy for cell metabolism,glucose,Cathy Glassman,False,False,$1000,False,19,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
Languages,This alphabet is considered the prototype of the Cyrillic language,Greek,,False,False,"$1,100",True,17,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
Poetry,"Izaak Walton wrote a moving but inaccurate biography of this ""For Whom the Bell Tolls"" poet",John Donne,Cathy Glassman,False,False,$1000,False,11,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
New England Hodgepodge,This state has the lowest population east of the Mississippi River,Vermont,Cathy Glassman,False,False,$1000,False,28,Show #2526,"Monday, September 4, 1995",Double Jeopardy! Round
The Old West,"When you ""cashed in your chips"", you headed for the ""last"" one of these",roundup,Bill Vanko,False,False,$100,False,26,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Birthday'S The Same,"Dan Rather, Jane Pauley & Dale Evans might enjoy bobbing for apples on this day, their birthday",October 31st,Bill Vanko,False,False,$100,False,16,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Gems & Jewelry,This country's remaining crown jewels are in the Galerie d'Apollon in the Louvre,France,Mark Temares,False,False,$100,False,1,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Biology,Lipids are soluble in fat solvents & insoluble in this common liquid,water,Carol Ann Hilton,False,False,$100,False,6,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Congress,"In 1995, on the 1st day of the 104th Congress, 3 full standing & 25 ""sub"" ones of these were abolished",committees,Carol Ann Hilton,False,False,$100,False,21,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Proverbs,"""Straws show which way"" this ""blows""",the wind,Bill Vanko,False,False,$100,False,11,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
The Old West,"Cowboys called it black water, brown gargle & cafecito",coffee,Bill Vanko,False,False,$200,False,27,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Birthday'S The Same,"Jack Lalanne & this ""Rhapsody In Blue"" composer were born on September 26, but in different centuries",(George) Gershwin,Bill Vanko,False,False,$200,False,17,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Gems & Jewelry,The finest of these red gems are obtained from limestone gravel in Myanmar,rubies,Mark Temares,False,False,$200,False,2,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Biology,"In some flies this secretion contains a digestive enzyme; in bloodsuckers, an anticoagulant",saliva,Bill Vanko,False,False,$200,False,7,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Congress,Frederick A.C. Muhlenberg of Pennsylvania was the first to hold this top congressional post,Speaker of the House,Mark Temares,False,False,$200,False,22,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Proverbs,"""Might makes"" this",right,Bill Vanko,False,False,$200,False,12,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
The Old West,The letters this service carried in 1860 & 1861 were carried in mochilas draped over the saddle,the Pony Express,Mark Temares,False,False,$300,False,28,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Birthday'S The Same,"On August 15 this ""French Chef"" could bake a cake for herself, ""Mannix"" star Mike Connors & Linda Ellerbee",Julia Child,Bill Vanko,False,False,$300,False,18,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Gems & Jewelry,This purple or violet quartz gem is thought to protect against drunkenness,amethyst,Carol Ann Hilton,False,False,$300,False,3,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Biology,"The pollen producer in a flower, it features an anther at its apex",a stamen,Mark Temares,False,False,$300,False,8,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Congress,The last of these rejected by the Senate was the Montreal Aviation Protocols in 1983,a treaty,Mark Temares,False,False,$300,False,23,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Proverbs,"According to Kipling, ""The female of the species is more"" this ""than the male""",deadly,Carol Ann Hilton,False,False,$300,False,13,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
The Old West,Deadwood Dick & Hurricane Nell were typical characters in these pulp novels,dime novels,Mark Temares,False,False,$400,False,29,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Birthday'S The Same,"Wayne Newton could ""Tie A  Yellow Ribbon Round"" this singer on April 3, their mutual birthday",Tony Orlando,Bill Vanko,False,False,$400,False,19,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Gems & Jewelry,"The Victorians made dark red jewelry out of the pyrope type of this gem, mined in Bohemia",garnet,Carol Ann Hilton,False,False,$400,False,4,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Biology,"Among the muscles, it's the antagonist of the biceps",the triceps (quadriceps),Mark Temares and Bill Vanko,False,False,$400,False,9,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Congress,"In 1957 this South Carolina senator made the Senate's longest speech, 24 hours, 18 minutes",Strom Thurmond,Bill Vanko,False,False,$400,False,24,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Proverbs,"A Latin proverb says ""In vino"" this",veritas,Mark Temares,False,False,$400,False,14,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
The Old West,It was an Indian-English term for the black soldiers in the Apache wars,the Buffalo Soldiers,Carol Ann Hilton,False,False,$500,False,30,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Birthday'S The Same,"Al Pacino & this actress who played his sister in the ""Godfather"" films were born on April 25",Talia Shire,Carol Ann Hilton,False,False,$500,False,20,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Gems & Jewelry,The largest cut one of these gems is the 545.67-carat Unnamed Brown,a diamond,Bill Vanko,False,False,$500,False,5,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Biology,"Vital for blood clotting, there are about 250,000 of them per cubic millimeter of blood",platelets,Carol Ann Hilton,False,False,$500,False,10,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Congress,This Maine senator was the first of her party to denounce Senator McCarthy on the Senate floor,Margaret Chase Smith,,False,False,$500,True,25,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
Proverbs,"""Iron not used soon"" does this",rusts,Bill Vanko,False,False,$500,False,15,Show #2527,"Tuesday, September 5, 1995",Jeopardy! Round
European History,In 1981 Giovanni Spadolini became this country's first premier since WWII who wasn't a Christian Democrat,Italy,Bill Vanko,False,False,$200,False,21,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
Shakespeare,"In 1936 Orson Welles directed an all-Black cast in this play, setting it in Haiti, not in Scotland",Macbeth,Mark Temares,False,False,$200,False,17,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
U.S. Geography,"North Dakota is divided into 53 of these, alphabetically ranging from Adams to Williams",counties,Bill Vanko,False,False,$200,False,7,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
Popes,Innocent III promoted the fourth of these: it captured Constantinople in 1204,a crusade,Mark Temares,False,False,$200,False,26,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
Literature,"This author's ""A Tale of Two Cities"" takes place in London & Paris during the French Revolution",Dickens,Bill Vanko,False,False,$200,False,3,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
5-Letter Words,The burning of one's house to collect the insurance,arson,Mark Temares,False,False,$200,False,1,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
European History,"At the end of WWII, Poland received Szczecin, now one of its leading ports, from this country",Germany,Carol Ann Hilton,False,False,$400,False,22,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
Shakespeare,"Servilius is a servant to this title character ""of Athens""",Timon,Mark Temares,False,False,$400,False,13,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
U.S. Geography,"St. Martinville, La. has an oak under which this Longfellow heroine is said to have met her lover",Evangeline,Carol Ann Hilton,False,False,$400,False,11,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
Popes,Giovanni de Dolci built this official papal chapel for Pope Sixtus IV,the Sistine Chapel,Carol Ann Hilton,False,False,$400,False,27,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
Literature,Tom & Daisy Buchanan are characters in this F. Scott Fitzgerald novel,The Great Gatsby,Mark Temares,False,False,$400,False,4,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
5-Letter Words,It's a mesh kitchen utensil used for straining,a sieve,Mark Temares,False,False,$400,False,6,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
European History,In 1580 Spain's King Philip II became King Philip I of this country,Portugal,,True,False,$600,False,23,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
Shakespeare,"In this comedy a fairy sings, ""Thorny hedgehogs, be not seen... come not near our fairy queen""",A Midsummer Night\'s Dream,Carol Ann Hilton,False,False,$600,False,14,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
U.S. Geography,"This state's most populous city is named for Andrew Jackson, once its territorial governor",Florida,Carol Ann Hilton,False,False,$600,False,16,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
Popes,Fabian was elected pope when one of these peaceful birds landed on his head at the election,a dove,Carol Ann Hilton,False,False,$600,False,28,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
Literature,"William Golding novel described as a ""nightmarish adventure story in the Robinson Crusoe tradition""",Lord of the Flies,Bill Vanko,False,False,$600,False,5,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
5-Letter Words,It means to pinch the edges of a pie crust together or to make waves in the hair,crimp,Carol Ann Hilton,False,False,$600,False,8,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
European History,"Henry of Navarre, who ruled as Henry IV, was France's first king from this house",the Bourbon house,Carol Ann Hilton,False,False,"$1,000",True,24,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
Shakespeare,"The prologue of ""Troilus and Cressida"" describes this as ""Priam's six-gated city""",Troy,Bill Vanko,False,False,$800,False,15,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
U.S. Geography,Historic Fort Wayne is located on West Jefferson Avenue in this Michigan city,Detroit,Carol Ann Hilton,False,False,$800,False,19,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
Popes,"Paul VI weakened the Italian vote in this ""College"" by expanding it with members from the Third World",the College of Cardinals,Bill Vanko,False,False,$800,False,29,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
Literature,"Steinbeck novel in which Lennie Small wants to ""live off the fatta the lan', an' have rabbits""",Of Mice and Men,Bill Vanko,False,False,$800,False,10,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
5-Letter Words,In doggerel things go from bad to this,verse,Mark Temares,False,False,$800,False,9,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
European History,"Once Napoleon's foreign minister, he helped remove Napoleon from power in 1814",Talleyrand,Carol Ann Hilton,False,False,$1000,False,25,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
Shakespeare,"Of him it's said, ""He doth bestride the narrow world like a colossus""",Julius Caesar,,False,False,$800,True,18,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
U.S. Geography,"The U.S. has 2 ""Great"" national parks, Great Basin & Great Smoky Mountains, & these 2 ""Grand"" ones",Grand Canyon & Grand Teton,,True,False,$1000,False,20,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
Popes,In 1960 he created the Secretariat for Christian Unity,Pope John XXIII,Bill Vanko,False,False,$1000,False,30,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
Literature,"His ""Portrait of the Artist as a Young Man"" is largely autobiographical",(James) Joyce,Mark Temares,False,False,$1000,False,12,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
5-Letter Words,To gather leftover grain,glean,Mark Temares,False,False,$1000,False,2,Show #2527,"Tuesday, September 5, 1995",Double Jeopardy! Round
Russian Rulers,She was born Sophia Augusta Fredericka of Anhalt-Zerbst in Pomerania,Catherine the Great,Carol Ann Hilton,False,False,$100,False,9,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
Nursery Rhymes,"Gardener Mary, Mary was described as ""quite"" this",contrary,Carol Ann Hilton,False,False,$100,False,16,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
Hairstyles,Girls of the late '60s pressed their hair with a warm one of these to remove all waviness,iron,Lisa Grean,False,False,$100,False,3,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
Florida,"There are about 30,000 of these in the state & Okeechobee is the largest",lakes,Lisa Grean,False,False,$100,False,23,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
Architecture,"Designed by Donato Bramante, the Tempietto of San Pietro in this city marks the site of St. Peter's martyrdom",Rome,Lisa Grean,False,False,$100,False,18,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
4-Letter Words,A cur or a mongrel,mutt,Carol Ann Hilton,False,False,$100,False,1,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
Russian Rulers,In the 1890s he nominally presided over construction of the Trans-Siberian railroad,Nicholas II,Lisa Grean,False,False,$200,False,10,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
Nursery Rhymes,"In one version, ""Threescore men, and threescore more, cannot place"" him ""as he was before""",Humpty Dumpty,Lisa Grean,False,False,$200,False,17,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
Hairstyles,"These, called fringe in England, are hair combed forward over the forehead & cut straight across",bangs,Lisa Grean,False,False,$200,False,4,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
Florida,This Florida city was the only Confederate capital east of the Mississippi not captured by the Union,Tallahassee,John Cassidy,False,False,$200,False,24,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
Architecture,"Styles of this building feature include pitched, hipped & gambrel",roofs,John Cassidy,False,False,$200,False,19,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
4-Letter Words,"A ship runs from this ""to stern""",stem,Lisa Grean,False,False,$200,False,2,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
Russian Rulers,In the 1690s he recruited about 900 technicians on his tour of western Europe,Peter the Great,Lisa Grean,False,False,$300,False,11,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
Nursery Rhymes,One rhyme claims he had a pig that was not very lean & not very fat,Jack Sprat,Carol Ann Hilton,False,False,$300,False,28,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
Hairstyles,"This ""Indian"" style features a shaved head with a strip of hair running from brow to nape",mohawk,Carol Ann Hilton,False,False,$300,False,5,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
Florida,"This space center is headquartered on Merritt  Island, not on Cape Canaveral",Kennedy Space Center,Lisa Grean,False,False,$300,False,25,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
Architecture,"This Conn. city's old state house, designed by Charles Bulfinch is a masterpiece of the Federalist style",Hartford,Lisa Grean,False,False,$300,False,20,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
4-Letter Words,It means to put your money away or to hit a billiard ball off a cushion,bank,Carol Ann Hilton,False,False,$300,False,6,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
Russian Rulers,In 1581 he killed his son & heir in a rage,Ivan the Terrible,Lisa Grean,False,False,$400,False,12,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
Nursery Rhymes,"Barnyard cry that precedes ""My dame has lost her shoe""",cock-a-doodle-doo,,True,False,$400,False,29,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
Hairstyles,"This men's hairstyle was originally worn by Ivy League college rowers, hence its name",crew cut,Carol Ann Hilton,False,False,$400,False,14,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
Florida,This city's name resulted from the 1879 wreck of a ship carrying coconuts,Palm Beach,,False,False,"$1,100",True,26,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
Architecture,The turnpike type of this building feature is circular or winding,staircase,Carol Ann Hilton,False,False,$400,False,21,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
4-Letter Words,It can precede bike or cheap & Ajax is stronger than it,dirt,Carol Ann Hilton,False,False,$400,False,7,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
Russian Rulers,"This ruler took his last name, meaning ""of the Neva"", from the Neva River, where he defeated the Swedes in 1240",Alexander Nevsky,Lisa Grean,False,False,$500,False,13,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
Nursery Rhymes,"""Christmas is coming, the geese are getting fat, please to put a penny in"" here",old man\'s hat,Carol Ann Hilton,False,False,$500,False,30,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
Hairstyles,"A special type of this short, boyish cut of the 1920s was named for Irene Castle",bob,Carol Ann Hilton,False,False,$500,False,15,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
Florida,Cars were once raced on this beach that's 23 miles long & 500 feet wide,Daytona Beach,Carol Ann Hilton,False,False,$500,False,27,Show #2528,"Wednesday, September 6, 1995",Jeopardy! Round
