Category,Clue,Correct Response,Answered Correctly,Triple Stumper,All Wrong Answers,Clue Value,Daily Double,Selection Order,Episode,Date First Aired,Round
Law,Use of reasonable force to protect oneself is called this,self-defense,Susan Blum,False,False,$200,False,13,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
New England,This New England state is about the same size as the other 5 combined,Maine,Susan Blum,False,False,$200,False,5,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
Ghosts,"In the U.S., it's traditionally the best night of the year to see ghosts",Halloween,Susan Blum,False,False,$200,False,9,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
Fashion Designers,"This American costumer revealed the mysteries of Cher's navel wkly. on ""The Sonny & Cher Show""",Bob Mackie,Susan Blum,False,False,$400,False,18,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
The Renaissance,"A 1490 census of Rome showed 15% of the female population registered in this ""profession""",prostitutes,Susan Blum,False,False,$400,False,27,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
4-Letter Words,You try to do it to a putt or an enemy boat,sink,Susan Blum,False,False,$400,False,22,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
Law,"For only time in U.S. history, he had Congress suspend habeus corpus during the Civil War",Lincoln,Alan Lefkowitz,False,False,$400,False,10,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
New England,"Shortest state motto, ""Hope!"", appropriately belongs to this New England state",Rhode Island,Susan Blum,False,False,$400,False,4,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
Ghosts,"He, not the president, is said to haunt Ford's Theater in Washington, D.C.",John Wilkes Booth,Alan Lefkowitz,False,False,$400,False,11,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
Fashion Designers,Austrian princess who created the look of the simple wrap jersey dress of the '70s,Diane von Furstenburg,Susan Blum,False,False,$600,False,15,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
The Renaissance,"Some say he based the ruthless ruler in ""The Prince"" on Cesare Borgia",Machiavelli,Alan Lefkowitz,False,False,$600,False,28,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
4-Letter Words,1st four-letter word in the Lord's Prayer,name,Susan Blum,False,False,"$1,600",True,14,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
Law,Court session when a prisoner hears charges against him & enters plea,an arraignment,Susan Blum,False,False,$600,False,6,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
New England,The first & last of 6 New England-born presidents both had this first name,John,Susan Blum,False,False,$600,False,1,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
Ghosts,"At Windsor Castle, this Tudor queen supposedly haunts the Queen's library",Elizabeth I,Susan Blum,False,False,$600,False,12,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
Fashion Designers,American designer Willi Smith's ready-to-wear label,Williwear,Susan Blum,False,False,$800,False,16,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
4-Letter Words,"The 9th letter in the Greek alphabet, it's come to mean ""a small amount""",iota,Susan Blum,False,False,$800,False,20,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
Law,The Supreme Court said electrocuting someone again after the chair failed once wasn't this,cruel & unusual punishment,Susan Blum,False,False,"$1,200",True,7,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
New England,"In '64, it became the 1st in the nation to have a state lottery",New Hampshire,,True,False,$800,False,2,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
Ghosts,Shakespearean monarch visited by 11 ghosts of his victims before the Battle of Bosworth Field,Richard III,Alan Lefkowitz,False,False,$800,False,24,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
Fashion Designers,"Although over 80, she's still consulting editor of Vogue magazine",Diana Vreeland,Susan Blum,False,False,$1000,False,17,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
The Renaissance,His brilliant 16th century translation of the Bible into German became the basis for modern German,Martin Luther,,True,False,$1000,False,29,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
4-Letter Words,"Spelled forward it's how you feel, backwards it spells disaster",mood,Susan Blum,False,False,$1000,False,21,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
Law,Specific purpose stated in 2nd Amendment for right to bear arms,for the furnishment of the militia (or maintaining a militia),Steve Bowie,False,False,$1000,False,8,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
New England,Sikorsky built 1st one-rotor helicopter in this state which still makes most helicopters,Connecticut,Susan Blum,False,False,$1000,False,3,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
Ghosts,"A hideous Arabian ghost who steals corpses, it's come to mean any grave robber",a ghoul,Steve Bowie,False,False,$1000,False,25,Show #261,"Monday, September 9, 1985",Double Jeopardy! Round
Hamlet,A gravedigger hands Hamlet this person's skull,Yorick,Sara Trautner,False,False,$100,False,6,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Movie Mammals,"Though a she, on screen this collie was always played by a he",Lassie,Sara Trautner,False,False,$100,False,1,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Utilities,Both the U.S. & Canada draw electricity by harnessing this natural wonder on their border,Niagara Falls,David Sang,False,False,$100,False,28,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Vitamins & Minerals,The livers of chickens & these gilled animals are good sources of vitamin A,fish,David Sang,False,False,$100,False,13,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Word Origins,"It means ""dancing"" in Hawaiian",hula,Sara Trautner,False,False,$100,False,8,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Fairies,Fairies like privacy & respect people who can keep one of these,a secret,Sara Trautner,False,False,$100,False,10,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Hamlet,"Hamlet says, ""Let Hercules himself do what he may, the cat will mew & the dog will have"" this",his day,Susan Blum,False,False,$200,False,7,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Movie Mammals,"This dolphin was played by Mitzi, the 1st one trained to work in water with people",Flipper,Susan Blum,False,False,$200,False,2,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Vitamins & Minerals,"Parsley, turnip greens, & guava have a much higher content of this vitamin than oranges do",vitamin C,Susan Blum,False,False,$200,False,14,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Word Origins,"Because they were taken down in small fast writing, notes of a meeting were called this",minutes,Susan Blum,False,False,$200,False,15,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Fairies,Brownies wear brown but pixies wear this color,green,Susan Blum,False,False,$200,False,19,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Hamlet,"He won Best Actor Oscar for 1948 film version of ""Hamlet"", which also won Best Picture",Laurence Olivier,David Sang,False,False,$300,False,9,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Movie Mammals,Cowboy actor Chill Wills made sort of a jackass of himself doing this voice,Francis the Talking Mule,Susan Blum,False,False,$300,False,3,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Utilities,"The 2 utilities in ""Monopoly""",the Electric Company & Water Works,Susan Blum,False,False,$500,True,26,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Vitamins & Minerals,"A sunscreen when applied externally, B vit. para-amino benzoic-acid is better known as this",PABA,Sara Trautner,False,False,$300,False,23,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Word Origins,"From Spanish ""juzgado"", meaning courtroom, comes this nickname for jail",the hoosegow,Susan Blum,False,False,$300,False,16,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Fairies,"According to Elwood P. Dowd, this 6 ft. rabbit is a pooka",Harvey,Sara Trautner,False,False,$300,False,20,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Hamlet,"Tom Stoppard wrote a version of Hamlet in which these 2 minor characters are central & ""Dead""",Rosencrantz & Guildenstern,Sara Trautner,False,False,$400,False,11,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Movie Mammals,"Borrowing him for ""Our Gang"", they did this to Pete the pup to change his looks",painted a ring around his eye,,True,False,$400,False,4,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Vitamins & Minerals,A lack of protein & this mineral contribute to anemia,iron,Susan Blum,False,False,$400,False,24,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Word Origins,"Meaning ""cord fit for a king"", it's now a fabric for us commoners",corduroy,Sara Trautner,False,False,$400,False,17,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Fairies,Leprechauns supposedly make these items for fairies to wear,shoes,,True,False,$400,False,21,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Hamlet,"He advises his son Laertes, ""Neither a borrower nor a lender be""",Polonius,David Sang,False,False,$500,False,12,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Movie Mammals,This 1965 film starred a big cat with an ocular oddity,Clarence the Cross-Eyed Lion,David Sang,False,False,$500,False,5,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Utilities,"World's largest landfill, receiving 10,000 tons of new garbage daily, is in this NYC borough",Staten Island,Sara Trautner,False,False,$500,False,27,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Vitamins & Minerals,Lack or this B vitamin causes pellagra in humans & black-tongue in dogs,niacin,,True,False,$500,False,25,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Word Origins,"Scottish ""twill"" pronounced ""tweel"", was misread by a London cloth merchant & became this",tweed,Sara Trautner,False,False,$500,False,18,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Fairies,Some fairies don't like this common expression of gratitude,"saying ""thank you""",,True,False,$500,False,22,Show #262,"Tuesday, September 10, 1985",Jeopardy! Round
Ancient History,Pharaoh Ikhnaton caused an uproar by allowing the worship of only this many gods,1,Susan Blum,False,False,$200,False,23,Show #262,"Tuesday, September 10, 1985",Double Jeopardy! Round
Famous Quotes,"St. Ambrose advised St. Augustine to live this way ""when in Rome""",to do as the Romans,Susan Blum,False,False,$200,False,9,Show #262,"Tuesday, September 10, 1985",Double Jeopardy! Round
Tv Nostalgia,"Until 1964, only this network offered a regular schedule of programs in color",NBC,Sara Trautner,False,False,$200,False,6,Show #262,"Tuesday, September 10, 1985",Double Jeopardy! Round
Dance,"Its popular calls include ""promenade"" & ""swing your partner""",square dancing,David Sang,False,False,$200,False,1,Show #262,"Tuesday, September 10, 1985",Double Jeopardy! Round
U.S. States,Both South Dakota & Florida have this same nickname,"""The Sunshine State""",Susan Blum,False,False,$200,False,10,Show #262,"Tuesday, September 10, 1985",Double Jeopardy! Round
Famous Quotes,"According to Noel Coward, they ""go out in the midday sun""",mad dogs & Englishmen,Sara Trautner,False,False,$400,False,13,Show #262,"Tuesday, September 10, 1985",Double Jeopardy! Round
Tv Nostalgia,"Long before Muhammad Ali claimed the title, she was ""The Greatest"" to Jackie Gleason",Alice (Kramden),Susan Blum,False,False,$400,False,7,Show #262,"Tuesday, September 10, 1985",Double Jeopardy! Round
Dance,Nationality of Nijinsky & Pavlova,Russian,Sara Trautner,False,False,$400,False,2,Show #262,"Tuesday, September 10, 1985",Double Jeopardy! Round
U.S. States,State usually called 1st at presidential conventions because it's 1st in alphabetical order,Alabama,David Sang,False,False,$400,False,15,Show #262,"Tuesday, September 10, 1985",Double Jeopardy! Round
Famous Quotes,"""There is no substitute for hard work"", said this inventor",Thomas Edison,David Sang,False,False,$600,False,14,Show #262,"Tuesday, September 10, 1985",Double Jeopardy! Round
Tv Nostalgia,Wo Fat was this Hawaiian policeman's archenemy,McGarrett (on Hawaii Five-O),David Sang,False,False,$600,False,8,Show #262,"Tuesday, September 10, 1985",Double Jeopardy! Round
Dance,"Originally called the ""weller"" or ""spinner"", this dominated 19th c. ballroom dancing",the waltz,David Sang,False,False,$600,False,3,Show #262,"Tuesday, September 10, 1985",Double Jeopardy! Round
U.S. States,"With NYC & Philadelphia in mind, Ben Franklin called this state ""a rum keg tapped at both ends""",New Jersey,Susan Blum,False,False,$600,False,16,Show #262,"Tuesday, September 10, 1985",Double Jeopardy! Round
Odds & Ends,"This paraphrased line from ""The Star Spangled Banner"" 1st appeared on coins in 1864","""In God we trust""",,True,False,$600,False,19,Show #262,"Tuesday, September 10, 1985",Double Jeopardy! Round
Famous Quotes,Phrase 1st used in 1461 to proclaim death of French king & arrival of his successor,"the king is dead, long live the king",Sara Trautner,False,False,"$1,000",True,21,Show #262,"Tuesday, September 10, 1985",Double Jeopardy! Round
Tv Nostalgia,"Crime show which ran 21 yrs. on radio, but only 1 year on TV, failing to ""come on like"" its name",Gang Busters,Sara Trautner,False,False,$800,False,11,Show #262,"Tuesday, September 10, 1985",Double Jeopardy! Round
Dance,Musical for which Agnes DeMille created a dream sequence danced by doubles of Curly & Laurey,Oklahoma!,David Sang,False,False,$800,False,4,Show #262,"Tuesday, September 10, 1985",Double Jeopardy! Round
U.S. States,"State with highest average wage, $9,000 higher than 2nd-highest state",Alaska,Susan Blum,False,False,$800,False,17,Show #262,"Tuesday, September 10, 1985",Double Jeopardy! Round
Odds & Ends,The Bessemer method is the oldest modern process for making this,steel,Sara Trautner,False,False,$800,False,20,Show #262,"Tuesday, September 10, 1985",Double Jeopardy! Round
Ancient History,His riches didn't prevent this last king of Lydia from being subjugated by the Persians,Croesus,,True,False,$1000,False,24,Show #262,"Tuesday, September 10, 1985",Double Jeopardy! Round
Famous Quotes,The first 7 words ever spoken over a telephone,"""Mr. Watson, come here, I want you""",,True,False,$1000,False,22,Show #262,"Tuesday, September 10, 1985",Double Jeopardy! Round
Tv Nostalgia,"Nickname of Dr. Tom Reynolds, as played by Jon Hall",Ramar (of the Jungle),,True,False,$1000,False,12,Show #262,"Tuesday, September 10, 1985",Double Jeopardy! Round
Dance,"He designed decor for ballet ""The 3-Cornered Hat"" in 1919, before painting the ""3 Musicians"" in 1921",Picasso,Sara Trautner,False,False,$1000,False,5,Show #262,"Tuesday, September 10, 1985",Double Jeopardy! Round
U.S. States,"State in which this song takes place:""And I dreamed about them cottonfields 'n' home /I dreamed about my mother /Dear old sister and papa and brother /Dreamed about that sweetheart who's been waitin' for so long /I wanna go home...""",Michigan,,False,False,"$1,000",True,18,Show #262,"Tuesday, September 10, 1985",Double Jeopardy! Round
Food,"Spicy, icy Spanish tomato soup",gazpacho,Richard Chamberlain,False,False,$100,False,11,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
Superstitions,They say it's bad luck to put this shoe on 1st,the left,Sara Trautner,False,False,$100,False,20,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
6-Letter Words,"An Easton, or a Queen of the Jungle",Sheena,Richard Chamberlain,False,False,$100,False,13,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
The Oscars,"He anchored the Oscar telecast on March 25, 1985",Jack Lemmon,Sara Trautner,False,False,$100,False,1,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
Famous Shepherds,"Her sheep will come home, wagging their tails behind them",Little Bo Peep,Richard Chamberlain,False,False,$100,False,4,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
Ants,"Though we call America's the original 13, ants lived in these long before that",colonies,Sara Trautner,False,False,$100,False,25,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
Food,"Term for pasta that remains firm ""to the teeth's"" touch",al dente,Alan Jackowitz,False,False,$200,False,12,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
Superstitions,"Supposedly, a bee can't do this while you're holding your breath",sting you,Sara Trautner,False,False,$200,False,21,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
6-Letter Words,"French for ""again""",encore,Richard Chamberlain,False,False,$200,False,14,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
The Oscars,"His ""Philadelphia Story"" Oscar now has a matching honorary bookend",Jimmy Stewart,Alan Jackowitz,False,False,$200,False,2,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
Famous Shepherds,"Breed of Strongheart, 1st movie dog of ""star status""",a German shepherd,Richard Chamberlain,False,False,$200,False,5,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
Ants,"Since the queen has but one mating flight, she has no need for these afterwards & chews them off",wings,Richard Chamberlain,False,False,$200,False,26,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
Food,Meat-in-pastry combo named for Napoleon's nemesis,beef Wellington,Richard Chamberlain,False,False,$300,False,18,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
Superstitions,Placing this beneath the bed will cut the pain of childbirth,a knife (or an axe),Sara Trautner,False,False,$300,False,22,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
6-Letter Words,It can be found in a mixing bowl or a baseball box,batter,Richard Chamberlain,False,False,$300,False,15,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
The Oscars,Surgeon Haing S. Ngor won for his acting debut in this film which paralleled his life,The Killing Fields,Richard Chamberlain,False,False,$300,False,3,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
Famous Shepherds,Location of Little Boy Blue's sheep,the meadow,Richard Chamberlain,False,False,$300,False,6,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
Ants,"The echidna, pangolin, & aardvark, for example",anteaters,Sara Trautner,False,False,$300,False,28,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
Food,"The ""poivre"" in steak au poivre",pepper,Sara Trautner,False,False,$400,False,19,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
Superstitions,Sticking a piece of this on the top of a baseball cap brings good luck to the team,bubble gum (or chewing game),Alan Jackowitz,False,False,$400,False,23,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
6-Letter Words,"6-letter word in the title of the following:""Every single day /Every word you say /Every game you play /Every night you stay /I'll be watching you /Oh, can't you see /You belong to me?...""",breath,,False,False,$500,True,16,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
The Oscars,"Though he played the title role in ""Amadeus"", he lost the Oscar to co-star F. Murray Abraham",Thomas Hulce,Richard Chamberlain,False,False,$400,False,8,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
Famous Shepherds,Jesus was a descendant of this shepherd king,King David,Sara Trautner,False,False,$400,False,7,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
Ants,Antennae serve ants as organs of all senses except this,sight,Richard Chamberlain,False,False,$400,False,29,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
Food,Main dish ordered most often in American restaurants,fried chicken,Alan Jackowitz,False,False,$500,False,24,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
Superstitions,Dark-colored socks with this color toes protect you from being tripped by elves,white,,True,True,$500,False,27,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
6-Letter Words,"A niche in the wall, or a pause in the class",recess,,True,False,$500,False,17,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
The Oscars,"1984's Best Documentary Feature featured his life & ""Times""",Harvey Milk,Alan Jackowitz,False,False,$500,False,10,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
Famous Shepherds,"Famous sheepherders of N. Spain, their language is related to no other known language",the Basques,Richard Chamberlain,False,False,$500,False,9,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
Ants,"Unlike termites, these ants don't eat wood, only chew out holes big enough to ""build"" their nests",carpenter ants,,True,False,$500,False,30,Show #263,"Wednesday, September 11, 1985",Jeopardy! Round
The 1700S,"In 1796, the population of this Asian nation was 275 million",China,Richard Chamberlain,False,False,$200,False,9,Show #263,"Wednesday, September 11, 1985",Double Jeopardy! Round
Books & Authors,"He took ""A Peep at Polynesian Life"" before he took a stab at ""Moby Dick""",Herman Melville,Sara Trautner,False,False,$200,False,1,Show #263,"Wednesday, September 11, 1985",Double Jeopardy! Round
Canada,"During the '60s & '70s, U.S. gov't. objected to Canada's policy of accepting these fugitive Americans",draft dodgers (the Vietnam draft evaders),Sara Trautner,False,False,$200,False,19,Show #263,"Wednesday, September 11, 1985",Double Jeopardy! Round
Weather,"Of a high or low pressure system, the one you'd prefer if you wanted to get a tan at the beach",high,Sara Trautner,False,False,$200,False,18,Show #263,"Wednesday, September 11, 1985",Double Jeopardy! Round
First Ladies,"Pres. Reagan's younger daughter Patti goes by this, mother Nancy's maiden name",Davis,Alan Jackowitz,False,False,$200,False,6,Show #263,"Wednesday, September 11, 1985",Double Jeopardy! Round
Sports Trivia,"Of 6, 10, or 100, a perfect score in figure skating",6,Sara Trautner,False,False,$200,False,7,Show #263,"Wednesday, September 11, 1985",Double Jeopardy! Round
The 1700S,"In 1755, an earthquake killed 30,000 people in this Portuguese city",Lisbon,Alan Jackowitz,False,False,$400,False,10,Show #263,"Wednesday, September 11, 1985",Double Jeopardy! Round
Books & Authors,He wrote biographies of Columbus & Washington as well as Rip Van Winkle,Washington Irving,Sara Trautner,False,False,$400,False,2,Show #263,"Wednesday, September 11, 1985",Double Jeopardy! Round
Canada,"Northernmost North American city of over ½ million, it's home to hockey's ""Oilers""",Edmonton,Sara Trautner,False,False,$400,False,20,Show #263,"Wednesday, September 11, 1985",Double Jeopardy! Round
Weather,"Their names for '85 include Nana, Bob, Claudette, & Danny",hurricanes,Sara Trautner,False,False,$400,False,26,Show #263,"Wednesday, September 11, 1985",Double Jeopardy! Round
First Ladies,"At 24, she married a senator; at 34, she was a president's widow",Jacqueline (Kennedy) Onassis,Richard Chamberlain,False,False,$400,False,8,Show #263,"Wednesday, September 11, 1985",Double Jeopardy! Round
Sports Trivia,Italy & this South American nation have won the most World Cups in soccer,Brazil,Richard Chamberlain,False,False,$400,False,11,Show #263,"Wednesday, September 11, 1985",Double Jeopardy! Round
The 1700S,"In 1709, Russian prisoners were sent here for the 1st time",Siberia,Sara Trautner,False,False,$600,False,12,Show #263,"Wednesday, September 11, 1985",Double Jeopardy! Round
Books & Authors,"Tutored by Ralph Waldo Emerson & Henry David Thoreau, her works include ""Jo's Boys""",Louisa May Alcott,Sara Trautner,False,False,$600,False,3,Show #263,"Wednesday, September 11, 1985",Double Jeopardy! Round
Canada,Canada is the world's leading producer of this metal used in magnet alloys & coins,nickel,,True,False,$600,False,21,Show #263,"Wednesday, September 11, 1985",Double Jeopardy! Round
First Ladies,Nickname her black nurse gave to Claudia Alta Taylor as a child,Lady Bird,Richard Chamberlain,False,False,$600,False,14,Show #263,"Wednesday, September 11, 1985",Double Jeopardy! Round
Sports Trivia,"This great middleweight's real name was Walker Smith, Jr.",Sugar Ray Robinson,,True,False,$600,False,23,Show #263,"Wednesday, September 11, 1985",Double Jeopardy! Round
The 1700S,"In 1764, London introduced the practice of numbering these",houses,,True,False,$800,False,13,Show #263,"Wednesday, September 11, 1985",Double Jeopardy! Round
Books & Authors,"In his spare time as a bookshop owner, he compiled his ""Famous Quotations"" in 1855",Bartlett,Sara Trautner,False,False,$800,False,4,Show #263,"Wednesday, September 11, 1985",Double Jeopardy! Round
Canada,"The Grand Banks, among world 's best fishing grounds lie off this, Canada's newest province",Newfoundland,Alan Jackowitz,False,False,$800,False,22,Show #263,"Wednesday, September 11, 1985",Double Jeopardy! Round
First Ladies,"Her 54-year marriage to our 2nd president has been called a ""love feast""",Abigail Adams,Richard Chamberlain,False,False,$800,False,15,Show #263,"Wednesday, September 11, 1985",Double Jeopardy! Round
Sports Trivia,"This NFL Central Division team has lost the most Superbowls, 4",the Vikings,Sara Trautner,False,False,$800,False,24,Show #263,"Wednesday, September 11, 1985",Double Jeopardy! Round
