Category,Clue,Correct Response,Answered Correctly,Triple Stumper,All Wrong Answers,Clue Value,Daily Double,Selection Order,Episode,Date First Aired,Round
The 1998 Pulitzer Prizes,A gold medal went to this state's Grand Forks Herald for coverage of a flood & other disasters,North Dakota,David Bagley,False,False,$500,False,12,Show #3216,"Monday, September 7, 1998",Jeopardy! Round
Common Bonds,"A game of footsie,a bribe,a drunk person",Things that are done under the table,Brannon Denning,False,False,$500,False,22,Show #3216,"Monday, September 7, 1998",Jeopardy! Round
Health & Medicine,In the U.S. this sex accounts for over 90% of the cases of gout,Male,Kathy Donegan,False,False,$200,False,15,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
African Athletes,"The Olympic steeplechase has been won by men named Korir, Koriuki & Keter from this ""K"" country",Kenya,David Bagley,False,False,$200,False,26,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
"When In Rome, N.Y.",In Rome you can visit the tomb of these nameless warriors of the revolution,Unknown Soldiers,,True,False,$200,False,21,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
Questions,Cain responded with this question when God asked where Abel was,Am I My Brother\'s Keeper?,Kathy Donegan,False,False,$200,False,11,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
Big Books,This term for a collection of maps arose because early ones pictured the titan of that name,Atlas,Kathy Donegan,False,False,$200,False,1,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
Slim Volumes,"It would be easy to tear up the phone book of Winston, New Mexico, one of these ""haunted"" settlements",Ghost Town,David Bagley,False,False,$200,False,6,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
Health & Medicine,Dr. Belding Scribner developed a shunt to allow long-term use of this kidney substitute,Dialysis,Kathy Donegan,False,False,$400,False,17,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
African Athletes,This Nigerian-born center played for the U. of Houston's Phi Slamma Jamma before joining the NBA's Rockets,Hakeem Olajuwon,Kathy Donegan,False,False,$400,False,27,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
"When In Rome, N.Y.","A drum & bugle corps contest held annually is called ""Drums Along"" this nearby river",The Mohawk,Brannon Denning,False,False,$400,False,22,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
Questions,"In a Longfellow poem, Priscilla asks this when John Alden urges her to marry Miles Standish","Why don\'t you speak for yourself, John?",,True,False,$400,False,12,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
Big Books,"Among other events in this Tolstoy novel, the emperor Napoleon shouts, sneers & takes snuff","""War And Peace""",Kathy Donegan,False,False,$400,False,2,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
Slim Volumes,"""Recent Interviews With"" this author would be a lot shorter than his ""Catcher In The Rye""",J.D. Salinger (he doesn\'t give interviews),David Bagley,False,False,$400,False,7,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
Health & Medicine,"A group of synthetic drugs are ""anti"" this chemical produced during an allergic reaction",Histamine,Brannon Denning,False,False,$600,False,18,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
African Athletes,"Running barefoot, Abebe Bikila surprised the track world by winning this Olympic event in 1960",The Marathon,David Bagley,False,False,$600,False,28,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
"When In Rome, N.Y.",Do as the Romans Ski-Doo & ride this type of vehicle across the Tug Hill Plateau,Snowmobile,David Bagley,False,False,$600,False,23,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
Questions,"In a Joe Jackson song, this title is followed by ""Is she really going to take him home tonight?""",Is she really going out with him?,Brannon Denning,False,False,$600,False,13,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
Big Books,Karl Marx didn't live to complete this 3-volume work laying out his economic ideas,"""Das Kapital""",David Bagley,False,False,$600,False,3,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
Slim Volumes,"One quick read might be ""Modern Naval Heroes Of"" this European nation, ""Helvetia"" in Latin",Switzerland,David Bagley,False,False,$600,False,8,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
Health & Medicine,The pineal gland also makes this popular hormone used to remedy sleep disorder & jet lag,Melatonin,,True,False,$800,False,19,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
African Athletes,"South African runner whose encounter with Mary Decker in the 1984 Olympic 3,000 meters made headlines",Zola Budd,,True,False,$800,False,29,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
"When In Rome, N.Y.","In Rome you're in this county that shares its name with an Indian tribe, a silverware brand & utopian group",Oneida,David Bagley,False,False,"$1,000",True,24,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
Questions,"In a well-known pickup line, it follows ""If I said you had a great body,...""",Would you hold it against me?,Brannon Denning,False,False,$800,False,14,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
Big Books,"Thomas Pynchon's 1997 novel about these 2 surveyors runs over 700 pages -- that's a lot of ""line""s",Mason & Dixon,David Bagley,False,False,"$1,500",True,4,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
Slim Volumes,"Don't waste your money on the complete lyrics of this band that gave us ""Walk -- Don't Run""",The Ventures,,True,False,$800,False,9,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
Health & Medicine,Visual aids with concave lenses correct this defect in which light rays meet before they hit the retina,Nearsightedness/Myopia,Kathy Donegan,False,False,$1000,False,20,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
"When In Rome, N.Y.",You can ride a horse-drawn boat along a restored section of this waterway,Erie Canal,David Bagley,False,False,$1000,False,25,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
Questions,"This catchphrase from the comic strip ""Zippy The Pinhead"" has made its way into Bartlett's",Are we having fun yet?,,True,False,$1000,False,16,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
Big Books,"His chilling ""Gulag Archipelago"" was originally published in 3 volumes",Alexsandr Solzhenitsyn,Brannon Denning,False,False,$1000,False,5,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
Slim Volumes,"Adrian IV, born Nicholas Breakspear, would be the only entry in ""Lives of the English"" these",Popes,Kathy Donegan,False,False,$1000,False,10,Show #3216,"Monday, September 7, 1998",Double Jeopardy! Round
Around The Mediterranean,"The sea's deepest point, over 16,000 feet down, is in the Hellenic trough, nearest to this country",Greece,David Bagley,False,False,$100,False,1,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
Mtv,"The campaign ""Choose or Lose '96"" urged MTV viewers to do this",Register to/and vote,Barbara Bink,False,False,$100,False,26,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
Shakespeare Plain & Simple,This comedy opens on a Venetian street,"""The Merchant of Venice""",Tom Gould,False,False,$100,False,6,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
"Well, Exhume Me!",In June 1996 an appeals court turned down a request to exhume this presidential assassin & actor,John Wilkes Booth,Tom Gould,False,False,$100,False,11,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
It'S Miller Time,This writer has been married to Ingeborg Morath & Marilyn Monroe,Arthur Miller,David Bagley,False,False,$100,False,16,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
Anagrammed U.S. Cities,"BOIL EM, Alabama",Mobile (for Boil Em),David Bagley,False,False,$100,False,21,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
Around The Mediterranean,This island where Napoleon was first exiled lies between Corsica & the Italian mainland,Elba,Barbara Bink,False,False,$200,False,2,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
Mtv,"2-letter word that precedes ""MTV Raps"" in the name of a show title","""Yo!""",Tom Gould,False,False,$200,False,27,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
Shakespeare Plain & Simple,"This play's last line is "" 'Tis a wonder, by your leave, she will be tamed so""","""Taming of the Shrew""",Barbara Bink,False,False,$200,False,7,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
"Well, Exhume Me!","In 1997, after a 19-month search, this man's remains were found in Bolivia, dug up & sent to Cuba","Ernesto ""Che"" Guevara",Tom Gould,False,False,$200,False,12,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
It'S Miller Time,"Pardon me boy, this bandleader's plane was reported missing December 15, 1944",Glenn Miller,Tom Gould,False,False,$200,False,17,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
Anagrammed U.S. Cities,"A LUST, Oklahoma",Tulsa (for A Lust),David Bagley,False,False,$200,False,22,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
Around The Mediterranean,"In this Egyptian city, you're a little late to see the lighthouse, but you can still check out Pompey's Pillar",Alexandria,David Bagley,False,False,$300,False,3,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
Mtv,In a 1996 film these 2 MTV characters came into the possession of a deadly biological weapon,Beavis & Butt-Head,David Bagley,False,False,$300,False,28,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
Shakespeare Plain & Simple,"""All the World's a Stage"" is from ""As You Like It"", the first comedy Shakespeare wrote for this theater",Globe Theater,David Bagley,False,False,$300,False,8,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
"Well, Exhume Me!","Time asked in 1985 ""Is this the Nazi doctor?"" when bones dug up in South America were suspected to be his",Josef Mengele,Tom Gould,False,False,$300,False,13,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
It'S Miller Time,"Now a hot-shooting guard with the Indiana Pacers, he majored in history & played ball at UCLA",Reggie Miller,Barbara Bink,False,False,$300,False,18,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
Anagrammed U.S. Cities,"CANNOT, Ohio",Canton (for Cannot),Barbara Bink,False,False,$300,False,23,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
Around The Mediterranean,"Going clockwise around the Mediterranean, it's the next national capital after Tunis",Algiers,Tom Gould,False,False,$400,False,4,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
Mtv,"In 1997 this ""Singled Out"" hostess published her auto biography, ""Jen-X""",Jenny McCarthy,David Bagley,False,False,$400,False,29,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
Shakespeare Plain & Simple,"This play ends less one Moor as he dies ""upon a kiss""","""Othello""",Tom Gould,False,False,$400,False,9,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
"Well, Exhume Me!",Some want this Louisiana Territory explorer exhumed to prove he didn't commit suicide,Meriwether Lewis,David Bagley,False,False,$400,False,14,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
It'S Miller Time,"This Tony Award winner had hits with ""Do-Wacka-Do"" & ""King of the Road""",Roger Miller,Tom Gould,False,False,$400,False,19,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
Anagrammed U.S. Cities,"SAVE SLAG, Nevada",Las Vegas (for Save Slag),David Bagley,False,False,$400,False,24,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
Around The Mediterranean,British diplomat William Hamilton pioneered the study of volcanoes while posted in this Italian city,Naples,Tom Gould,False,False,$500,True,5,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
Mtv,In this series an empaneled group of MTV viewers chooses the top new video of the week,"""Twelve Angry Viewers""",,True,False,$500,False,30,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
Shakespeare Plain & Simple,"After this ruler's death, Cinna cries, ""Liberty!  Freedom!  Tyranny is dead!""","""Julius Caesar""",Tom Gould,False,False,$500,False,10,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
"Well, Exhume Me!","This star of ""Z"" & ""Jean de Florette"" was exhumed in 1998 to get his DNA for a paternity test",Yves Montand,David Bagley,False,False,$500,False,15,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
It'S Miller Time,"The works of this writer, born in 1891, have been banned numerous times for their sexual content",Henry Miller,Barbara Bink,False,False,$500,False,20,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
Anagrammed U.S. Cities,"LATE SET, Washington",Seattle (for Late Set),Tom Gould,False,False,$500,False,25,Show #3217,"Tuesday, September 8, 1998",Jeopardy! Round
Scientific American,The spring 1998 issue covered the first of these stellar explosions seen in both birth & death,Supernovas/novas,Tom Gould,False,False,$200,False,16,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
International Food & Drink,Austrian schlosserbuben are these wrinkled fruits baked in dough & rolled in sugar & chocolate,Prunes,David Bagley,False,False,$200,False,11,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
Who'S The Artist?,"In the 1640s he painted his young son, Titus",Rembrandt,David Bagley,False,False,$200,False,1,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
Before & After Movie Titles,Lion-lover Joy Adamson adopts then liberates a whale,"""Born Free Willy""",Barbara Bink,False,False,$200,False,6,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
Intelligence,John Le Carre popularized the name of this burrowing mammal to mean a spy in enemy ranks,Mole,Tom Gould,False,False,$200,False,17,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
"""Fool""Ishness",It comes exactly 2 weeks before federal income taxes are due,April Fools Day,Tom Gould,False,False,$200,False,22,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
Scientific American,The second word in the acronym AIDS points to this medical specialty that studies the disease,Immunology,Barbara Bink,False,False,$400,False,27,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
International Food & Drink,"In this largest South American country, Romeu e Julieta is a slice of fresh cheese topped with guava jelly",Brazil,Tom Gould,False,False,$400,False,12,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
Who'S The Artist?,Perceptive analysis of movement was a hallmark of this artist,Edgar Degas,David Bagley,False,False,$400,False,2,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
Before & After Movie Titles,This 1952 Gene Kelly film is on at 8 o'clock; it's 102 minutes; Gene Kelly on at 8 o'clock; 102 minutes,"""Singin\' In The Rain Man""",,True,False,$400,False,7,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
Intelligence,"Knowing he'd need more than a slingshot, he spied on King Saul in the wilderness of Ziph",David,David Bagley,False,False,$400,False,18,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
"""Fool""Ishness","Rash, reckless, or what Stan Laurel might do if he played a trick",Foolhardy,David Bagley,False,False,$400,False,23,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
Scientific American,His uncertainty principle says a particle's position & momentum can't be known simultaneously,Werner Heisenberg,,False,False,"$1,000",True,28,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
International Food & Drink,"Many Russians love to pick these fungi, known as griby, & cook them in sour cream",Mushrooms,David Bagley,False,False,$600,False,13,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
Who'S The Artist?,Come straight to the point & name this artist,Georges Seurat,David Bagley,False,False,$600,False,3,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
Before & After Movie Titles,Disney's feline film featuring Hayley Mills & Dean Jones as Maggie & Big Daddy,That Darn Cat on a Hot Tin Roof,,True,False,$600,False,8,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
Intelligence,German military communications of WWII were a riddle wrapped in a mystery inside this coding machine,Enigma,Barbara Bink,False,False,$600,False,19,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
"""Fool""Ishness","According to Merriam-Webster, it's ""a state of fatuous complacency based on unreal conditions""","""Fool\'s Paradise""",,True,False,$600,False,24,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
Scientific American,"Unselfishly, carbon generally forms these bonds in which atoms share their electrons",Covalent bonds,David Bagley,False,False,$800,False,29,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
International Food & Drink,"Eaten in the British Isles, the ""black"" or ""blood"" type of this is really a sausage, not a dessert",Pudding,David Bagley,False,False,$800,False,14,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
Who'S The Artist?,(VIDEO DAILY DOUBLE):This artist burned brightly as a poet as well,"William Blake (""The Illustration of God"")",David Bagley,False,False,"$1,200",True,4,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
Before & After Movie Titles,George Hamilton dons the black mask & goes after androids in the future,"""Zorro The Gay Blade Runner""",Tom Gould,False,False,$800,False,9,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
Intelligence,It was during her reign that Her Majesty's Secret Service was 1st organized,Elizabeth I,David Bagley,False,False,$800,False,20,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
"""Fool""Ishness","Someone with little patience for stupidity is said not to do this ""gladly""",Suffer fools,Tom Gould,False,False,$800,False,25,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
Scientific American,"General term for cells that translate stimuli, like those of drugs, into nerve impulses",Receptors,David Bagley,False,False,$1000,False,30,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
International Food & Drink,"Egri Bikaver, or ""Bull's Blood From Eger"", is a red wine from this country, also known for its white tokay",Hungary,David Bagley,False,False,$1000,False,15,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
Who'S The Artist?,"A neo-classicist, this artist often painted the high & mighty",Jacques-Louis David,David Bagley,False,False,$1000,False,5,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
Before & After Movie Titles,Charles Bronson & 6 other gunslingers save a town & then all get married,"""The Magnificent Seven Brides For Seven Brothers""",Barbara Bink,False,False,$1000,False,10,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
Intelligence,"In the 1960s the FBI targeted radical groups with COINTELPRO, which was short for this",Counter Intelligence Program,Tom Gould,False,False,$1000,False,21,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
"""Fool""Ishness",This word for paper about 13 X 16 inches comes from the watermark once seen on it,Fool\'s cap,Tom Gould,False,False,$1000,False,26,Show #3217,"Tuesday, September 8, 1998",Double Jeopardy! Round
Countries Of The World,The Kremlin Cup is this country's most important tennis event,Russia,David Bagley,False,False,$100,False,25,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
Classic Cinema,"In 1935 this little girl starred in ""Our Little Girl"", ""The Little Colonel"" & ""The Littlest Rebel""",Shirley Temple,John Allen Bankson,False,False,$100,False,10,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
Mything Persons,"As a child, she was abducted by Theseus & his friend; later she was carried off by Paris",Helen of Troy,David Bagley,False,False,$100,False,5,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
Popes & Horseracing,Affirmed won the Triple Crown the same year this man became pope,John Paul II,David Bagley,False,False,$100,False,1,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
Presidential Middle Names,Milhous,Richard M. Nixon,David Bagley,False,False,$100,False,20,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
"""Y""S Guys",He was mayor of Moscow from 1985-1987; now he's president of his country,Boris Yeltsin,John Allen Bankson,False,False,$100,False,15,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
Countries Of The World,"The 2 South American countries whose names end with the letters ""guay""",Paraguay & Uruguay,John Allen Bankson,False,False,$200,False,26,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
Classic Cinema,"The windbreaker & t-shirt look he popularized in ""Rebel Without A Cause"" is still fashionable 43 years later",James Dean,John Allen Bankson,False,False,$200,False,11,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
Mything Persons,Good heavens!  This mighty hunter was slain by Artemis in a fit of jealousy,Orion,Val Leith,False,False,$200,False,6,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
Popes & Horseracing,"The occupation of Pope Pius X's father, or the last name of a 4-time Kentucky Derby-winning jockey",Shoemaker,David Bagley,False,False,$200,False,2,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
Presidential Middle Names,Howard,William H. Taft,David Bagley,False,False,$200,False,21,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
"""Y""S Guys",Entertainer seen here in animated form on his Saturday morning kids' show,"""Weird Al"" Yankovic",Val Leith,False,False,$200,False,16,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
Countries Of The World,"The name of Java, an island in this country, is also spelled Djawa",Indonesia,David Bagley,False,False,$300,False,27,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
Classic Cinema,"He starred as Professor Boyd in ""Bedtime for Bonzo"" but didn't do the sequel, ""Bonzo Goes to College""",Ronald Reagan,Val Leith,False,False,$300,False,12,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
Mything Persons,His uncle Pelias promised him the throne of Thessaly if he could retrieve the Golden Fleece,Jason,Val Leith,False,False,$300,False,7,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
Popes & Horseracing,"When the pope visited the U.S. in 1995, one of his first stops was this Queens, New York racetrack",Aqueduct (to say mass),,True,False,$300,False,3,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
Presidential Middle Names,Alan,Chester A. Arthur,David Bagley,False,False,$300,False,22,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
"""Y""S Guys","Famous for his one-liners like ""Take my wife -- please"", this beloved comic passed away in 1998 at 91",Henny Youngman,John Allen Bankson,False,False,$300,False,17,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
Countries Of The World,"Huge Asian country whose national anthem is ""Jana-Gana-Mana""",India,,True,False,$400,False,28,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
Classic Cinema,"This actress seen here emerged as a comic star in 1934's ""Twentieth Century""",Carole Lombard,,False,False,$400,True,13,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
Mything Persons,"Triton, a gigantic sea god, was the son of this supreme sea god of Greek myth",Poseidon,David Bagley,False,False,$400,False,8,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
Popes & Horseracing,"Not far from Hot Springs, Pope County in this state is home to several thoroughbred horse farms",Arkansas,John Allen Bankson,False,False,$400,False,4,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
Presidential Middle Names,Clark,Herbert C. Hoover,,True,False,$400,False,23,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
"""Y""S Guys",Think fast -- in 1997 Edwards Air Force Base in California named a street in honor of this retired general,Chuck Yeager,David Bagley,False,False,$400,False,18,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
Countries Of The World,"You'll find this African country's national museum in its capital, Kampala",Uganda,David Bagley,False,False,$500,False,29,Show #3218,"Wednesday, September 9, 1998",Jeopardy! Round
