Category,Clue,Correct Response,Answered Correctly,Triple Stumper,All Wrong Answers,Clue Value,Daily Double,Selection Order,Episode,Date First Aired,Round
Hungarian 101,"The same word, het, means ""week"" & also this number",seven,Sharon Fenick,False,False,$800,False,18,Show #4366,"Monday, September 8, 2003",Double Jeopardy! Round
A Fish Called…,The prey of this snakelike fish is stunned by a shock of up to 600 volts,an electric eel,Sam Ott,False,False,$800,False,12,Show #4366,"Monday, September 8, 2003",Double Jeopardy! Round
Rwanda,Rwanda & this neighboring nation were ruled by Belgium until 1962,Burundi,,True,False,$800,False,22,Show #4366,"Monday, September 8, 2003",Double Jeopardy! Round
Ballet,"During his long association with the NYC ballet, he choreographed ""West Side Story"" & other musicals",Jerome Robbins,Nick Thurkettle,False,False,$1200,False,28,Show #4366,"Monday, September 8, 2003",Double Jeopardy! Round
Singers,"When I see you, I can tell you're this distinctive singer",Macy Gray,Sam Ott,False,False,$1200,False,3,Show #4366,"Monday, September 8, 2003",Double Jeopardy! Round
Name The Decade,"The man seen here gets a hero's welcome, including several parades",the 1960s,Sam Ott,False,False,$1200,False,8,Show #4366,"Monday, September 8, 2003",Double Jeopardy! Round
Hungarian 101,"(Cheryl of the Clue Crew delivers the clue.) In Hungarian, it's a chili or bell pepper; in English, it's a ground spice",paprika,Nick Thurkettle,False,False,$1200,False,19,Show #4366,"Monday, September 8, 2003",Double Jeopardy! Round
A Fish Called…,Popular fly fisherman quarry seen here,a rainbow trout,Sam Ott,False,False,$1200,False,13,Show #4366,"Monday, September 8, 2003",Double Jeopardy! Round
Rwanda,She established a gorilla research center in Rwanda in 1967,Dian Fossey,Nick Thurkettle,False,False,$1200,False,23,Show #4366,"Monday, September 8, 2003",Double Jeopardy! Round
Singers,"Ms. Lopez sang, ""Don't be fooled by the rocks that I got… I'm still"" her",Jenny from the Block,Sam Ott,False,False,$1600,False,4,Show #4366,"Monday, September 8, 2003",Double Jeopardy! Round
Name The Decade,France's king & queen make a royal visit to the guillotine,the 1790s,,True,False,$1600,False,9,Show #4366,"Monday, September 8, 2003",Double Jeopardy! Round
Hungarian 101,"Hungarians call this land associated with vampires ""Erdely"" & resent losing it to Romania in 1920",Transylvania,Nick Thurkettle,False,False,$1600,False,20,Show #4366,"Monday, September 8, 2003",Double Jeopardy! Round
A Fish Called…,"(Jimmy of the Clue Crew delivers the clue.) Like Santiago, you'd have quite a story to tell if you caught the 1,056-pound black type of this",a marlin,,True,False,$1600,False,14,Show #4366,"Monday, September 8, 2003",Double Jeopardy! Round
Rwanda,"Now with a population of about 300,000, this city became the capital upon Rwanda's independence",Kigali,,True,False,$1600,False,24,Show #4366,"Monday, September 8, 2003",Double Jeopardy! Round
Singers,"In July 2003 thousands of mourners paid tribute to this late ""Queen of Salsa""",Celia Cruz,Nick Thurkettle,False,False,$2000,False,5,Show #4366,"Monday, September 8, 2003",Double Jeopardy! Round
Name The Decade,The Gallipoli campaign results in half a million casualties,the 1910s,,False,False,"$1,800",True,16,Show #4366,"Monday, September 8, 2003",Double Jeopardy! Round
Hungarian 101,"(Sarah of the Clue Crew reports.)  The four Hungarian O's are divided into these two opposite qualities, & which one you use can change a word's meaning",long & short,Sam Ott,False,False,$2000,False,21,Show #4366,"Monday, September 8, 2003",Double Jeopardy! Round
A Fish Called…,This filet favorite is the one & only,sole,Sam Ott,False,False,$2000,False,15,Show #4366,"Monday, September 8, 2003",Double Jeopardy! Round
Rwanda,This contemporary & rival of Sir Richard Burton became the first European to visit the area of Rwanda in 1858,John Speke,,True,False,$2000,False,25,Show #4366,"Monday, September 8, 2003",Double Jeopardy! Round
Name Game,"Based on the 1990 census, this color is also the fifth most common last name in the U.S.",Brown,Mary Laferriere,False,False,$200,False,6,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
The Old Testament,"He ""was in the belly of the fish three days and three nights""",Jonah,Mary Laferriere,False,False,$200,False,26,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
Road Movies,Freddy Krueger was introduced in this 1984 scarefest,A Nightmare on Elm Street,Sam Ott,False,False,$200,False,1,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
Headline News 1899,This man forms Detroit automobile company,(Henry) Ford,Sam Ott,False,False,$200,False,21,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
"Love, Honor Or Obey",The one that doesn't appear in the Boy Scout oath,love,Sam Ott,False,False,$200,False,11,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
10-Letter Words,It's the good book's last book,Revelation,,True,False,$200,False,16,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
Name Game,"Around the time of this war, Kimberley was a popular name for British boys",the Boer War,,True,False,$400,False,7,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
The Old Testament,This city was the site of Solomon's temple,Jerusalem,Sam Ott,False,False,$400,False,27,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
Road Movies,"Classic 1950 film that includes the line ""All right, Mr. De Mille, I'm ready for my close-up""",Sunset Boulevard,Mary Laferriere,False,False,$400,False,2,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
Headline News 1899,"Defeating English challenger Shamrock, U.S. continues its dominance of this sailing race",the America\'s Cup,Matt McWha,False,False,$400,False,22,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
"Love, Honor Or Obey","The Daleks of ""Dr. Who"" have a limited vocabulary; basically it's this or ""You will be exterminated!""",obey,Sam Ott,False,False,$400,False,12,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
10-Letter Words,"It's a 3-flavored ice cream usually consisting of chocolate, strawberry & vanilla",Neapolitan,Mary Laferriere,False,False,$400,False,17,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
Name Game,"It's fair to say that this first name of an 'N Sync member is from the Latin for ""fair & righteous""",Justin (Timberlake),Sam Ott,False,False,$600,False,8,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
The Old Testament,"Exodus 3:8 describes the Promised Land as ""flowing with"" these 2 items",milk and honey,Sam Ott,False,False,$600,False,28,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
Road Movies,"Michael Douglas won an Oscar for assuring us that ""Greed... is good"" in this 1987 film",Wall Street,Mary Laferriere,False,False,$600,False,3,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
Headline News 1899,This girl seen here sets fashion trends for women,the Gibson Girl,,True,False,$600,False,23,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
"Love, Honor Or Obey","Those darn Brits add a ""U' to it",honor (honour),Sam Ott,False,False,$600,False,13,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
10-Letter Words,"In an orchestra, it's the section where you'll find the timpani",percussion,Sam Ott,False,False,$600,False,18,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
Name Game,This presidential first name was originally used as a given name to honor Protestant reformer John,Calvin,,True,False,$800,False,9,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
The Old Testament,"Evil men at Lot's house were smitten with this affliction ""so that they wearied themselves to find the door""",blindness,Sam Ott,False,False,$800,False,29,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
Road Movies,Naomi Watts & Laura Elena Harring starred in this 2001 Hollywood noir film directed by David Lynch,Mulholland Drive,Sam Ott,False,False,$800,False,4,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
Headline News 1899,"Led by this man, ""Wild Bunch"" gang robs Wyoming train of $30,000",Butch Cassidy,,True,False,$800,False,24,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
"Love, Honor Or Obey",It's repeated 9 times at the start of the following,love,Matt McWha,False,False,$800,False,14,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
10-Letter Words,"Presented by a grand jury, it's a formal written accusation charging a party with a crime",indictment,Sam Ott,False,False,$800,False,19,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
Name Game,As a child Queen Elizabeth II went by this 3-syllable pet form of her name,Lilibet,,True,False,$1000,False,10,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
The Old Testament,57 of the 150 of these were meant to be accompanied by a stringed instrument,the Psalms,Sam Ott,False,False,$1000,False,30,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
Road Movies,College professor Jeff Bridges begins to suspect that his neighbor Tim Robbins is a terrorist in this 1999 thriller,Arlington Road,Matt McWha,False,False,$1000,False,5,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
Headline News 1899,General Arthur MacArthur battles rebels in this Asian country,the Philippines,Matt McWha,False,False,$800,True,25,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
"Love, Honor Or Obey",This type of guard accompanies a casket at a military funeral,honor guard,Matt McWha,False,False,$1000,False,15,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
10-Letter Words,It's the medical branch that deals with antigens & antibodies & the body's ability to fight off disease,immunology,Mary Laferriere,False,False,$1000,False,20,Show #4367,"Tuesday, September 9, 2003",Jeopardy! Round
Game Name,For a piece of the pie... this game full of factoids came out with a 20th anniversary edition in 2002,Trivial Pursuit,Sam Ott,False,False,$400,False,13,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Science & Technology,"In 1885 one of these explosions, the brightest to appear for the next century, appeared in the Andromeda galaxy",a supernova,Mary Laferriere,False,False,$400,False,18,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Islands Of The West Indies,This largest West Indian country's Isle of Youth was formerly called the Isle of Pines,Cuba,,True,False,$400,False,26,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Graphics,The font seen here is named for this machine famously used by Mark Twain,a typewriter,,True,False,$400,False,6,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Moved To France,By 1903 this American had settled in France where she was joined by Alice B. Toklas,Gertrude Stein,Matt McWha,False,False,$400,False,8,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Alphabetic Homophones,To be indebted,to owe (o),Sam Ott,False,False,$400,False,1,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Game Name,This classic board game was once known as Criss-Cross Words,Scrabble,Sam Ott,False,False,$800,False,14,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Science & Technology,(Jimmy of the Clue Crew reports from Carnegie Mellon University in Pittsburgh.)  Nomad became the first robot to find extraterrestrial objects when it snagged these in Antarctica,meteorites,Sam Ott,False,False,$800,False,19,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Islands Of The West Indies,1 of 2 Caribbean overseas departments of France,Martinique or Guadeloupe,Mary Laferriere,False,False,$800,False,27,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Graphics,"The Pantone formula guide shows 1,114 of these with their corresponding ink formulas",colors,,True,False,$800,False,7,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Moved To France,"This ""Waiting for Godot"" author moved to France where he worked with fellow Irishman James Joyce",Samuel Beckett,Matt McWha,False,False,$800,False,9,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Alphabetic Homophones,"The first word of ""The Rainbow Connection""",Why (y),Matt McWha,False,False,$800,False,2,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Game Name,"""Fiend Folio"" & ""Monster Manual"" are 2 of the books used in conjunction with this game",Dungeons and Dragons,Sam Ott,False,False,$1200,False,15,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Science & Technology,"AKA Zidovudine, the drug AZT was approved in 1987 to fight this virus",HIV/AIDS,Sam Ott,False,False,$1200,False,20,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Islands Of The West Indies,This capital of the U.S. Virgin Islands is the largest cruise-ship port in the Caribbean,Charlotte Amalie,,True,False,$1200,False,28,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Graphics,"Named for their large storage tray, these proofs with a nautical name are checked before pages are made up",galleys,Matt McWha,False,False,$1200,False,23,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Moved To France,This Pennsylvania-born woman was awarded the French Legion of Honor in 1904 for her art,Mary Cassatt,,False,False,"$1,200",True,10,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Alphabetic Homophones,The sugar one is also called the Mennonite one (Mennonites like it),pea (p),Matt McWha,False,False,$1200,False,3,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Game Name,"Known as Jumpman when introduced in Donkey Kong, this video game character has since appeared in over 70 games",Mario,Sam Ott,False,False,"$2,500",True,16,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Science & Technology,"In 1919 this rocket pioneer published ""A Method of Reaching Extreme Altitudes""",(Robert) Goddard,Mary Laferriere,False,False,$1600,False,21,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Islands Of The West Indies,1 of the 2 nations formed when the Grenadines chain split in the 1970s,Grenada or St. Vincent and the Grenadines,,True,False,$1600,False,29,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Graphics,"The resolution of printers is measured in DPI, dots per inch; on a screen, in PPI, this",pixels per inch,Matt McWha,False,False,$1600,False,24,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Moved To France,The story of this dancer who became a French citizen in 1937 was made into a telepic starring Lynn Whitfield,Josephine Baker,Matt McWha,False,False,$1600,False,11,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Alphabetic Homophones,A pigtail once mandatory in the British army,queue (q),Sam Ott,False,False,$1600,False,4,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Game Name,It's all there in black & white; this strategy game is named for a Shakespeare play,Othello,Mary Laferriere,False,False,$2000,False,17,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Science & Technology,"In 1885, 14 years after a more famous find, this German archaeologist excavated Tiryns in Greece",Heinrich Schliemann,Matt McWha,False,False,$2000,False,22,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Islands Of The West Indies,"This country has been independent since 1804, making it the 2nd-oldest independent nation in the Western Hemisphere",Haiti,,True,False,$2000,False,30,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Graphics,"One paragraph seen here is right ragged, the other is right this, also called aligned & flush",justified,Mary Laferriere,False,False,$2000,False,25,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Moved To France,Look up in the Paris opera & you'll see a ceiling by this Russian-born artist who moved to France in 1923,Marc Chagall,,True,False,$2000,False,12,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Alphabetic Homophones,"""Haw"" tells an animal to turn left & this means turn right",gee (g),,True,False,$2000,False,5,Show #4367,"Tuesday, September 9, 2003",Double Jeopardy! Round
Books & Authors,"In 2003 he returned with a new legal thriller, ""The King of Torts""",John Grisham,Sam Ott,False,False,$200,False,6,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
"She'S Canadian, Eh?","This Windsor native's 2002 CD ""Up!"" offers pop & country versions of the same 19 songs",Shania Twain,Kierre Daniels,False,False,$200,False,16,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
Eating Out,Grimaldi's under the Brooklyn Bridge is often voted No. 1 for this; try a slice!,pizza,Kierre Daniels,False,False,$200,False,1,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
Home Boys,Bay Staters,Massachusetts,Sam Ott,False,False,$200,False,11,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
Education,"The New England Primer used in colonial America included this, which begins, ""Our Father, which art in heaven""","""The Lord\'s Prayer""",Sam Ott,False,False,$200,False,21,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
"""Big"" & ""Little""","At 8'2"", he's over a foot taller than his best friend Snuffleupagus",Big Bird,Diane Wing,False,False,$200,False,26,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
Books & Authors,"His 1994 novel ""White Shark"" didn't have quite the same bite as his ""Jaws""",Peter Benchley,Kierre Daniels,False,False,$400,False,7,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
"She'S Canadian, Eh?","We've got a hankering for this singer from Consort, Alberta",k.d. lang,Sam Ott,False,False,$400,False,17,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
Eating Out,"At any of the Marie Callender's, top off your meal with this type of dessert; it's what they're famous for",pie,Diane Wing,False,False,$400,False,2,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
Home Boys,Jayhawkers,Kansas,Kierre Daniels,False,False,$400,False,12,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
Education,"At the urging of this president, the Department of Education became a cabinet department in 1979",(Jimmy) Carter,Sam Ott,False,False,$400,False,22,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
"""Big"" & ""Little""","""I think I can --  I think I can -- I think I can"" name this classic children's tale by Watty Piper",The Little Engine That Could,Kierre Daniels,False,False,$400,False,27,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
Books & Authors,"In the U.S. Ian Fleming took a gamble & published this first novel of his under the title ""You Asked For It""",Casino Royale,,True,False,$600,False,8,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
"She'S Canadian, Eh?","As a kid, this angry alt-rocker from Ottawa starred on Nickelodeon's ""You Can't Do That on Television""",Alanis Morissette,Sam Ott,False,False,$600,False,18,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
Eating Out,"This fast food chicken chain offers red beans & rice & mashed potatoes & cajun gravy, but no spinach",Popeye\'s,Diane Wing,False,False,$600,False,3,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
Home Boys,Gophers,Minnesota,Kierre Daniels,False,False,$600,False,13,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
Education,"The NRTA, formerly the National Retired Teachers Association, is one of this huge organization's divisions",AARP,,True,False,$600,False,23,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
"""Big"" & ""Little""","Your kids might enjoy a visit to S. Williamsport, PA. where there's a museum devoted to this sports program",Little League,Diane Wing,False,False,$600,False,28,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
Books & Authors,An actress is recruited to infiltrate a terrorist group in this John le Carre bestseller -- pa rum pum pum pum,The Little Drummer Girl,Kierre Daniels,False,False,$800,False,9,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
"She'S Canadian, Eh?",This jazz vocalist from British Columbia lists Carmen McRae & Nat King Cole as her biggest influences,Diana Krall,,True,False,$800,False,19,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
Eating Out,"This chain famous for its ""Girls"" & chicken wings calls itself ""Delightfully Tacky Yet Unrefined""",Hooters,Diane Wing,False,False,$800,False,4,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
Home Boys,Granite Boys,New Hampshire,Kierre Daniels,False,False,$800,False,14,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
Education,Vanderbilt in this state capital was chartered as Central University in 1872; the name was changed the next year,"Nashville, Tennessee",Kierre Daniels,False,False,$800,False,24,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
"""Big"" & ""Little""",British lawyer & horologist Edmund Beckett had a hand in designing this famous attraction,Big Ben,Diane Wing,False,False,"$1,500",True,29,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
Books & Authors,In the beginning was this Barbara Kingsolver saga of a Southern missionary & his family in the Belgian Congo,The Poisonwood Bible,,True,False,$1000,False,10,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
"She'S Canadian, Eh?","This teen from Ontario sang about a ""Sk8er Boi""",Avril Lavigne,Kierre Daniels,False,False,$1000,False,20,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
Eating Out,"At State & Rush Streets, you can dine at the original one of these steakhouses ""of Chicago""",Morton\'s,Sam Ott,False,False,$1000,False,5,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
Home Boys,Terrapins,Maryland,Kierre Daniels,False,False,$1000,False,15,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
Education,"The Model Secondary School for the Deaf is a part of this Washington, D.C. college",Gallaudet,Kierre Daniels,False,False,$1000,False,25,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
"""Big"" & ""Little""","(Hi, I'm Brenda Lee)  The title of one of my first records gave me this ""explosive"" nickname","""Little Miss Dynamite""",Kierre Daniels,False,False,$1000,False,30,Show #4368,"Wednesday, September 10, 2003",Jeopardy! Round
