Category,Clue,Correct Response,Answered Correctly,Triple Stumper,All Wrong Answers,Clue Value,Daily Double,Selection Order,Episode,Date First Aired,Round
Before & After,Laughing Green Giant exclamation to the first president of Vietnam,"Ho, ho, Ho Chi Minh",David Gottdenker,False,False,$1200,False,20,Show #7356,"Monday, September 12, 2016",Double Jeopardy! Round
It'S A Process,"As well as a bathroom fixture, it can mean the process of grooming & dressing oneself",toilet,,True,False,$1200,False,23,Show #7356,"Monday, September 12, 2016",Double Jeopardy! Round
"Communi""K""Ation","Before videotape, TV shows were preserved via this process, filming directly from a TV monitor",kinescope,,True,False,$1200,False,9,Show #7356,"Monday, September 12, 2016",Double Jeopardy! Round
National Memorials,"This word follows ""Johnstown"" in the name of a Pennsylvania national memorial",Flood,,True,False,$1600,False,30,Show #7356,"Monday, September 12, 2016",Double Jeopardy! Round
Complete The Original Star Wars Line,"""That's no moon, it's a ____ ____""",space station,David Gottdenker,False,False,$1600,False,4,Show #7356,"Monday, September 12, 2016",Double Jeopardy! Round
British Poets,"Sylvia Plath encouraged him to enter his first book, ""The Hawk in the Rain"", into a contest & he won first prize",Ted Hughes,Annie Busiek,False,False,"$1,000",True,14,Show #7356,"Monday, September 12, 2016",Double Jeopardy! Round
Before & After,James Joyce's last novel goes back to school at a university in Winston-Salem,Finnegans Wake Forest,,True,False,$1600,False,21,Show #7356,"Monday, September 12, 2016",Double Jeopardy! Round
It'S A Process,"The collodion process, involving an iodide & a glass plate, was an 1851 innovation in this then-new field",photography,,False,False,"$1,500",True,24,Show #7356,"Monday, September 12, 2016",Double Jeopardy! Round
"Communi""K""Ation",It's the amount of space between 2 printed letters,kerning,Annie Busiek,False,False,$1600,False,10,Show #7356,"Monday, September 12, 2016",Double Jeopardy! Round
National Memorials,A park in the heart of Providence houses the memorial to this early champion of religious freedom,Roger Williams,Annie Busiek,False,False,$2000,False,29,Show #7356,"Monday, September 12, 2016",Double Jeopardy! Round
Complete The Original Star Wars Line,"""Aren't you a little short for a ____""",stormtrooper,Annie Busiek,False,False,$2000,False,5,Show #7356,"Monday, September 12, 2016",Double Jeopardy! Round
British Poets,"It's not Wolverine but this Victorian poet who wrote ""Dover Beach""",Matthew Arnold,,True,False,$2000,False,15,Show #7356,"Monday, September 12, 2016",Double Jeopardy! Round
Before & After,"Founding father Patrick Henry's ""choice"" quote leads into the 1949 Tony-winning Best Play","""Give me liberty or give me Death of a Salesman""",Courtney Paulson,False,False,$2000,False,22,Show #7356,"Monday, September 12, 2016",Double Jeopardy! Round
It'S A Process,"U.S. military meals ready to eat are heated by this process, which is basically rusting",oxidation,David Gottdenker,False,False,$2000,False,25,Show #7356,"Monday, September 12, 2016",Double Jeopardy! Round
"Communi""K""Ation",5-letter term for a Chinese ideograph used in Japanese writing,kanji,,True,False,$2000,False,11,Show #7356,"Monday, September 12, 2016",Double Jeopardy! Round
State Capital Attractions,"Henry Hudson Planetarium,Schuyler Mansion",Albany,Elizabeth Troyer,False,False,$200,False,13,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
African Americans,In 1953 this Nation of Islam leader founded & was the minister of Boston Temple No. 11,Malcolm X,,True,False,$200,False,22,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
Spices,"Spanish for ""little gourd"", the guajillo is a mild type of these with a heat rating of 2,500-5,000 Scoville units",a chili (pepper),Annie Busiek,False,False,$200,False,1,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
In The Baseball Team'S Lineup,"1969:Ed Kranepool, Bud Harrelson & Tom Seaver... what an amazin' team",the Mets,André Hereford,False,False,$200,False,5,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
Animal Names,This animal got its name because it was originally thought to be a hybrid of a lion & a panther,a leopard,,True,True,$200,False,10,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
I'M Just A Saying,"Deal with things as they are-- do this ""or lump it""",like it,,True,False,$200,False,11,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
State Capital Attractions,"Magnolia Cemetery,Pete Maravich Assembly Center",Baton Rouge,Elizabeth Troyer,False,False,$400,False,14,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
African Americans,"In 1908 this composer put out an instruction book called ""School of Ragtime""",(Scott) Joplin,André Hereford,False,False,$400,False,21,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
Spices,Trinidad lacked spices used in India but created its own type of this blend used in the island's unofficial national dish,curry,Annie Busiek,False,False,$400,False,2,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
In The Baseball Team'S Lineup,"1975:Fred Lynn, Bernie Carbo & Carlton Fisk, who will always wave it fair",the (Boston) Red Sox,Elizabeth Troyer,False,False,$400,False,6,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
Animal Names,"Sylvilagus palustris hefneri is, of course, a type of this animal",a rabbit,Annie Busiek,False,False,$400,False,23,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
I'M Just A Saying,"""Any"" this ""in a storm"", like Moresby or Hueneme",a port,André Hereford,False,False,$400,False,12,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
State Capital Attractions,"First State Heritage Park,Silver Lake",Dover,,True,False,$600,False,15,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
African Americans,"""How to Get Away with Murder"" is but one part of her dominion as a TV writer-producer",Shonda Rhimes,André Hereford,False,False,$600,False,29,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
Spices,"The spices in Starbucks pumpkin spice latte topping are cinnamon, clove, ginger & this",nutmeg,Annie Busiek,False,False,$600,False,3,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
In The Baseball Team'S Lineup,"1994:David Justice, Greg Maddux & Deion Sanders, moonlighting from the gridiron",the (Atlanta) Braves,Elizabeth Troyer,False,False,$600,False,7,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
Animal Names,"Floating in the waters off Majorca, you might find the fried egg this--we don't suggest it for breakfast",a jellyfish,Elizabeth Troyer,False,False,$600,False,24,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
I'M Just A Saying,"St. Paul was a big fan of this virtue, which, idiomatically, ""begins at home""",charity,Elizabeth Troyer,False,False,$600,False,19,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
State Capital Attractions,"Buffalo Trace Distillery,Daniel Boone Burial Site",Frankfort,,False,False,"$1,500",True,16,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
Spices,Curcumin is a yellow pigment of this spice sometimes known as Indian saffron,turmeric,Elizabeth Troyer,False,False,$800,False,4,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
In The Baseball Team'S Lineup,"1906:Charley O'Leary, Pinky Lindsay & here's one who might help a bit... Ty Cobb",the Detroit Tigers,,True,False,$800,False,8,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
Animal Names,"Called ""canary of the sea"" due to its musical stylings, this kind of whale shares its name with a type of sturgeon",beluga,Annie Busiek,False,False,$800,False,25,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
I'M Just A Saying,"""Forewarned"" is this other ""fore"" word, so heed our admonition!",forearmed,André Hereford,False,False,$800,False,20,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
State Capital Attractions,"Historic RCA Studio B,Belle Meade Plantation",Nashville,Elizabeth Troyer,False,False,$1000,False,17,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
African Americans,"Born Valerie Bowman, she's a longtime advisor to Pres. Obama, who has said she's like a sister to him",Valerie Jarrett,Elizabeth Troyer,False,False,$1000,False,28,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
Spices,Ouzo & pastis are flavored with this spice that tastes like licorice or fennel,anise,Annie Busiek,False,False,$1000,False,18,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
In The Baseball Team'S Lineup,"1991:Kent Hrbek, Dan Gladden & Kirby Puckett, & we'll see you tomorrow night!",the Twins,Elizabeth Troyer,False,False,$1000,False,9,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
Animal Names,This hoofed animal of the far north is named for the odor produced by glands beneath its eyes,muskox,,True,False,$1000,False,27,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
I'M Just A Saying,"""All cats are gray"" under this condition means beauty isn't so important",in the dark (or in the night),,True,False,$1000,False,26,Show #7357,"Tuesday, September 13, 2016",Jeopardy! Round
Sudan Impact,British general Charles Gordon & many others died in the 1885 siege of this Sudanese city,Khartoum,André Hereford,False,False,$400,False,14,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
Dance!,The traditional paso doble should evoke a corrida--the male dancer portrays one of these & the woman is his cape,a bullfighter,Elizabeth Troyer,False,False,$400,False,1,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
Numerical Lit,"Heinrich Harrer has a long chat with a Himalayan lama in the 1952 work ""Seven Years"" here",Tibet,Elizabeth Troyer,False,False,$400,False,19,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
"The ""Red"" Zone",It's a 2-word visual term for getting very angry,seeing red,Annie Busiek,False,False,$400,False,2,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
Game Shows In The Movies,The all-too-simple premise of the game show in this 2012 film--kids murder each other,The Hunger Games,Elizabeth Troyer,False,False,$400,False,7,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
I'M Not Just Saying,"Many Christians begin prayers with ""I decree and"" this word that also starts with ""dec""",declare,Elizabeth Troyer,False,False,$400,False,24,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
Sudan Impact,This Ottoman viceroy of Egypt invaded Sudan in 1820; he stung like a bee & KO'd the sultan in 1821,Muhammad Ali,,True,False,$800,False,15,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
Dance!,"The name of this ""forbidden dance"" comes from a Portuguese word meaning ""to beat""",lambada,André Hereford,False,False,$800,False,12,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
Numerical Lit,"In a sci-fi story by Arthur C. Clarke, computer experts help Buddhist monks determine the ""9 billion names of"" this being",God,Elizabeth Troyer,False,False,$800,False,20,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
"The ""Red"" Zone","A 2-word phrase meaning ""deficit"", it dates to 1907",red ink,Elizabeth Troyer,False,False,$800,False,3,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
Game Shows In The Movies,The all-too-simple premise of the game show hosted by Richard Dawson in this 1987 film--criminals are murdered,Running Man,André Hereford,False,False,$800,False,8,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
I'M Not Just Saying,"The book of Leviticus & the inscription on a certain bell say to ""proclaim"" this ""throughout all the land""",liberty,,True,False,$800,False,25,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
Sudan Impact,Since 2003 hundreds of thousands have fled this most Westerly region of Sudan for neighboring Chad,Darfur,Annie Busiek,False,False,$1200,False,18,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
Dance!,These two ballroom dances are in the title of the movie in which Tina Fey played a journalist in Afghanistan,foxtrot and tango,Annie Busiek,False,False,$1200,False,13,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
Numerical Lit,"It's the number of ""Splendid Suns"" in the title of Khaled Hosseini's 2007 novel of Afghanistan",a thousand,,True,False,$1200,False,21,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
"The ""Red"" Zone","Innate, or born to close relatives",inbred,Annie Busiek,False,False,$1200,False,4,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
Game Shows In The Movies,Dev Patel wins big on a game show in this 2008 film,Slumdog Millionaire,Elizabeth Troyer,False,False,$1200,False,9,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
I'M Not Just Saying,"This 2,400-year-old text begins, ""I swear by Apollo the physician""",the Hippocratic oath,,False,False,"$2,000",True,26,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
Dance!,"The song ""That's Amore"" mentions this ""gay"" Italian dance",the gay tarantella,,True,False,$1600,False,16,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
Numerical Lit,"This English thinker's ""Two Treatises of Government"" had a ""key"" influence on the Declaration of Independence",Locke,Elizabeth Troyer,False,False,"$1,000",True,22,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
"The ""Red"" Zone","In slang, it's what the dude seen here is totally doing",shredding,Annie Busiek,False,False,$1600,False,5,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
Game Shows In The Movies,"In ""Quiz Show"" this Brit had all the answers on ""Twenty One"" as Charles Van Doren; do you have the question?",Ralph Fiennes,André Hereford,False,False,$1600,False,10,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
I'M Not Just Saying,"Bishop Clemens von Galen bravely denounced this Nazi secret police force in the 1941 ""We demand justice"" sermon",the Gestapo,,True,False,$1600,False,27,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
Sudan Impact,In 1940 this nation's troops invaded Sudan from Ethiopia; they were kicked out in 1941,Italy,,True,False,$2000,False,29,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
Dance!,"This dance became popular in 1923 after inclusion in the Broadway musical ""Runnin' Wild""",the Charleston,André Hereford,False,False,$2000,False,17,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
Numerical Lit,"This self-help bestseller by Stephen Covey is subtitled ""Powerful Lessons in Personal Change""",The 7 Habits of Highly Effective People,Elizabeth Troyer,False,False,$2000,False,23,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
"The ""Red"" Zone","The D.O.E. says that the goal of this ""is to ensure that institutions of higher education meet acceptable levels of quality""",accreditation,Elizabeth Troyer,False,False,$2000,False,6,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
Game Shows In The Movies,"""A Pig in a Poke"" was the game show that sent this family headed by Chevy Chase on a ""European Vacation""",the Griswalds,André Hereford,False,False,$2000,False,11,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
I'M Not Just Saying,"This 18th c. ""Angry God"" theologian also said, ""I affirm"" that the true Christian spirit is that of a lamb or a dove",Jonathan Edwards,Annie Busiek,False,False,$2000,False,28,Show #7357,"Tuesday, September 13, 2016",Double Jeopardy! Round
Interjecting In Interjections,Add a letter to alas! & you get this word for an alternate name,alias,Barbara Colberg,False,False,$200,False,26,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
Eras Of History,Around 1200 B.C. this period followed the Bronze Age & provided more lethal weapons to more people,the Iron Age,Scott Bateman,False,False,$200,False,21,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
The Stars Of Friends: Update,You can bet Justin Theroux was on hand when she received her star on the Hollywood Walk of Fame,Jennifer Aniston,Barbara Colberg,False,False,$200,False,1,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
Something To Eat,Meat or fish presented tartare means it's served this way,raw,Scott Bateman,False,False,$200,False,6,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
The Organization'S Mission,"Among its goals: ""To end drunk driving... and prevent underage drinking""",Mothers Against Drunk Driving,Barbara Colberg,False,False,$200,False,16,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
"Geograph""E""",It has a 440-mile border with Colombia,Ecuador,Barbara Colberg,False,False,$200,False,11,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
Interjecting In Interjections,Drat! gets an interjected letter & turns into this preliminary version of a speech,draft,Scott Bateman,False,False,$400,False,27,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
Eras Of History,"This decade was both ""naughty"" & ""gay""",the 1890s,Scott Bateman,False,False,$400,False,22,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
The Stars Of Friends: Update,"For 6 seasons she starred as Jules Cobb on ""Cougar Town""",Courteney Cox,Elizabeth Troyer,False,False,$400,False,2,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
Something To Eat,These Sunshine Biscuits snack crackers have been around since 1921,Cheez-Its,Elizabeth Troyer,False,False,$400,False,7,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
The Organization'S Mission,"""Brings people together to build homes, communities and hope""",Habitat for Humanity,Barbara Colberg,False,False,$400,False,17,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
"Geograph""E""",Seen here is the view from Queens looking over this body of water,the East River,Scott Bateman,False,False,$400,False,12,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
Interjecting In Interjections,"Amen! with 2 letters interjected becomes this medication, to help you sleep",Ambien,Barbara Colberg,False,False,$600,False,28,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
Eras Of History,The Cold War is often said to have begun in this year when a war ended & the cubs played in the World Series,1945,,True,False,$600,False,23,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
The Stars Of Friends: Update,"In 2016's ""The People v. O.J. Simpson"", he played defense attorney Robert Kardashian",(David) Schwimmer,Scott Bateman,False,False,$600,False,3,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
Something To Eat,"Cremini, a variety of this edible, are intentionally harvested when they're immature",mushrooms,Elizabeth Troyer,False,False,$600,False,8,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
The Organization'S Mission,"The society named for this Frenchman: ""Educating people... to protect the water systems of the planet""",the Cousteau Society,Barbara Colberg,False,False,$600,False,18,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
"Geograph""E""",You can attend the Sun City Music Festival out in this West Texas town,El Paso,Barbara Colberg,False,False,$600,False,13,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
Interjecting In Interjections,Bam! gets hit with another letter & becomes this ethereal shaft,beam,Barbara Colberg,False,False,$800,False,29,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
Eras Of History,"The Ancien Regime, or ""old order"", refers to the period up to this event",the French Revolution,Scott Bateman,False,False,$800,False,24,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
The Stars Of Friends: Update,"She's one of the executive producers of the TLC genealogy series ""Who Do You Think You Are?""",(Lisa) Kudrow,Scott Bateman,False,False,$800,False,4,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
Something To Eat,The Monterey Jack jalapeno stuffed pretzels seem like they wouldn't fit in this lower-fat line from Stouffer's,Lean Cuisine,Scott Bateman,False,False,$800,False,9,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
The Organization'S Mission,"""To provide year-round sports training & athletic competition... for children & adults with intellectual disabilities """,the Special Olympics,Barbara Colberg,False,False,$800,False,19,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
"Geograph""E""",It's the longest river of Spain,Ebro,,True,False,$800,False,14,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
Interjecting In Interjections,"With an interjection, dang! becomes this German literary word",Drang,,True,False,$1000,False,30,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
Eras Of History,"Instead of B.C. some prefer the less religious B.C.E., for ""before"" this ""Era""",the Common Era,Barbara Colberg,False,False,$1000,False,25,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
The Stars Of Friends: Update,Matthew Perry recently starred as Oscar Madison in a reboot of this sitcom,The Odd Couple,Elizabeth Troyer,False,False,$1000,False,5,Show #7358,"Wednesday, September 14, 2016",Jeopardy! Round
